Category,Class,Part,Parent Asset,Subcontractor 1,Subcontractor 2,Subcontractor 3,Surf. Res. at 4.5K (bend),Surf. Res. at 4.5K (flat),Twist,Length,Magnectic Permeability,Radial Diameter Center,Radial Diameter End,Straightness,Subcont. 1 certificate no,Subcont. 2 certificate no,Coil,Vertical Diameter Center,Vertical Diameter End,Weld Conformity,Name
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK001548,Boehler,Heraeus,Prestara,3.300,3.010,<1?,15551,1.00387,48.57,48.59,<3mm/tube,nr. 028934,WCH03031503,44/1,38.95,38.98,Ok,B29L6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK001549,Boehler,Heraeus,Prestara,3.300,3.010,<1?,15551,1.00387,48.6,48.61,<3mm/tube,nr. 028934,WCH03031503,44/1,38.98,38.99,Ok,B22L7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK001550,Boehler,Heraeus,Prestara,3.300,3.010,<1?,15551,1.00387,48.58,48.57,<3mm/tube,nr. 028934,WCH03031503,44/1,38.99,38.96,Ok,B15L6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001551,Boehler,Heraeus,Prestara,3.300,3.010,<1?,15551,1.00387,48.56,48.59,<3mm/tube,nr. 028934,WCH03031503,44/1,38.99,39.01,Ok,A13R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK001552,Boehler,Heraeus,Prestara,3.300,3.010,<1?,15551,1.00387,48.57,48.58,<3mm/tube,nr. 028934,WCH03031503,44/1,38.99,38.97,Ok,A16R7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001553,Boehler,Heraeus,Prestara,3.300,3.010,<1?,15551,1.00387,48.58,48.6,<3mm/tube,nr. 028934,WCH03031503,44/1,39,38.98,Ok,B22R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001554,Boehler,Heraeus,Prestara,3.3,3.01,<1°,15551,1.00387,48.57,48.58,<3mm/tube,nr. 028934,WCH03031503,44/1,38.98,38.99,Ok,C32L1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001555,Boehler,Heraeus,Prestara,3.300,3.010,<1?,15551,1.00387,48.59,48.57,<3mm/tube,nr. 028934,WCH03031503,44/1,38.99,39.01,Ok,B10R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK001556,Boehler,Heraeus,Prestara,3.300,3.010,<1?,15552,1.00387,48.49,48.51,<3mm/tube,nr. 028934,WCH03031503,44/1,39,39.01,Ok,A12R5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001557,Boehler,Heraeus,Prestara,3.300,3.010,<1?,15552,1.00387,48.48,48.49,<3mm/tube,nr. 028934,WCH03031503,44/1,39.01,39.02,Ok,B30L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001558,Boehler,Heraeus,Prestara,3.300,3.010,<1?,15551,1.00387,48.47,48.48,<3mm/tube,nr. 028934,WCH03031503,44/1,39,39,Ok,C20R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001559,Boehler,Heraeus,Prestara,3.300,3.010,<1?,15552,1.00387,48.47,48.5,<3mm/tube,nr. 028934,WCH03031503,44/1,39,39.01,Ok,B33R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001560,Boehler,Heraeus,Prestara,3.300,3.010,<1?,15552,1.00387,48.5,48.47,<3mm/tube,nr. 028934,WCH03031503,44/1,39,39.02,Ok,A21R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001561,Boehler,Heraeus,Prestara,3.300,3.010,<1?,15552,1.00387,48.5,48.5,<3mm/tube,nr. 028934,WCH03031503,44/1,39,39,Ok,C16R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001562,Boehler,Heraeus,Prestara,3.300,3.010,<1?,15552,1.00387,48.5,48.51,<3mm/tube,nr. 028934,WCH03031503,44/1,39.01,39.02,Ok,B27R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001562,Boehler,Heraeus,Prestara,3.300,3.010,<1?,15552,1.00387,48.5,48.51,<3mm/tube,nr. 028934,WCH03031503,44/1,39.01,39.02,Ok,B27R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001563,Boehler,Heraeus,Prestara,3.300,3.010,<1?,15552,1.00387,48.51,48.5,<3mm/tube,nr. 028934,WCH03031503,44/1,39.01,38.99,Ok,A20R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK001564,Boehler,Heraeus,Prestara,3.300,3.010,<1?,15552,1.00387,48.52,48.49,<3mm/tube,nr. 028934,WCH03031503,44/1,39,38.99,Ok,C15L7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK001565,Boehler,Heraeus,Prestara,3.300,3.010,<1?,15552,1.00387,48.58,48.57,<3mm/tube,nr. 028934,WCH03031503,44/1,38.99,39,Ok,C28L6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK001567,Boehler,Heraeus,Prestara,3.300,3.010,<1?,15552,1.00387,48.57,48.57,<3mm/tube,nr. 028934,WCH03031503,44/1,38.98,39.01,Ok,A13L6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK001568,Boehler,Heraeus,Prestara,3.300,3.010,<1?,15552,1.00387,48.6,48.57,<3mm/tube,nr. 028934,WCH03031503,44/1,38.98,38.97,Ok,C19L6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK001569,Boehler,Heraeus,Prestara,3.300,3.010,<1?,15552,1.00387,48.57,48.58,<3mm/tube,nr. 028934,WCH03031503,44/1,38.97,38.97,Ok,C14L6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK001570,Boehler,Heraeus,Prestara,3.300,3.010,<1?,15552,1.00387,48.59,48.58,<3mm/tube,nr. 028934,WCH03031503,44/1,39,38.99,Ok,B23L6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK001571,Boehler,Heraeus,Prestara,3.300,3.010,<1?,15552,1.00387,48.57,48.57,<3mm/tube,nr. 028934,WCH03031503,44/1,38.97,38.98,Ok,B34L7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK001572,Boehler,Heraeus,Prestara,3.300,3.010,<1?,15552,1.00387,48.58,48.47,<3mm/tube,nr. 028934,WCH03031503,44/1,38.97,39.01,Ok,B21R5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK001573,Boehler,Heraeus,Prestara,1.810,1.560,<1?,15552,1.00304,48.48,48.48,<3mm/tube,nr. 028916,WCH03031515,56/1,38.99,39,Ok,B33R5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK001574,Boehler,Heraeus,Prestara,1.810,1.560,<1?,15552,1.00304,48.51,48.48,<3mm/tube,nr. 028916,WCH03031515,56/1,39.01,39.01,Ok,C32R5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK001575,Boehler,Heraeus,Prestara,1.810,1.560,<1?,15552,1.00304,48.5,48.5,<3mm/tube,nr. 028916,WCH03031515,56/1,38.99,39.02,Ok,C30L6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK001576,Boehler,Heraeus,Prestara,1.810,1.560,<1?,15552,1.00304,48.47,48.49,<3mm/tube,nr. 028916,WCH03031515,56/1,39.01,39,Ok,A26R5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK001577,Boehler,Heraeus,Prestara,1.810,1.560,<1?,15552,1.00304,48.47,48.43,<3mm/tube,nr. 028916,WCH03031515,56/1,39,39,Ok,C17R5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001578,Boehler,Heraeus,Prestara,1.810,1.560,<1?,15552,1.00304,48.47,48.49,<3mm/tube,nr. 028916,WCH03031515,56/1,38.98,39.01,Ok,B21R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001579,Boehler,Heraeus,Prestara,1.810,1.560,<1?,15552,1.00304,48.46,48.47,<3mm/tube,nr. 028916,WCH03031515,56/1,39,39.01,Ok,A19L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK001580,Boehler,Heraeus,Prestara,1.810,1.560,<1?,15552,1.00304,48.44,48.48,<3mm/tube,nr. 028916,WCH03031515,56/1,39,38.98,Ok,C22R5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK001581,Boehler,Heraeus,Prestara,1.810,1.560,<1?,15552,1.00304,48.46,48.49,<3mm/tube,nr. 028916,WCH03031515,56/1,38.99,39,Ok,A11L6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK001582,Boehler,Heraeus,Prestara,1.810,1.560,<1?,15552,1.00304,48.45,48.49,<3mm/tube,nr. 028916,WCH03031515,56/1,38.97,39.02,Ok,B8R5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK001583,Boehler,Heraeus,Prestara,1.810,1.560,<1?,15552,1.00304,48.48,48.46,<3mm/tube,nr. 028916,WCH03031515,56/1,39,39,Ok,B33L6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001584,Boehler,Heraeus,Prestara,1.810,1.560,<1?,15552,1.00304,48.55,48.57,<3mm/tube,nr. 028916,WCH03031515,56/1,38.96,38.98,Ok,A10L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001585,Boehler,Heraeus,Prestara,1.810,1.560,<1?,15552,1.00304,48.58,48.56,<3mm/tube,nr. 028916,WCH03031515,56/1,38.98,38.97,Ok,C18L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001586,Boehler,Heraeus,Prestara,1.810,1.560,<1?,15552,1.00304,48.58,48.57,<3mm/tube,nr. 028916,WCH03031515,56/1,38.99,38.96,Ok,B9L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001587,Boehler,Heraeus,Prestara,1.810,1.560,<1?,15552,1.00304,48.56,48.56,<3mm/tube,nr. 028916,WCH03031515,56/1,38.98,39,Ok,C33L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001588,Boehler,Heraeus,Prestara,1.810,1.560,<1?,15552,1.00304,48.57,48.58,<3mm/tube,nr. 028916,WCH03031515,56/1,38.94,38.96,Ok,A16L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001589,Boehler,Heraeus,Prestara,1.810,1.560,<1?,15552,1.00304,48.58,48.57,<3mm/tube,nr. 028916,WCH03031515,56/1,38.98,38.99,Ok,A20R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001590,Boehler,Heraeus,Prestara,1.810,1.560,<1?,15552,1.00304,48.58,48.6,<3mm/tube,nr. 028916,WCH03031515,56/1,39,38.92,Ok,B21L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001591,Boehler,Heraeus,Prestara,1.810,1.560,<1?,15552,1.00304,48.56,48.59,<3mm/tube,nr. 028916,WCH03031515,56/1,38.98,38.93,Ok,B24R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK001592,Boehler,Heraeus,Prestara,1.810,1.560,<1?,15552,1.00304,48.58,48.57,<3mm/tube,nr. 028916,WCH03031515,56/1,38.95,38.97,Ok,B14L6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001593,Boehler,Heraeus,Prestara,1.810,1.560,<1?,15552,1.00304,48.57,48.59,<3mm/tube,nr. 028916,WCH03031515,56/1,38.94,38.99,Ok,A17R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK001595,Boehler,Heraeus,Prestara,1.810,1.560,<1?,15552,1.00304,48.59,48.58,<3mm/tube,nr. 028916,WCH03031515,56/1,38.99,38.95,Ok,B29L6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK001596,Boehler,Heraeus,Prestara,1.810,1.560,<1?,15552,1.00304,48.57,48.6,<3mm/tube,nr. 028916,WCH03031515,56/1,38.97,38.98,Ok,B23L6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK001598,Boehler,Heraeus,Prestara,1.810,1.560,<1?,15551,1.00304,48.56,48.5,<3mm/tube,nr. 028916,WCH03031515,56/1,38.99,38.97,Ok,A34R5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001599,Boehler,Heraeus,Prestara,1.960,1.590,<1?,15552,1.00296,48.59,48.57,<3mm/tube,nr. 028924,WCH03031514,55/2,38.99,38.96,Ok,A9L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK001601,Boehler,Heraeus,Prestara,1.960,1.590,<1?,15552,1.00296,48.56,48.59,<3mm/tube,nr. 028924,WCH03031514,55/2,38.98,39.01,Ok,C25R5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK001604,Boehler,Heraeus,Prestara,1.960,1.590,<1?,15552,1.00296,48.58,48.58,<3mm/tube,nr. 028924,WCH03031514,55/2,39.03,38.99,Ok,A17L6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK001605,Boehler,Heraeus,Prestara,1.960,1.590,<1?,15552,1.00296,48.62,48.58,<3mm/tube,nr. 028924,WCH03031514,55/2,39,39.04,Ok,C32R5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK001606,Boehler,Heraeus,Prestara,1.960,1.590,<1?,15551,1.00296,48.58,48.58,<3mm/tube,nr. 028924,WCH03031514,55/2,39.05,39.04,Ok,C30R5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001607,Boehler,Heraeus,Prestara,1.960,1.590,<1?,15551,1.00296,48.57,48.56,<3mm/tube,nr. 028924,WCH03031514,55/2,39.05,39.05,Ok,C17R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK001608,Boehler,Heraeus,Prestara,1.960,1.590,<1?,15551,1.00296,48.57,48.59,<3mm/tube,nr. 028924,WCH03031514,55/2,39.03,39.04,Ok,B25L6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001609,Boehler,Heraeus,Prestara,1.960,1.590,<1?,15551,1.00296,48.57,48.57,<3mm/tube,nr. 028924,WCH03031514,55/2,39.04,39.03,Ok,C24R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001610,Boehler,Heraeus,Prestara,1.960,1.590,<1?,15550,1.00296,48.57,48.45,<3mm/tube,nr. 028924,WCH03031514,55/2,39.03,39.01,Ok,C21R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK001611,Boehler,Heraeus,Prestara,1.960,1.590,<1?,15552,1.00296,48.47,48.4,<3mm/tube,nr. 028924,WCH03031514,55/2,39.02,39.02,Ok,C32R7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001612,Boehler,Heraeus,Prestara,1.960,1.590,<1?,15552,1.00296,48.45,48.45,<3mm/tube,nr. 028924,WCH03031514,55/2,39.03,39,Ok,A33R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001613,Boehler,Heraeus,Prestara,1.960,1.590,<1?,15552,1.00296,48.47,48.43,<3mm/tube,nr. 028924,WCH03031514,55/2,39.04,39.02,Ok,A16R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001614,Boehler,Heraeus,Prestara,1.960,1.590,<1?,15552,1.00296,48.46,48.45,<3mm/tube,nr. 028924,WCH03031514,55/2,39.02,39.01,Ok,C13R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001615,Boehler,Heraeus,Prestara,1.960,1.590,<1?,15552,1.00296,48.43,48.47,<3mm/tube,nr. 028924,WCH03031514,55/2,39,39.03,Ok,A31L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001616,Boehler,Heraeus,Prestara,1.960,1.590,<1?,15552,1.00296,48.42,48.44,<3mm/tube,nr. 028924,WCH03031514,55/2,39.01,39.02,Ok,A31R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001617,Boehler,Heraeus,Prestara,1.960,1.590,<1?,15552,1.00296,48.41,48.4,<3mm/tube,nr. 028924,WCH03031514,55/2,39,39.01,Ok,B26R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK001618,Boehler,Heraeus,Prestara,1.960,1.590,<1?,15552,1.00296,48.57,48.59,<3mm/tube,nr. 028924,WCH03031514,55/2,39.04,39.05,Ok,B16L7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK001619,Boehler,Heraeus,Prestara,1.960,1.590,<1?,15552,1.00296,48.62,48.57,<3mm/tube,nr. 028924,WCH03031514,55/2,39.04,39,Ok,B26R3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK001620,Boehler,Heraeus,Prestara,1.960,1.590,<1?,15552,1.00296,48.56,48.56,<3mm/tube,nr. 028924,WCH03031514,55/2,39.02,39.01,Ok,A16L7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK001621,Boehler,Heraeus,Prestara,1.950,1.580,<1?,15552,1.00304,48.58,48.43,<3mm/tube,nr. 028917,WCH03031519,60/1,38.97,38.98,Ok,C30R6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK001622,Boehler,Heraeus,Prestara,1.950,1.580,<1?,15552,1.00304,48.59,48.57,<3mm/tube,nr. 028917,WCH03031519,60/1,39.02,39.02,Ok,B12R5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001623,Boehler,Heraeus,Prestara,1.950,1.580,<1?,15551,1.00304,48.5,48.49,<3mm/tube,nr. 028917,WCH03031519,60/1,39.03,39.01,Ok,2193
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001624,Boehler,Heraeus,Prestara,1.950,1.580,<1?,15552,1.00304,48.52,48.5,<3mm/tube,nr. 028917,WCH03031519,60/1,39.02,39.02,Ok,A19L5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001625,Boehler,Heraeus,Prestara,1.950,1.580,<1?,15551,1.00304,48.48,48.51,<3mm/tube,nr. 028917,WCH03031519,60/1,39.04,39.02,Ok,C13R3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001626,Boehler,Heraeus,Prestara,1.950,1.580,<1?,15552,1.00304,48.46,48.5,<3mm/tube,nr. 028917,WCH03031519,60/1,39.04,39.01,Ok,A8L1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001627,Boehler,Heraeus,Prestara,1.950,1.580,<1?,15552,1.00304,48.47,48.5,<3mm/tube,nr. 028917,WCH03031519,60/1,39.01,39.02,Ok,B33R3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001628,Boehler,Heraeus,Prestara,1.950,1.580,<1?,15552,1.00304,48.49,48.48,<3mm/tube,nr. 028917,WCH03031519,60/1,39.03,39.03,Ok,C32L5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001629,Boehler,Heraeus,Prestara,1.950,1.580,<1?,15552,1.00304,48.5,48.51,<3mm/tube,nr. 028917,WCH03031519,60/1,39.02,39.01,Ok,C31R4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001630,Boehler,Heraeus,Prestara,1.950,1.580,<1?,15552,1.00304,48.47,48.45,<3mm/tube,nr. 028917,WCH03031519,60/1,39.03,39.04,Ok,A22L5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001631,Boehler,Heraeus,Prestara,1.950,1.580,<1?,15552,1.00304,48.49,48.49,<3mm/tube,nr. 028917,WCH03031519,60/1,39.01,39.02,Ok,B29L4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK001632,Boehler,Heraeus,Prestara,1.950,1.580,<1?,15552,1.00304,48.46,48.47,<3mm/tube,nr. 028917,WCH03031519,60/1,39.02,39.04,Ok,A21R3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001633,Boehler,Heraeus,Prestara,1.950,1.580,<1?,15552,1.00304,48.46,48.47,<3mm/tube,nr. 028917,WCH03031519,60/1,39.03,39.03,Ok,1154
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001634,Boehler,Heraeus,Prestara,1.950,1.580,<1?,15552,1.00304,48.46,48.5,<3mm/tube,nr. 028917,WCH03031519,60/1,39.01,39.01,Ok,A16L4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001635,Boehler,Heraeus,Prestara,1.950,1.580,<1?,15552,1.00304,48.45,48.5,<3mm/tube,nr. 028917,WCH03031519,60/1,39.01,39.02,Ok,C27L4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001636,Boehler,Heraeus,Prestara,1.950,1.580,<1?,15552,1.00304,48.49,48.45,<3mm/tube,nr. 028917,WCH03031519,60/1,39.03,39.02,Ok,A20L4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001637,Boehler,Heraeus,Prestara,1.95,1.58,<1°,15552,1.00304,48.44,48.47,<3mm/tube,nr. 028917,WCH03031519,60/1,39.03,39.01,Ok,B19L1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001638,Boehler,Heraeus,Prestara,1.950,1.580,<1?,15552,1.00304,48.39,48.45,<3mm/tube,nr. 028917,WCH03031519,60/1,39.03,39,Ok,2194
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001639,Boehler,Heraeus,Prestara,1.950,1.580,<1?,15552,1.00304,48.45,48.46,<3mm/tube,nr. 028917,WCH03031519,60/1,39.03,39.01,Ok,C33L4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001640,Boehler,Heraeus,Prestara,1.950,1.580,<1?,15552,1.00304,48.41,48.48,<3mm/tube,nr. 028917,WCH03031519,60/1,39.01,39.03,Ok,A26L5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001641,Boehler,Heraeus,Prestara,1.950,1.580,<1?,15552,1.00304,48.43,48.45,<3mm/tube,nr. 028917,WCH03031519,60/1,39,39.02,Ok,1112
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001642,Boehler,Heraeus,Prestara,1.950,1.580,<1?,15552,1.00304,48.46,48.45,<3mm/tube,nr. 028917,WCH03031519,60/1,39.02,39.01,Ok,C25L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001643,Boehler,Heraeus,Prestara,1.950,1.580,<1?,15552,1.00304,48.43,48.44,<3mm/tube,nr. 028917,WCH03031519,60/1,39.01,39.02,Ok,C32L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK001644,Boehler,Heraeus,Prestara,1.950,1.580,<1?,15552,1.00304,48.42,48.46,<3mm/tube,nr. 028917,WCH03031519,60/1,39.02,39.01,Ok,A14R5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001645,Boehler,Heraeus,Prestara,1.950,1.580,<1?,15552,1.00304,48.44,48.47,<3mm/tube,nr. 028917,WCH03031519,60/1,39,39.02,Ok,C12R3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001646,Boehler,Heraeus,Prestara,1.950,1.580,<1?,15552,1.00304,48.63,48.61,<3mm/tube,nr. 028917,WCH03031519,60/1,39.03,39.04,Ok,B19R4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK001647,Boehler,Heraeus,Prestara,1.750,1.570,<1?,15552,1.0032,48.62,48.59,<3mm/tube,nr. 029126,WCH03041594,61/1,39.03,39,Ok,A9L1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001648,Boehler,Heraeus,Prestara,1.750,1.570,<1?,15552,1.0032,48.62,48.61,<3mm/tube,nr. 029126,WCH03041594,61/1,39.01,38.99,Ok,B25L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001649,Boehler,Heraeus,Prestara,1.750,1.570,<1?,15552,1.0032,48.6,48.61,<3mm/tube,nr. 029126,WCH03041594,61/1,39.03,38.99,Ok,2356
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001650,Boehler,Heraeus,Prestara,1.750,1.570,<1?,15552,1.0032,48.61,48.62,<3mm/tube,nr. 029126,WCH03041594,61/1,39.03,39,Ok,B33L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001651,Boehler,Heraeus,Prestara,1.750,1.570,<1?,15552,1.0032,48.63,48.61,<3mm/tube,nr. 029126,WCH03041594,61/1,39.03,39.01,Ok,A17L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001653,Boehler,Heraeus,Prestara,1.750,1.570,<1?,15558,1.0032,48.61,48.63,<3mm/tube,nr. 029126,WCH03041594,61/1,38.99,39.01,Ok,C17R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001654,Boehler,Heraeus,Prestara,1.750,1.570,<1?,15558,1.0032,48.62,48.59,<3mm/tube,nr. 029126,WCH03041594,61/1,38.98,39.03,Ok,A28R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001655,Boehler,Heraeus,Prestara,1.750,1.570,<1?,15558,1.0032,48.62,48.65,<3mm/tube,nr. 029126,WCH03041594,61/1,39,38.99,Ok,C16L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001656,Boehler,Heraeus,Prestara,1.750,1.570,<1?,15558,1.0032,48.63,48.64,<3mm/tube,nr. 029126,WCH03041594,61/1,39.03,39.01,Ok,A11L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001658,Boehler,Heraeus,Prestara,1.750,1.570,<1?,15558,1.0032,48.67,48.65,<3mm/tube,nr. 029126,WCH03041594,61/1,39.03,39.01,Ok,A15L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001659,Boehler,Heraeus,Prestara,1.750,1.570,<1?,15558,1.0032,48.63,48.66,<3mm/tube,nr. 029126,WCH03041594,61/1,39.04,39.05,Ok,B10L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001660,Boehler,Heraeus,Prestara,1.750,1.570,<1?,15558,1.0032,48.62,48.64,<3mm/tube,nr. 029126,WCH03041594,61/1,39.03,39.02,Ok,A8L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001661,Boehler,Heraeus,Prestara,1.750,1.570,<1?,15558,1.0032,48.66,48.65,<3mm/tube,nr. 029126,WCH03041594,61/1,39.05,39.01,Ok,A25L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001662,Boehler,Heraeus,Prestara,1.750,1.570,<1?,15559,1.0032,48.6,48.59,<3mm/tube,nr. 029126,WCH03041594,61/1,39.04,39.03,Ok,C29L3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001663,Boehler,Heraeus,Prestara,1.750,1.570,<1?,15559,1.0032,48.46,48.47,<3mm/tube,nr. 029126,WCH03041594,61/1,39.01,39.02,Ok,A18R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001665,Boehler,Heraeus,Prestara,1.750,1.570,<1?,15559,1.0032,48.44,48.47,<3mm/tube,nr. 029126,WCH03041594,61/1,39.01,39,Ok,B33L4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK001666,Boehler,Heraeus,Prestara,1.750,1.570,<1?,15559,1.0032,48.45,48.41,<3mm/tube,nr. 029126,WCH03041594,61/1,39.01,39.03,Ok,C31R2
