Circuit,Magnet,Position,B1_aperture,Diode_type,Correctors,EE place,#Electric_EE,#Electric_circuit,Cryostat,Cryostat2,QPS Crate&Board,Bus Bar Segment Name,1st Magnet,2nd Magnet,Num of splices,Dcum1,Dcum2,QPS Crate,QPS Board,#Segment,cryostat_group,phys_pos,Phys. Position,El. Position,Name,R_1,R_2,RRR_1,RRR_2,Short magnet ID,age,Manufacturer,Inner cable type,Outer cable type,I_Q_SM18,Renamed short magnet ID,MTF Status,Magnet_construction_order,QPS Crate Number,Cryostat Number
RB.A23,MB.A28L3,5361.4101,INT,L,B,ODD,49,49,LBBLD.28L3,LBBLD_28L3,B28L3_2,DCBA.28L3.R,MB.C28L3,MB.A28L3,2,5322.2601,5353.5801,B28L3,2,49,28L3,98.0,98,49,A28L3,3.0900000000000283,3.4599999999999995,70.74825409990856,61.141317629472105,3405,14.0,3.0,01B,02D,1234.0,,,405,2,2
RB.A23,MB.C27L3,5383.5401,INT,L,A,EVEN,28,105,LBALA.27L3,LBALA_27L3,B27L3_1,DCBA.B27L3.L,MB.A27L3,MB.C27L3,2,5407.0301,5375.7101,B27L3,1,106,27L3,99.0,99,105,C27L3,3.27,2.9899999999999998,66.66732040398628,72.05491275077262,1397,14.0,1.0,01B,02C8,12446.0,,,397,1,0
RB.A23,MB.B27L3,5399.2001,INT,L,B,ODD,50,50,LBBLA.27L3,LBBLA_27L3,B26L3_0,DCBA.B27L3.R,MB.A28L3,MB.B27L3,3,5353.5801,5391.3701,B26L3,0,50,27L3,100.0,100,50,B27L3,3.2400000000000007,3.3100000000000125,66.94333085452014,66.6210185838169,1115,14.0,1.0,01B,02B5,11470.0,,,115,0,1
RB.A23,MB.A27L3,5414.8601,INT,L,A,EVEN,27,104,LBALB.27L3,LBALB_27L3,B27L3_0,DCBA.A27L3.L,MB.B26L3,MB.A27L3,3,5444.8201,5407.0301,B27L3,0,105,27L3,101.0,101,104,A27L3,3.0900000000000283,3.120000000000001,70.74825409990856,70.36876554941088,1176,14.0,1.0,01B,02B5,11610.0,,,176,0,2
RB.A23,MB.C26L3,5436.9901,INT,L,B,ODD,51,51,LBBLA.26L3,LBBLA_26L3,B26L3_1,DCBQ.26L3.R,MB.B27L3,MB.C26L3,3,5391.3701,5429.1601,B26L3,1,51,26L3,102.0,102,51,C26L3,3.400000000000001,3.120000000000001,65.45791952580721,70.36876554941088,3040,14.0,3.0,01B,02K,11508.0,,,40,1,0
RB.A23,MB.B26L3,5452.6501,INT,L,A,EVEN,26,103,LBALA.26L3,LBALA_26L3,B25L3_2,DCBA.26L3.L,MB.C25L3,MB.B26L3,3,5482.6101,5444.8201,B25L3,2,104,26L3,103.0,103,103,B26L3,3.209999999999757,2.979999999999998,67.60486835724907,71.9167377486337,1415,14.0,1.0,01B,02C8,11642.0,,,415,2,1
RB.A23,MB.A26L3,5468.3101,INT,L,B,ODD,52,52,LBBLD.26L3,LBBLD_26L3,B26L3_2,DCBA.26L3.R,MB.C26L3,MB.A26L3,2,5429.1601,5460.4801,B26L3,2,52,26L3,104.0,104,52,A26L3,3.400000000000001,3.7,65.45791952580721,54.73594914052305,2358,14.0,2.0,01B,02C0,10352.0,,,358,2,2
RB.A23,MB.C25L3,5490.4401,INT,L,A,EVEN,25,102,LBALA.25L3,LBALA_25L3,B25L3_1,DCBA.B25L3.L,MB.A25L3,MB.C25L3,2,5513.9301,5482.6101,B25L3,1,103,25L3,105.0,105,102,C25L3,1.95,3.0800000000000005,91.06495839468394,70.76365748864274,2205,14.0,2.0,01B,02C0,11600.0,,,205,1,0
RB.A23,MB.B25L3,5506.1001,INT,L,B,ODD,53,53,LBBLA.25L3,LBBLA_25L3,B24L3_0,DCBA.B25L3.R,MB.A26L3,MB.B25L3,3,5460.4801,5498.2701,B24L3,0,53,25L3,106.0,106,53,B25L3,1.7499999999999998,2.5000000000000004,99.6289270513348,78.7897683364081,3033,14.0,3.0,01B,02K,8725.0,,,33,0,1
RB.A23,MB.A25L3,5521.7601,INT,L,A,EVEN,24,101,LBALB.25L3,LBALB_25L3,B25L3_0,DCBA.A25L3.L,MB.B24L3,MB.A25L3,3,5551.7201,5513.9301,B25L3,0,102,25L3,107.0,107,101,A25L3,1.7499999999999998,3.120000000000001,99.6289270513348,70.36876554941088,3378,14.0,3.0,01E,02D,12336.0,,,378,0,2
RB.A23,MB.C24L3,5543.8901,INT,L,B,ODD,54,54,LBBLA.24L3,LBBLA_24L3,B24L3_1,DCBQ.24L3.R,MB.B25L3,MB.C24L3,3,5498.2701,5536.0601,B24L3,1,54,24L3,108.0,108,54,C24L3,2.01,3.6000000000000005,90.1826216302873,60.43712854708486,2187,14.0,2.0,01B,02C0,11265.0,,,187,1,0
RB.A23,MB.B24L3,5559.5501,INT,L,A,EVEN,23,100,LBALA.24L3,LBALA_24L3,B23L3_2,DCBA.24L3.L,MB.C23L3,MB.B24L3,3,5589.5101,5551.7201,B23L3,2,101,24L3,109.0,109,100,B24L3,3.0900000000000283,3.0800000000000005,70.74825409990856,70.76365748864274,3184,14.0,3.0,01E,02G,12222.0,,,184,2,1
RB.A23,MB.A24L3,5575.2101,INT,L,B,ODD,55,55,LBBLD.24L3,LBBLD_24L3,B24L3_2,DCBA.24L3.R,MB.C24L3,MB.A24L3,2,5536.0601,5567.3801,B24L3,2,55,24L3,110.0,110,55,A24L3,1.7499999999999998,3.4599999999999995,99.6289270513348,61.141317629472105,2345,14.0,2.0,01B,02C9,11733.0,,,345,2,2
RB.A23,MB.C23L3,5597.3401,INT,L,A,EVEN,22,99,LBALA.23L3,LBALA_23L3,B23L3_1,DCBA.B23L3.L,MB.A23L3,MB.C23L3,2,5620.8301,5589.5101,B23L3,1,100,23L3,111.0,111,99,C23L3,3.1600000000000006,3.7,69.74295839809092,54.73594914052305,1404,14.0,1.0,01B,02C8,12508.0,,,404,1,0
RB.A23,MB.B23L3,5613.0001,INT,L,B,ODD,56,56,LBBLA.23L3,LBBLA_23L3,B22L3_0,DCBA.B23L3.R,MB.A24L3,MB.B23L3,3,5567.3801,5605.1701,B22L3,0,56,23L3,112.0,112,56,B23L3,3.400000000000001,3.7,65.45791952580721,54.73594914052305,3098,14.0,3.0,01B,02G,9941.0,,,98,0,1
RB.A23,MB.A23L3,5628.6601,INT,L,A,EVEN,21,98,LBALB.23L3,LBALB_23L3,B23L3_0,DCBA.A23L3.L,MB.B22L3,MB.A23L3,3,5658.6201,5620.8301,B23L3,0,99,23L3,113.0,113,98,A23L3,3.0900000000000283,3.2400000000000126,70.74825409990856,67.99534303947361,2168,14.0,2.0,01E,02C0,12019.0,,,168,0,2
RB.A23,MB.C22L3,5650.7901,INT,L,B,ODD,57,57,LBBLA.22L3,LBBLA_22L3,B22L3_1,DCBQ.22L3.R,MB.B23L3,MB.C22L3,3,5605.1701,5642.9601,B22L3,1,57,22L3,114.0,114,57,C22L3,3.27,3.27,66.66732040398628,66.66732040398628,1379,14.0,1.0,01E,02B5,11705.0,,,379,1,0
RB.A23,MB.B22L3,5666.4501,INT,L,A,EVEN,20,97,LBALA.22L3,LBALA_22L3,B21L3_2,DCBA.22L3.L,MB.C21L3,MB.B22L3,3,5696.4101,5658.6201,B21L3,2,98,22L3,115.0,115,97,B22L3,3.2400000000000007,3.2400000000000007,66.94333085452014,67.59410659048159,1244,14.0,1.0,01B,02B8,11779.0,,,244,2,1
RB.A23,MB.A22L3,5682.1101,INT,L,B,ODD,58,58,LBBLD.22L3,LBBLD_22L3,B22L3_2,DCBA.22L3.R,MB.C22L3,MB.A22L3,2,5642.9601,5674.2801,B22L3,2,58,22L3,116.0,116,58,A22L3,3.6000000000000005,3.310000141193014,60.43712854708486,67.19212096326802,1409,14.0,1.0,01B,02C8,10533.0,,,409,2,2
RB.A23,MB.C21L3,5704.2401,INT,L,A,EVEN,19,96,LBALA.21L3,LBALA_21L3,B21L3_1,DCBA.B21L3.L,MB.A21L3,MB.C21L3,2,5727.7301,5696.4101,B21L3,1,97,21L3,117.0,117,96,C21L3,1.7400000000000002,3.120000000000001,97.96677628651337,70.36876554941088,1395,14.0,1.0,01B,02B8,12684.0,,,395,1,0
RB.A23,MB.B21L3,5719.9001,INT,L,B,ODD,59,59,LBBLA.21L3,LBBLA_21L3,B20L3_0,DCBA.B21L3.R,MB.A22L3,MB.B21L3,3,5674.2801,5712.0701,B20L3,0,59,21L3,118.0,118,59,B21L3,1.8100000000000005,3.120000000000001,95.95614563437316,70.36876554941088,2347,14.0,2.0,01B,02D,11940.0,,,347,0,1
RB.A23,MB.A21L3,5735.5601,INT,L,A,EVEN,18,95,LBALB.21L3,LBALB_21L3,B21L3_0,DCBA.A21L3.L,MB.B20L3,MB.A21L3,3,5765.5201,5727.7301,B21L3,0,96,21L3,119.0,119,95,A21L3,1.7499999999999998,1.83,99.6289270513348,94.71351328593305,3708,14.0,3.0,01B,02D,12396.0,,,-292,0,2
RB.A23,MB.C20L3,5757.6901,INT,L,B,ODD,60,60,LBBLA.20L3,LBBLA_20L3,B20L3_1,DCBQ.20L3.R,MB.B21L3,MB.C20L3,3,5712.0701,5749.8601,B20L3,1,60,20L3,120.0,120,60,C20L3,2.01,3.120000000000001,90.1826216302873,70.36876554941088,3125,14.0,3.0,01B,02G,11858.0,,,125,1,0
RB.A23,MB.B20L3,5773.3501,INT,L,A,EVEN,17,94,LBALA.20L3,LBALA_20L3,B19L3_2,DCBA.20L3.L,MB.C19L3,MB.B20L3,3,5803.3101,5765.5201,B19L3,2,95,20L3,121.0,121,94,B20L3,3.2400000000000007,3.3100000000000125,66.94333085452014,66.6210185838169,1398,14.0,1.0,01B,02C8,12359.0,,,398,2,1
RB.A23,MB.A20L3,5789.0101,INT,L,B,ODD,61,61,LBBLD.20L3,LBBLD_20L3,B20L3_2,DCBA.20L3.R,MB.C20L3,MB.A20L3,2,5749.8601,5781.1801,B20L3,2,61,20L3,122.0,122,61,A20L3,1.68,1.68,99.6525631876629,99.6525631876629,2303,2.0,2.0,01B,02D,9853.0,,,303,2,2
RB.A23,MB.C19L3,5811.1401,INT,L,A,EVEN,16,93,LBALA.19L3,LBALA_19L3,B19L3_1,DCBA.B19L3.L,MB.A19L3,MB.C19L3,2,5834.6301,5803.3101,B19L3,1,94,19L3,123.0,123,93,C19L3,3.27,3.400000000000001,66.66732040398628,65.45791952580721,2351,14.0,2.0,01B,02D,11149.0,,,351,1,0
RB.A23,MB.B19L3,5826.8001,INT,L,B,ODD,62,62,LBBLA.19L3,LBBLA_19L3,B18L3_0,DCBA.B19L3.R,MB.A20L3,MB.B19L3,3,5781.1801,5818.9701,B18L3,0,62,19L3,124.0,124,62,B19L3,3.6000000000000005,2.9899999999999998,60.43712854708486,72.05491275077262,1380,14.0,1.0,01E,02B5,12382.0,,,380,0,1
RB.A23,MB.A19L3,5842.4601,INT,L,A,EVEN,15,92,LBALB.19L3,LBALB_19L3,B19L3_0,DCBA.A19L3.L,MB.B18L3,MB.A19L3,3,5872.4201,5834.6301,B19L3,0,93,19L3,125.0,125,92,A19L3,1.8100000000000005,1.83,95.95614563437316,94.71351328593305,1403,14.0,1.0,01B,02C8,11725.0,,,403,0,2
RB.A23,MB.C18L3,5864.5901,INT,L,B,ODD,63,63,LBBLA.18L3,LBBLA_18L3,B18L3_1,DCBQ.18L3.R,MB.B19L3,MB.C18L3,3,5818.9701,5856.7601,B18L3,1,63,18L3,126.0,126,63,C18L3,1.8100000000000005,1.83,95.95614563437316,94.71351328593305,3102,14.0,3.0,01B,02G,12098.0,,,102,1,0
RB.A23,MB.B18L3,5880.2501,INT,L,A,EVEN,14,91,LBALA.18L3,LBALA_18L3,B17L3_2,DCBA.18L3.L,MB.C17L3,MB.B18L3,3,5910.2101,5872.4201,B17L3,2,92,18L3,127.0,127,91,B18L3,3.400000000000001,3.3100000000000125,65.45791952580721,66.6210185838169,1400,14.0,1.0,01B,02C8,11767.0,,,400,2,1
RB.A23,MB.A18L3,5895.9101,INT,L,B,ODD,64,64,LBBLD.18L3,LBBLD_18L3,B18L3_2,DCBA.18L3.R,MB.C18L3,MB.A18L3,2,5856.7601,5888.0801,B18L3,2,64,18L3,128.0,128,64,A18L3,1.68,1.68,99.6525631876629,99.6525631876629,3411,14.0,3.0,01B,02D,11834.0,,,411,2,2
RB.A23,MB.C17L3,5918.0401,INT,L,A,EVEN,13,90,LBALA.17L3,LBALA_17L3,B17L3_1,DCBA.B17L3.L,MB.A17L3,MB.C17L3,2,5941.5301,5910.2101,B17L3,1,91,17L3,129.0,129,90,C17L3,3.0900000000000283,3.0800000000000005,70.74825409990856,70.76365748864274,1387,14.0,1.0,01B,02B5,11212.0,,,387,1,0
RB.A23,MB.B17L3,5933.7001,INT,L,B,ODD,65,65,LBBLA.17L3,LBBLA_17L3,B16L3_0,DCBA.B17L3.R,MB.A18L3,MB.B17L3,3,5888.0801,5925.8701,B16L3,0,65,17L3,130.0,130,65,B17L3,3.03,3.4599999999999995,71.53341464630975,61.141317629472105,1097,14.0,1.0,01B,02B5,11069.0,,,97,0,1
RB.A23,MB.A17L3,5949.3601,INT,L,A,EVEN,12,89,LBALB.17L3,LBALB_17L3,B17L3_0,DCBA.A17L3.L,MB.B16L3,MB.A17L3,3,5979.3201,5941.5301,B17L3,0,90,17L3,131.0,131,89,A17L3,1.7499999999999998,3.0800000000000005,99.6289270513348,70.76365748864274,2343,14.0,2.0,01B,02C9,11882.0,,,343,0,2
RB.A23,MB.C16L3,5971.4901,INT,L,B,ODD,66,66,LBBLA.16L3,LBBLA_16L3,B16L3_1,DCBQ.16L3.R,MB.B17L3,MB.C16L3,3,5925.8701,5963.6601,B16L3,1,66,16L3,132.0,132,66,C16L3,1.7499999999999998,1.83,99.6289270513348,94.71351328593305,1626,14.0,1.0,01B,02C8,11080.0,,,-374,1,0
RB.A23,MB.B16L3,5987.1501,INT,L,A,EVEN,11,88,LBALA.16L3,LBALA_16L3,B15L3_2,DCBA.16L3.L,MB.C15L3,MB.B16L3,3,6017.1101,5979.3201,B15L3,2,89,16L3,133.0,133,88,B16L3,2.01,3.4599999999999995,90.1826216302873,61.141317629472105,2349,14.0,2.0,01B,02D,11147.0,,,349,2,1
RB.A23,MB.A16L3,6002.8101,INT,L,B,ODD,67,67,LBBLD.16L3,LBBLD_16L3,B16L3_2,DCBA.16L3.R,MB.C16L3,MB.A16L3,2,5963.6601,5994.9801,B16L3,2,67,16L3,134.0,134,67,A16L3,1.8100000000000005,3.4599999999999995,95.95614563437316,61.141317629472105,3116,14.0,3.0,01B,02G,10441.0,,,116,2,2
RB.A23,MB.C15L3,6024.9401,INT,L,A,EVEN,10,87,LBALA.15L3,LBALA_15L3,B15L3_1,DCBA.B15L3.L,MB.A15L3,MB.C15L3,2,6048.4301,6017.1101,B15L3,1,88,15L3,135.0,135,87,C15L3,3.16,3.16,70.07018630242422,70.07018630242422,3103,7.0,3.0,01B,02G,12469.0,,,103,1,0
RB.A23,MB.B15L3,6040.6001,INT,L,B,ODD,68,68,LBBLA.15L3,LBBLA_15L3,B14L3_0,DCBA.B15L3.R,MB.A16L3,MB.B15L3,3,5994.9801,6032.7701,B14L3,0,68,15L3,136.0,136,68,B15L3,3.2400000000000126,3.7,67.99534303947361,54.73594914052305,1233,14.0,1.0,01B,02B5,12133.0,,,233,0,1
RB.A23,MB.A15L3,6056.2601,INT,L,A,EVEN,9,86,LBALB.15L3,LBALB_15L3,B15L3_0,DCBA.A15L3.L,MB.B14L3,MB.A15L3,3,6086.2201,6048.4301,B15L3,0,87,15L3,137.0,137,86,A15L3,1.7499999999999998,3.4599999999999995,99.6289270513348,61.141317629472105,1393,14.0,1.0,01B,02B8,10553.0,,,393,0,2
RB.A23,MB.C14L3,6078.3901,INT,L,B,ODD,69,69,LBBLA.14L3,LBBLA_14L3,B14L3_1,DCBQ.14L3.R,MB.B15L3,MB.C14L3,3,6032.7701,6070.5601,B14L3,1,69,14L3,138.0,138,69,C14L3,2.4000000000000004,1.83,80.39860414416525,94.71351328593305,2063,14.0,2.0,01B,02K,11849.0,,,63,1,0
RB.A23,MB.B14L3,6094.0501,INT,L,A,EVEN,8,85,LBALA.14L3,LBALA_14L3,B13L3_2,DCBA.14L3.L,MB.C13L3,MB.B14L3,3,6124.0101,6086.2201,B13L3,2,86,14L3,139.0,139,85,B14L3,3.2400000000000126,3.7,67.99534303947361,54.73594914052305,3412,14.0,3.0,01B,02D,11144.0,,,412,2,1
RB.A23,MB.A14L3,6109.7101,INT,L,B,ODD,70,70,LBBLD.14L3,LBBLD_14L3,B14L3_2,DCBA.14L3.R,MB.C14L3,MB.A14L3,2,6070.5601,6101.8801,B14L3,2,70,14L3,140.0,140,70,A14L3,1.68,3.3000000000097947,99.6525631876629,67.44303788811109,1373,14.0,1.0,01E,02B5,12005.0,,,373,2,2
RB.A23,MB.C13L3,6131.8401,INT,L,A,EVEN,7,84,LBALA.13L3,LBALA_13L3,B13L3_1,DCBA.B13L3.L,MB.A13L3,MB.C13L3,2,6155.3301,6124.0101,B13L3,1,85,13L3,141.0,141,84,C13L3,1.7499999999999998,3.120000000000001,99.6289270513348,70.36876554941088,1388,14.0,1.0,01B,02B5,11529.0,,,388,1,0
RB.A23,MB.B13L3,6147.5001,INT,L,B,ODD,71,71,LBBLA.13L3,LBBLA_13L3,B12L3_0,DCBA.B13L3.R,MB.A14L3,MB.B13L3,3,6101.8801,6139.6701,B12L3,0,71,13L3,142.0,142,71,B13L3,3.03,3.6000000000000005,71.53341464630975,60.43712854708486,2179,14.0,2.0,01B,02C0,11421.0,,,179,0,1
RB.A23,MB.A13L3,6163.1601,INT,L,A,EVEN,6,83,LBALB.13L3,LBALB_13L3,B13L3_0,DCBA.A13L3.L,MB.B12L3,MB.A13L3,3,6193.1201,6155.3301,B13L3,0,84,13L3,143.0,143,83,A13L3,3.03,3.120000000000001,71.53341464630975,70.36876554941088,1095,14.0,1.0,01B,02B5,11871.0,,,95,0,2
RB.A23,MB.C12L3,6185.2901,INT,L,B,ODD,72,72,LBBLA.12L3,LBBLA_12L3,B12L3_1,DCBQ.12L3.R,MB.B13L3,MB.C12L3,3,6139.6701,6177.4601,B12L3,1,72,12L3,144.0,144,72,C12L3,2.01,3.4599999999999995,90.1826216302873,61.141317629472105,3035,14.0,3.0,01B,02K,11120.0,,,35,1,0
RB.A23,MB.B12L3,6200.9501,INT,L,A,EVEN,5,82,LBALA.12L3,LBALA_12L3,B11L3_2,DCBA.12L3.L,MB.B11L3,MB.B12L3,4,6245.9018,6193.1201,B11L3,2,83,12L3,145.0,145,82,B12L3,3.2400000000000007,3.0800000000000005,67.59410659048159,70.76365748864274,1385,14.0,1.0,01B,02B5,11030.0,,,385,2,1
RB.A23,MB.A12L3,6216.6101,INT,L,B,ODD,73,73,LBBLD.12L3,LBBLD_12L3,B12L3_2,DCBA.12L3.R,MB.C12L3,MB.A12L3,2,6177.4601,6208.7801,B12L3,2,73,12L3,146.0,146,73,A12L3,3.25,3.120000000000001,68.22162291037226,70.36876554941088,2093,14.0,2.0,01B,02B5,11123.0,,,93,2,2
RB.A23,MB.B11L3,6253.7318,INT,L,A,EVEN,4,81,LBALA.11L3,LBALA_11L3,B11L3_1,DCBA.11L3.L,MB.B10L3,MB.B11L3,3,6284.9668,6245.9018,B11L3,1,82,11L3,147.0,147,81,B11L3,3.2400000000000007,3.3100000000000125,66.94333085452014,66.6210185838169,1383,14.0,1.0,01E,02B5,11083.0,,,383,1,0
RB.A23,MB.A11L3,6269.3918,INT,L,B,ODD,74,74,LBBLB.11L3,LBBLB_11L3,B10L3_0,DCBA.11L3.R,MB.A12L3,MB.A11L3,4,6208.7801,6261.5618,B10L3,0,74,11L3,148.0,148,74,A11L3,1.7499999999999998,1.83,99.6289270513348,94.32351566615596,2218,14.0,2.0,01E,02C9,12425.0,,,218,0,1
RB.A23,MB.B10L3,6292.7968,INT,L,A,EVEN,3,80,LBALA.10L3,LBALA_10L3,B11L3_0,DCBA.10L3.L,MB.B9L3,MB.B10L3,3,6325.4318,6284.9668,B11L3,0,81,10L3,149.0,149,80,B10L3,1.7499999999999998,3.0200000000000027,99.6289270513348,71.68679046426837,3643,14.0,3.0,01B,02D,11088.0,,,-357,0,0
RB.A23,MB.A10L3,6308.4568,INT,L,B,ODD,75,75,LBBLD.10L3,LBBLD_10L3,B10L3_1,DCBA.10L3.R,MB.A11L3,MB.A10L3,3,6261.5618,6300.6268,B10L3,1,75,10L3,150.0,150,75,A10L3,1.8100000000000005,3.4599999999999995,95.95614563437316,61.141317629472105,3095,14.0,3.0,01B,02G,11360.0,,,95,1,1
RB.A23,MB.B9L3,6333.2618,INT,L,A,EVEN,2,79,LBALA.9L3,LBALA_09L3,B9L3_1,DCBA.9L3.L,MB.B8L3,MB.B9L3,3,6364.4968,6325.4318,B9L3,1,80,09L3,151.0,151,79,B9L3,1.8100000000000005,3.4599999999999995,95.95614563437316,61.141317629472105,2064,14.0,2.0,01B,02K,11795.0,,,64,1,0
RB.A23,MB.A9L3,6348.9218,INT,L,B,ODD,76,76,LBBLB.9L3,LBBLB_09L3,B10L3_2,DCBA.9L3.R,MB.A10L3,MB.A9L3,3,6300.6268,6341.0918,B10L3,2,76,09L3,152.0,152,76,A9L3,1.96,3.120000000000001,90.45027015692106,70.36876554941088,1214,14.0,1.0,01E,02C9,11963.0,,,214,2,1
RB.A23,MB.B8L3,6372.3268,INT,L,A,EVEN,1,78,LBALA.8L3,LBALA_08L3,B9L3_0,DCBA.8L3.L,DFLAS.7L3.2,MB.B8L3,5,6411.5118,6364.4968,B9L3,0,79,08L3,153.0,153,78,B8L3,1.7499999999999998,3.1300000000000003,99.6289270513348,70.35344691681026,2532,14.0,2.0,01B,02B5,11348.0,,,-468,0,0
RB.A23,MB.A8L3,6387.9868,INT,L,B,ODD,77,77,LBBLR.8L3,LBBLR_08L3,B8L3_0,DCBA.8L3.R,MB.A9L3,MB.A8L3,3,6341.0918,6380.1568,B8L3,0,77,08L3,154.0,154,77,A8L3,1.7499999999999998,3.0200000000000027,99.6289270513348,71.68679046426837,2188,14.0,2.0,01B,02C0,10064.0,,,188,0,1
RB.A34,MB.A8R3,6941.4548,INT,L,A,ODD,77,77,LBALA.8R3,LBALA_08R3,B8R3_0,DCBA.8R3.L,MB.A9R3,MB.A8R3,3,6972.6898,6933.6248,B8R3,0,77,08R3,1.0,1,77,A8R3,3.16,3.16,70.07018630242422,70.07018630242422,2353,2.0,2.0,01B,02C0,10274.0,,,353,0,0
RB.A34,MB.B8R3,6957.1148,INT,L,B,EVEN,1,78,LBBLB.8R3,LBBLB_08R3,B9R3_0,DCBA.8R3.R,DFLAS.7R3.1,MB.B8R3,5,6921.9298,6949.2848,B9R3,0,79,08R3,2.0,2,78,B8R3,3.2400000000000126,3.08,67.99534303947361,70.92620638880226,3077,14.0,3.0,01B,02K,10513.0,,,77,0,1
RB.A34,MB.A9R3,6980.5198,INT,L,A,ODD,76,76,LBALA.9R3,LBALA_09R3,B10R3_2,DCBA.9R3.L,MB.A10R3,MB.A9R3,3,7013.1548,6972.6898,B10R3,2,76,09R3,3.0,3,76,A9R3,3.1799999999742785,1.74,69.74655266092758,97.96870463516548,2127,14.0,2.0,01B,02B5,11374.0,,,127,2,0
RB.A34,MB.B9R3,6996.1798,INT,L,B,EVEN,2,79,LBBLD.9R3,LBBLD_09R3,B9R3_1,DCBA.9R3.R,MB.B8R3,MB.B9R3,3,6949.2848,6988.3498,B9R3,1,80,09R3,4.0,4,79,B9R3,2.4000000000000004,2.450000000000002,80.39860414416525,79.59764615112702,2176,14.0,2.0,01B,02C0,10977.0,,,176,1,1
RB.A34,MB.A10R3,7020.9848,INT,L,A,ODD,75,75,LBALA.10R3,LBALA_10R3,B10R3_1,DCBA.10R3.L,MB.A11R3,MB.A10R3,3,7052.2198,7013.1548,B10R3,1,75,10R3,5.0,5,75,A10R3,3.2099999999999995,2.450000000000002,68.37476174248951,79.59764615112702,2073,14.0,2.0,01B,02K,11894.0,,,73,1,0
RB.A34,MB.B10R3,7036.6448,INT,L,B,EVEN,3,80,LBBLB.10R3,LBBLB_10R3,B11R3_0,DCBA.10R3.R,MB.B9R3,MB.B10R3,3,6988.3498,7028.8148,B11R3,0,81,10R3,6.0,6,80,B10R3,3.1799999999742785,3.1799999999742785,69.74655266092758,69.74655266092758,2175,14.0,2.0,01B,02C0,11262.0,,,175,0,1
RB.A34,MB.A11R3,7060.0498,INT,L,A,ODD,74,74,LBALA.11R3,LBALA_11R3,B10R3_0,DCBA.11R3.L,MB.A12R3,MB.A11R3,4,7105.0015,7052.2198,B10R3,0,74,11R3,7.0,7,74,A11R3,2.4800000000000004,2.430000000000001,79.10202191429511,79.91564766114065,2172,14.0,2.0,01B,02C0,10314.0,,,172,0,0
RB.A34,MB.B11R3,7075.7098,INT,L,B,EVEN,4,81,LBBLA.11R3,LBBLA_11R3,B11R3_1,DCBA.11R3.R,MB.B10R3,MB.B11R3,3,7028.8148,7067.8798,B11R3,1,82,11R3,8.0,8,81,B11R3,1.71,1.68,99.29508583041604,100.45740439836791,1106,14.0,1.0,01B,02B5,12101.0,,,106,1,1
RB.A34,MB.A12R3,7112.8315,INT,L,A,ODD,73,73,LBALA.12R3,LBALA_12R3,B12R3_2,DCBA.A12R3.L,MB.C12R3,MB.A12R3,2,7136.3215,7105.0015,B12R3,2,73,12R3,9.0,9,73,A12R3,3.1799999999742785,3.08,69.74655266092758,70.92620638880226,2092,14.0,2.0,01B,02K,11489.0,,,92,2,0
RB.A34,MB.B12R3,7128.4915,INT,L,B,EVEN,5,82,LBBLA.12R3,LBBLA_12R3,B11R3_2,DCBA.A12R3.R,MB.B11R3,MB.B12R3,4,7067.8798,7120.6615,B11R3,2,83,12R3,10.0,10,82,B12R3,2.430000000000001,2.480000000000015,79.91564766114065,79.11108700795295,3074,14.0,3.0,01B,02K,11128.0,,,74,2,1
RB.A34,MB.C12R3,7144.1515,INT,L,A,ODD,72,72,LBALB.12R3,LBALB_12R3,B12R3_1,DCBA.B12R3.L,MB.B13R3,MB.C12R3,3,7174.1115,7136.3215,B12R3,1,72,12R3,11.0,11,72,C12R3,3.1600000000000006,1.95,69.74295839809092,91.06495839468394,2173,14.0,2.0,01B,02C0,9408.0,,,173,1,2
RB.A34,MB.A13R3,7166.2815,INT,L,B,EVEN,6,83,LBBLA.13R3,LBBLA_13R3,B13R3_0,DCBQ.12R3.R,MB.B12R3,MB.A13R3,3,7120.6615,7158.4515,B13R3,0,84,13R3,12.0,12,83,A13R3,1.92,1.68,92.00434744749462,100.45740439836791,3088,14.0,3.0,01B,02G,11361.0,,,88,0,0
RB.A34,MB.B13R3,7181.9415,INT,L,A,ODD,71,71,LBALA.13R3,LBALA_13R3,B12R3_0,DCBA.13R3.L,MB.A14R3,MB.B13R3,3,7211.9015,7174.1115,B12R3,0,71,13R3,13.0,13,71,B13R3,3.0900000000000283,3.210000000000001,70.74825409990856,68.73171710454288,1153,14.0,1.0,01B,02B5,11901.0,,,153,0,1
RB.A34,MB.C13R3,7197.6015,INT,L,B,EVEN,7,84,LBBLD.13R3,LBBLD_13R3,B13R3_1,DCBA.13R3.R,MB.A13R3,MB.C13R3,2,7158.4515,7189.7715,B13R3,1,85,13R3,14.0,14,84,C13R3,1.85,1.95,94.10394295985525,91.06495839468394,2089,14.0,2.0,01B,02K,10663.0,,,89,1,2
RB.A34,MB.A14R3,7219.7315,INT,L,A,ODD,70,70,LBALA.14R3,LBALA_14R3,B14R3_2,DCBA.A14R3.L,MB.C14R3,MB.A14R3,2,7243.2215,7211.9015,B14R3,2,70,14R3,15.0,15,70,A14R3,2.43,2.450000000000002,79.9134887858741,79.59764615112702,1093,14.0,1.0,01B,02B5,11582.0,,,93,2,0
