,Circuit Name,Circuit Family,Period,Date (FGC),Time (FGC),FPA Reason,Timestamp_PIC,Delta_t(FGC-PIC),Delta_t(EE_even-PIC),Delta_t(EE_odd-PIC),Ramp rate,Plateau duration,I_Q_circ,MIITS_circ,I_Earth_max,EE analysis,V feeler analysis,U_EE_max_ODD,U_EE_max_EVEN,Position,I_Q_M,Nr in Q event,Delta_t(iQPS-PIC),nQPS crate name,Delta_t(nQPS-PIC),Type of Quench,Quench origin,Quench count,QDS trigger origin,dU_iQPS/dt,V_symm_max,dV_symm/dt,R_DL_max,I at R_DL_max,QH analysis,Short magnet ID,Manufacturer,Inner cable type,Outer cable type,I_Q_SM18,dI_Q_Acc,dI_Q_LHC,Comment,Analysis performed by,lhcsmapi version,lhcsm notebook version,Unnamed: 46,Unnamed: 47,timestamp_fgc,fpa_identifier
1089,RB.A45,RB,HWC 2015,2015-03-21,21:51:52.780000,Magnet quench,2015-03-21 21:51:52.760000,20,591,333,10,0,10662.3,5531,63.7,PASS,PASS,759,759,C22R4,10662,1,-10,B22R4,1145440,Training,EXT,35.0,iQPS,-5.3,,,0,0,Pass,3210.0,3.0,01E,02G,12315,-1653,,,hagen,1.6.1,1.6.1,,,1.42697111278e+18,RB_RB.A45_1426971112780000000
1090,RB.A45,RB,HWC 2015,2015-03-21,21:51:52.780000,Magnet quench,2015-03-21 21:51:52.760000,20,591,333,10,0,10662.3,5531,63.7,PASS,PASS,759,759,B22R4,6841,2,44409,B23R4,1179440,GHe propagation,INT,,iQPS,4.07,,,0,0,Pass,2212.0,2.0,01E,02C9,11884,-,,,hagen,1.6.1,1.6.1,,,1.42697111278e+18,RB_RB.A45_1426971112780000000
1091,RB.A45,RB,HWC 2015,2015-03-21,21:51:52.780000,Magnet quench,2015-03-21 21:51:52.760000,20,591,333,10,0,10662.3,5531,63.7,PASS,PASS,759,759,A22R4,4171,3,90538,B22R4,1145440,GHe propagation,INT,,iQPS,0.59,,,5.3,3627,Pass,3176.0,3.0,01E,02G,11800,-,,,hagen,1.6.1,1.6.1,,,1.42697111278e+18,RB_RB.A45_1426971112780000000
1092,RB.A45,RB,HWC 2015,2015-03-21,21:51:52.780000,Magnet quench,2015-03-21 21:51:52.760000,20,591,333,10,0,10662.3,5531,63.7,PASS,PASS,759,759,A23R4,2754,4,128051,B23R4,1179440,GHe propagation,INT,,nQPS,0.8,0.5,0.29411764705882354,6.7,2369,Pass,2215.0,2.0,01E,02C9,12152,-,,,hagen,1.6.1,1.6.1,,,1.42697111278e+18,RB_RB.A45_1426971112780000000
1093,RB.A45,RB,HWC 2015,2015-03-22,03:38:54.800000,Magnet quench,2015-03-22 03:38:54.779000,21,596,335,10,0,10702.5,5575.1,63.8,PASS,PASS,764,762,A10L5,10702,1,-11,B10L5,3296021,Training,INT,36.0,iQPS,6.48,,,3.5,4873,Pass,3235.0,3.0,01E,02B8,10927,-225,,,hagen,1.6.1,1.6.1,,,1.4269919348e+18,RB_RB.A45_1426991934800000000
1094,RB.A45,RB,HWC 2015,2015-03-22,03:38:54.800000,Magnet quench,2015-03-22 03:38:54.779000,21,596,335,10,0,10702.5,5575.1,63.8,PASS,PASS,764,762,B10L5,5559,2,64298,B11L5,3330021,GHe propagation,INT,,iQPS,1.57,0.4,4,0,0,Pass,3232.0,3.0,01E,02B8,10125,-,,,hagen,1.6.1,1.6.1,,,1.4269919348e+18,RB_RB.A45_1426991934800000000
1095,RB.A45,RB,HWC 2015,2015-03-22,09:14:25.360000,Magnet quench,2015-03-22 09:14:25.338000,22,592,332,10,0,10728,5601,63.8,PASS,PASS,765,765,A31L5,10728,1,-12,B31L5,1171462,Training,EXT,37.0,iQPS,-6.99,,,5.3,10030,Pass,3207.0,3.0,01E,02G,10073,655,,,hagen,1.6.1,1.6.1,,,1.42701206536e+18,RB_RB.A45_1427012065360000000
1096,RB.A45,RB,HWC 2015,2015-03-22,09:14:25.360000,Magnet quench,2015-03-22 09:14:25.338000,22,592,332,10,0,10728,5601,63.8,PASS,PASS,765,765,B31L5,3314,2,112303,B30L5,1137462,GHe propagation,EXT,,iQPS,-0.6,0.33,1.65,5.9,3008,Pass,3196.0,3.0,01E,02G,9805,-,,,hagen,1.6.1,1.6.1,,,1.42701206536e+18,RB_RB.A45_1427012065360000000
1097,RB.A45,RB,HWC 2015,2015-03-22,09:14:25.360000,Magnet quench,2015-03-22 09:14:25.338000,22,592,332,10,0,10728,5601,63.8,PASS,PASS,765,765,C30L5,2835,3,126441,B30L5,1137462,GHe propagation,INT,,iQPS,0.19,,,4.8,2385,Pass,2161.0,2.0,01E,02C0,11115,-,,,hagen,1.6.1,1.6.1,,,1.42701206536e+18,RB_RB.A45_1427012065360000000
1098,RB.A45,RB,HWC 2015,2015-03-22,09:14:25.360000,Magnet quench,2015-03-22 09:14:25.338000,22,592,332,10,0,10728,5601,63.8,PASS,PASS,765,765,C31L5,958,4,222632,B31L5,1171462,GHe propagation,INT,,iQPS,0.06,,,,,Pass,2153.0,2.0,01E,02C0,11451,-,,,hagen,1.6.1,1.6.1,,,1.42701206536e+18,RB_RB.A45_1427012065360000000
1099,RB.A45,RB,HWC 2015,2015-03-22,18:51:01.080000,Magnet quench,2015-03-22 18:51:01.053000,27,588,333,10,0,10767,5632.9,63.7,PASS,PASS,766,767,C25L5,10767,1,-11,B25L5,3692447,Training,EXT,38.0,iQPS,-6.25,,,4.6,7405,Pass,3377.0,3.0,01E,02D,12129,-1362,,,hagen,1.6.1,1.6.1,,,1.42704666108e+18,RB_RB.A45_1427046661080000000
1100,RB.A45,RB,HWC 2015,2015-03-22,18:51:01.080000,Magnet quench,2015-03-22 18:51:01.053000,27,588,333,10,0,10767,5632.9,63.7,PASS,PASS,766,767,B25L5,6805,2,45792,B24L5,3658347,GHe propagation,INT,,iQPS,0.94,,,0,0,Pass,3197.0,3.0,01E,02G,11532,-,,,hagen,1.6.1,1.6.1,,,1.42704666108e+18,RB_RB.A45_1427046661080000000
1101,RB.A45,RB,HWC 2015,2015-03-22,18:51:01.080000,Magnet quench,2015-03-22 18:51:01.053000,27,588,333,10,0,10767,5632.9,63.7,PASS,PASS,766,767,A25L5,4042,3,94193,B25L5,3692447,GHe propagation,INT,,iQPS,0.3,0.09,0.1285714285714286,12,3641,Pass,3199.0,3.0,01E,02G,11419,-,,,hagen,1.6.1,1.6.1,,,1.42704666108e+18,RB_RB.A45_1427046661080000000
1102,RB.A45,RB,HWC 2015,2015-03-22,18:51:01.080000,Magnet quench,2015-03-22 18:51:01.053000,27,588,333,10,0,10767,5632.9,63.7,PASS,PASS,766,767,A26L5,3384,4,110287,B26L5,3726447,GHe propagation,INT,,iQPS,0.4,0.1,0.33333333333333337,9.5,2922,Pass,3138.0,3.0,01B,02G,9870,-,,,hagen,1.6.1,1.6.1,,,1.42704666108e+18,RB_RB.A45_1427046661080000000
1103,RB.A45,RB,HWC 2015,2015-03-23,00:20:50.380000,Magnet quench,2015-03-23 00:20:50.346000,34,592,333,10,0,10790,5652.9,63.7,PASS,PASS,770,771,B9L5,10789,1,-10,B11L5,12060154,Training,EXT,39.0,iQPS,-7.46,,,0,0,Pass,2136.0,2.0,01E,02B8,12568,-1779,,,hagen,1.6.1,1.6.1,,,1.42706645038e+18,RB_RB.A45_1427066450380000000
1104,RB.A45,RB,HWC 2015,2015-03-23,00:20:50.380000,Magnet quench,2015-03-23 00:20:50.346000,34,592,333,10,0,10790,5652.9,63.7,PASS,PASS,770,771,A9L5,6177,2,55015,B10L5,6156554,GHe propagation,EXT,,iQPS,-0.56,0.2,0.5,0,0,Pass,1193.0,1.0,01E,02C9,11332,-,,,hagen,1.6.1,1.6.1,,,1.42706645038e+18,RB_RB.A45_1427066450380000000
1105,RB.A45,RB,HWC 2015,2015-03-23,09:26:19.980000,Magnet quench,2015-03-23 09:26:19.948000,32,591,332,10,0,10825.9,5679.5,63.7,PASS,PASS,771,770,B16L5,10826,1,-12,B17L5,1483352,Training,INT,40.0,iQPS,6.64,,,0,0,Pass,3227.0,3.0,01E,02B8,10725,101,,,hagen,1.6.1,1.6.1,,,1.42709917998e+18,RB_RB.A45_1427099179980000000
1106,RB.A45,RB,HWC 2015,2015-03-23,09:26:19.980000,Magnet quench,2015-03-23 09:26:19.948000,32,591,332,10,0,10825.9,5679.5,63.7,PASS,PASS,771,770,C16L5,7198,2,40879,B16L5,1449352,GHe propagation,INT,,iQPS,7.09,,,6.9,5473,Pass,2141.0,2.0,01E,02B8,11228,-,,,hagen,1.6.1,1.6.1,,,1.42709917998e+18,RB_RB.A45_1427099179980000000
1107,RB.A45,RB,HWC 2015,2015-03-23,09:26:19.980000,Magnet quench,2015-03-23 09:26:19.948000,32,591,332,10,0,10825.9,5679.5,63.7,PASS,PASS,771,770,A16L5,6213,3,54794,B16L5,1449352,GHe propagation,INT,,iQPS,0.53,,,4,4149,Pass,2143.0,2.0,01E,02B8,12295,-,,,hagen,1.6.1,1.6.1,,,1.42709917998e+18,RB_RB.A45_1427099179980000000
1108,RB.A45,RB,HWC 2015,2015-03-23,09:26:19.980000,Magnet quench,2015-03-23 09:26:19.948000,32,591,332,10,0,10825.9,5679.5,63.7,PASS,PASS,771,770,A17L5,2380,4,141839,B17L5,1483352,GHe propagation,INT,,iQPS,0.14,,,16.1,2105,Pass,3201.0,3.0,01E,02G,12232,-,,,hagen,1.6.1,1.6.1,,,1.42709917998e+18,RB_RB.A45_1427099179980000000
1109,RB.A45,RB,HWC 2015,2015-03-23,09:26:19.980000,Magnet quench,2015-03-23 09:26:19.948000,32,591,332,10,0,10825.9,5679.5,63.7,PASS,PASS,771,770,B17L5,651,5,254509,B16L5,1449352,GHe propagation,INT,,iQPS,0.03,,,,,Pass,2142.0,2.0,01E,02B8,11200,-,,,hagen,1.6.1,1.6.1,,,1.42709917998e+18,RB_RB.A45_1427099179980000000
1110,RB.A45,RB,HWC 2015,2015-03-23,21:20:17,Magnet quench,2015-03-23 21:20:16.970000,30,591,332,10,0,10846.1,5715.7,63.7,PASS,PASS,770,772,A21L5,10846,1,-11,B21L5,1876230,Training,INT,41.0,iQPS,7.69,,,5.2,8084,Pass,3177.0,3.0,01E,02G,11627,-781,,"Training quench nr 39, 2nd training",hagen,1.6.1,1.6.1,,,1.427142017e+18,RB_RB.A45_1427142017000000000
1111,RB.A45,RB,HWC 2015,2015-03-23,21:20:17,Magnet quench,2015-03-23 21:20:16.970000,30,591,332,10,0,10846.1,5715.7,63.7,PASS,PASS,770,772,B21L5,7260,2,40308,B20L5,1842230,GHe propagation,INT,,iQPS,4.8,0.17,1.7,5.8,6669,Pass,3190.0,3.0,01E,02G,10479,-,,,hagen,1.6.1,1.6.1,,,1.427142017e+18,RB_RB.A45_1427142017000000000
1112,RB.A45,RB,HWC 2015,2015-03-23,21:20:17,Magnet quench,2015-03-23 21:20:16.970000,30,591,332,10,0,10846.1,5715.7,63.7,PASS,PASS,770,772,C21L5,4325,3,88633,B21L5,1876230,GHe propagation,INT,,iQPS,0.64,,,2.8,3927,Pass,1227.0,1.0,01E,02B8,11349,-,,,hagen,1.6.1,1.6.1,,,1.427142017e+18,RB_RB.A45_1427142017000000000
1113,RB.A45,RB,HWC 2015,2015-03-23,21:20:17,Magnet quench,2015-03-23 21:20:16.970000,30,591,332,10,0,10846.1,5715.7,63.7,PASS,PASS,770,772,C20L5,2457,4,139556,B20L5,1842230,GHe propagation,INT,,iQPS,0.17,0.1,0.06666666666666667,7.3,2256,Pass,2162.0,2.0,01E,02C0,11222,-,,,hagen,1.6.1,1.6.1,,,1.427142017e+18,RB_RB.A45_1427142017000000000
1114,RB.A45,RB,HWC 2015,2015-03-24,05:17:46.060000,Magnet quench,2015-03-24 05:17:46.025000,35,589,333,10,0,10874.8,5726.9,63.7,PASS,PASS,774,774,A18R4,10874,1,-12,B18R4,961975,Training,INT,42.0,iQPS,6.67,,,0,0,Pass,3179.0,3.0,01E,02G,10445,429,,2nd training,hagen,1.6.1,1.6.1,,,1.42717066606e+18,RB_RB.A45_1427170666060000000
1115,RB.A45,RB,HWC 2015,2015-03-24,05:17:46.060000,Magnet quench,2015-03-24 05:17:46.025000,35,589,333,10,0,10874.8,5726.9,63.7,PASS,PASS,774,774,B18R4,7331,2,39499,B19R4,995975,GHe propagation,INT,,iQPS,1.14,,,3.6,4335,Pass,3221.0,3.0,01E,02G,8694,-,,,hagen,1.6.1,1.6.1,,,1.42717066606e+18,RB_RB.A45_1427170666060000000
1116,RB.A45,RB,HWC 2015,2015-03-24,05:17:46.060000,Magnet quench,2015-03-24 05:17:46.025000,35,589,333,10,0,10874.8,5726.9,63.7,PASS,PASS,774,774,C18R4,4650,3,81994,B18R4,961975,GHe propagation,EXT,,iQPS,-0.37,,,3.5,2900,Pass,2133.0,2.0,01E,02B8,11890,-,,,hagen,1.6.1,1.6.1,,,1.42717066606e+18,RB_RB.A45_1427170666060000000
1117,RB.A45,RB,HWC 2015,2015-03-24,05:17:46.060000,Magnet quench,2015-03-24 05:17:46.025000,35,589,333,10,0,10874.8,5726.9,63.7,PASS,PASS,774,774,C17R4,3460,4,108730,B17R4,927975,GHe propagation,INT,,iQPS,0.27,,,4.9,2320,Pass,1132.0,1.0,01B,02B5,6597,-,,,hagen,1.6.1,1.6.1,,,1.42717066606e+18,RB_RB.A45_1427170666060000000
1118,RB.A45,RB,HWC 2015,2015-03-24,16:03:28.720000,Magnet quench,2015-03-24 16:03:28.700000,20,589,331,10,0,10881.7,5741.9,63.7,PASS,PASS,773,775,B32L5,10881,1,-11,B33L5,1708000,Training,EXT,43.0,iQPS,-6.48,,,0,0,Pass,3183.0,3.0,01E,02G,11245,-364,,,hagen,1.6.1,1.6.1,,,1.42720940872e+18,RB_RB.A45_1427209408720000000
1119,RB.A45,RB,HWC 2015,2015-03-24,16:03:28.720000,Magnet quench,2015-03-24 16:03:28.700000,20,589,331,10,0,10881.7,5741.9,63.7,PASS,PASS,773,775,A32L5,6598,2,49726,B32L5,1674000,GHe propagation,EXT,,iQPS,-0.57,0.1,0.5,0,0,Pass,3212.0,3.0,01E,02G,11268,-,,"doesn't look symmetric but heate signals look like trip from nQPS. iQPS name corrected from A23 to A32, 30/04/2020, Zinur",hagen,1.6.1,1.6.1,,,1.42720940872e+18,RB_RB.A45_1427209408720000000
1120,RB.A45,RB,HWC 2015,2015-03-24,16:03:28.720000,Magnet quench,2015-03-24 16:03:28.700000,20,589,331,10,0,10881.7,5741.9,63.7,PASS,PASS,773,775,C32L5,6545,3,50485,B32L5,1674000,GHe propagation,EXT,,iQPS,-3.87,0.35,1.7499999999999998,8.3,5994,Pass,3124.0,3.0,01B,02G,12174,-,,,hagen,1.6.1,1.6.1,,,1.42720940872e+18,RB_RB.A45_1427209408720000000
1121,RB.A45,RB,HWC 2015,2015-03-24,16:03:28.720000,Magnet quench,2015-03-24 16:03:28.700000,20,589,331,10,0,10881.7,5741.9,63.7,PASS,PASS,773,775,A33L5,2373,4,142585,B33L5,1708000,GHe propagation,INT,,iQPS,0.15,0.1,0.16666666666666669,2.5,1333,Pass,1201.0,1.0,01E,02B5,12643,-,,,hagen,1.6.1,1.6.1,,,1.42720940872e+18,RB_RB.A45_1427209408720000000
1122,RB.A45,RB,HWC 2015,2015-03-24,16:03:28.720000,Magnet quench,2015-03-24 16:03:28.700000,20,589,331,10,0,10881.7,5741.9,63.7,PASS,PASS,773,775,B33L5,601,5,261712,B32L5,1674000,GHe propagation,INT,,nQPS,0.18,0.5,0.041666666666666664,,,Pass,2144.0,2.0,01E,02B8,10540,-,,symmetric,hagen,1.6.1,1.6.1,,,1.42720940872e+18,RB_RB.A45_1427209408720000000
1123,RB.A45,RB,HWC 2015,2015-03-24,21:46:59.700000,Magnet quench,2015-03-24 21:46:59.675000,25,592,333,10,0,10923.2,5766.1,63.7,PASS,PASS,779,781,A22R4,10923,1,-9,B22R4,1882825,Training,EXT,44.0,iQPS,-7.14,,,,,Pass,3176.0,3.0,01E,02G,11800,-877,,,hagen,1.6.1,1.6.1,,,1.4272300197e+18,RB_RB.A45_1427230019700000000
1124,RB.A45,RB,HWC 2015,2015-03-24,21:46:59.700000,Magnet quench,2015-03-24 21:46:59.675000,25,592,333,10,0,10923.2,5766.1,63.7,PASS,PASS,779,781,B22R4,6928,2,45235,B23R4,1916825,GHe propagation,EXT,,iQPS,-1.06,,,0,0,Pass,2212.0,2.0,01E,02C9,11884,-,,,hagen,1.6.1,1.6.1,,,1.4272300197e+18,RB_RB.A45_1427230019700000000
1125,RB.A45,RB,HWC 2015,2015-03-24,21:46:59.700000,Magnet quench,2015-03-24 21:46:59.675000,25,592,333,10,0,10923.2,5766.1,63.7,PASS,PASS,779,781,C22R4,4723,3,80818,B22R4,1882825,GHe propagation,INT,,iQPS,0.34,0.1,0.28571428571428575,0,0,Pass,3210.0,3.0,01E,02G,12315,-,,,hagen,1.6.1,1.6.1,,,1.4272300197e+18,RB_RB.A45_1427230019700000000
1126,RB.A45,RB,HWC 2015,2015-03-24,21:46:59.700000,Magnet quench,2015-03-24 21:46:59.675000,25,592,333,10,0,10923.2,5766.1,63.7,PASS,PASS,779,781,C21R4,3327,4,112419,B21R4,1848725,GHe propagation,INT,,iQPS,0.4,0.1,0.33333333333333337,3.7,1345,Pass,3220.0,3.0,01E,02G,9870,-,,,hagen,1.6.1,1.6.1,,,1.4272300197e+18,RB_RB.A45_1427230019700000000
1127,RB.A45,RB,HWC 2015,2015-03-25,06:02:08.540000,Magnet quench,2015-03-25 06:02:08.509000,31,589,331,10,0,10941.5,5776.2,63.7,PASS,PASS,779,779,B28L5,10941,1,-10,B29L5,1322491,Training,EXT,45.0,iQPS,-6.13,,,0,0,Pass,2148.0,2.0,01E,02C0,11496,-555,,,hagen,1.6.1,1.6.1,,,1.42725972854e+18,RB_RB.A45_1427259728540000000
1128,RB.A45,RB,HWC 2015,2015-03-25,06:02:08.540000,Magnet quench,2015-03-25 06:02:08.509000,31,589,331,10,0,10941.5,5776.2,63.7,PASS,PASS,779,779,C28L5,8662,2,23860,B28L5,1288491,GHe propagation,EXT,,iQPS,-5.64,,,6.1,6026,Pass,3211.0,3.0,01E,02G,12826,-,,,hagen,1.6.1,1.6.1,,,1.42725972854e+18,RB_RB.A45_1427259728540000000
1129,RB.A45,RB,HWC 2015,2015-03-25,06:02:08.540000,Magnet quench,2015-03-25 06:02:08.509000,31,589,331,10,0,10941.5,5776.2,63.7,PASS,PASS,779,779,A28L5,6704,3,48417,B28L5,1288491,GHe propagation,INT,,iQPS,0.55,0.1,0.5,3.1,3449,Pass,1186.0,1.0,01E,02C9,12217,-,,,hagen,1.6.1,1.6.1,,,1.42725972854e+18,RB_RB.A45_1427259728540000000
1130,RB.A45,RB,HWC 2015,2015-03-25,06:02:08.540000,Magnet quench,2015-03-25 06:02:08.509000,31,589,331,10,0,10941.5,5776.2,63.7,PASS,PASS,779,779,A29L5,3541,4,106752,B29L5,1322491,GHe propagation,INT,,iQPS,0.45,0.1,0.33333333333333337,11.2,3102,Pass,2151.0,2.0,01E,02C0,11886,-,,,hagen,1.6.1,1.6.1,,,1.42725972854e+18,RB_RB.A45_1427259728540000000
1131,RB.A45,RB,HWC 2015,2015-03-25,06:02:08.540000,Magnet quench,2015-03-25 06:02:08.509000,31,589,331,10,0,10941.5,5776.2,63.7,PASS,PASS,779,779,B29L5,1360,5,191081,B28L5,1288491,GHe propagation,INT,,nQPS,0.08,0.5,0.09615384615384615,1.8,995,Pass,1190.0,1.0,01E,02C9,12256,-,,,hagen,1.6.1,1.6.1,,,1.42725972854e+18,RB_RB.A45_1427259728540000000
1132,RB.A78,RB,HWC 2015,2015-03-25,17:17:17.580000,Magnet quench,2015-03-25 17:17:17.557000,23,581,320,10,0,11077,6070.3,56.7,PASS,PASS,778,759,A11L8,11076,1,-10,B10L8,,Training,EXT,19.0,iQPS,7.38,,,5.5,10183,Pass,3264.0,3.0,01B,02G,12112,-1036,,Training quench while powering to I_PNO+delta after the commissioning ,hagen,1.6.1,1.6.1,,,1.42730023758e+18,RB_RB.A78_1427300237580000000
1133,RB.A78,RB,HWC 2015,2015-03-25,17:17:17.580000,Magnet quench,2015-03-25 17:17:17.557000,23,581,320,10,0,11077,6070.3,56.7,PASS,PASS,778,759,B11L8,5519,2,69361,B11L8,,GHe propagation,EXT,,iQPS,1.27,0.1,1,1.9,3252,Pass,3066.0,3.0,01B,02K,11695,-,,No nQPS PMs for this event,hagen,1.6.1,1.6.1,,,1.42730023758e+18,RB_RB.A78_1427300237580000000
1134,RB.A78,RB,HWC 2015,2015-03-25,17:17:17.580000,Magnet quench,2015-03-25 17:17:17.557000,23,581,320,10,0,11077,6070.3,56.7,PASS,PASS,778,759,B10L8,2529,3,141455,B11L8,,GHe propagation,EXT,,iQPS,0.24,0.5,0.2,6.2,1836,Pass,3053.0,3.0,01B,02K,11668,-,,,hagen,1.6.1,1.6.1,,,1.42730023758e+18,RB_RB.A78_1427300237580000000
1135,RB.A45,RB,HWC 2015,2015-03-25,17:42:55.660000,Magnet quench,2015-03-25 17:42:55.634000,26,591,334,10,0,10942.8,5810.5,63.7,PASS,PASS,777,779,C14L5,10942,1,-12,B14L5,1144466,Training,INT,46.0,iQPS,6.38,0,,0,0,Pass,3218.0,3.0,01E,02G,10289,653,,,hagen,1.6.1,1.6.1,,,1.42730177566e+18,RB_RB.A45_1427301775660000000
1136,RB.A45,RB,HWC 2015,2015-03-25,17:42:55.660000,Magnet quench,2015-03-25 17:42:55.634000,26,591,334,10,0,10942.8,5810.5,63.7,PASS,PASS,777,779,B14L5,7117,2,42999,B15L5,1178466,GHe propagation,INT,,iQPS,1.1,0.1,0.5,7.1,4275,Pass,3203.0,3.0,01E,02G,12151,-,,,hagen,1.6.1,1.6.1,,,1.42730177566e+18,RB_RB.A45_1427301775660000000
1137,RB.A45,RB,HWC 2015,2015-03-25,17:42:55.660000,Magnet quench,2015-03-25 17:42:55.634000,26,591,334,10,0,10942.8,5810.5,63.7,PASS,PASS,777,779,A14L5,4252,3,90875,B14L5,1144466,GHe propagation,INT,,iQPS,0.3,0.1,0.16666666666666669,4.2,3745,Pass,2140.0,2.0,01E,02B8,10858,-,,,hagen,1.6.1,1.6.1,,,1.42730177566e+18,RB_RB.A45_1427301775660000000
1138,RB.A45,RB,HWC 2015,2015-03-25,17:42:55.660000,Magnet quench,2015-03-25 17:42:55.634000,26,591,334,10,0,10942.8,5810.5,63.7,PASS,PASS,777,779,A15L5,2122,4,153224,B15L5,1178466,GHe propagation,INT,,iQPS,0.11,0.25,0.1,3,1914,Pass,3391.0,3.0,01E,02G,9841,-,,,hagen,1.6.1,1.6.1,,,1.42730177566e+18,RB_RB.A45_1427301775660000000
1139,RB.A45,RB,HWC 2015,2015-03-25,17:42:55.660000,Magnet quench,2015-03-25 17:42:55.634000,26,591,334,10,0,10942.8,5810.5,63.7,PASS,PASS,777,779,B15L5,174,5,374378,B14L5,1144466,GHe propagation,EXT,,nQPS,0,0.5,0.016666666666666666,,,Pass,1196.0,1.0,01E,02B5,11270,-,,,hagen,1.6.1,1.6.1,,,1.42730177566e+18,RB_RB.A45_1427301775660000000
1140,RB.A45,RB,HWC 2015,2015-03-26,05:19:37.420000,Magnet quench,2015-03-26 05:19:37.384000,36,597,335,10,0,10990.3,5837.9,63.8,PASS,PASS,781,780,B20L5,10990,1,-10,B21L5,3390616,Training,INT,47.0,iQPS,7.63,,,5.5,10026,Pass,3395.0,3.0,01B,02D,12139,-1149,,,hagen,1.6.1,1.6.1,,,1.42734357742e+18,RB_RB.A45_1427343577420000000
1141,RB.A45,RB,HWC 2015,2015-03-26,05:19:37.420000,Magnet quench,2015-03-26 05:19:37.384000,36,597,335,10,0,10990.3,5837.9,63.8,PASS,PASS,781,780,C20L5,7951,2,32693,B20L5,3356616,GHe propagation,EXT,,iQPS,-2.37,0.1,,0,0,Pass,2162.0,2.0,01E,02C0,11222,-,,,hagen,1.6.1,1.6.1,,,1.42734357742e+18,RB_RB.A45_1427343577420000000
1142,RB.A45,RB,HWC 2015,2015-03-26,05:19:37.420000,Magnet quench,2015-03-26 05:19:37.384000,36,597,335,10,0,10990.3,5837.9,63.8,PASS,PASS,781,780,A20L5,7056,3,44125,B20L5,3356616,GHe propagation,INT,,iQPS,0.82,0.1,,4.2,4194,Pass,3214.0,3.0,01E,02G,12431,-,,,hagen,1.6.1,1.6.1,,,1.42734357742e+18,RB_RB.A45_1427343577420000000
1143,RB.A45,RB,HWC 2015,2015-03-26,05:19:37.420000,Magnet quench,2015-03-26 05:19:37.384000,36,597,335,10,0,10990.3,5837.9,63.8,PASS,PASS,781,780,A21L5,3134,4,118232,B21L5,3390616,GHe propagation,INT,,iQPS,0.3,0.1,,3.1,2855,Pass,3177.0,3.0,01E,02G,11627,-,,,hagen,1.6.1,1.6.1,,,1.42734357742e+18,RB_RB.A45_1427343577420000000
1144,RB.A45,RB,HWC 2015,2015-03-26,05:19:37.420000,Magnet quench,2015-03-26 05:19:37.384000,36,597,335,10,0,10990.3,5837.9,63.8,PASS,PASS,781,780,B21L5,834,5,233961,B20L5,3356616,GHe propagation,INT,,iQPS,0.02,0.1,0.018181818181818184,,,Pass,3190.0,3.0,01E,02G,10479,-,,,hagen,1.6.1,1.6.1,,,1.42734357742e+18,RB_RB.A45_1427343577420000000
1145,RB.A45,RB,HWC 2015,2015-03-26,15:34:46.060000,Magnet quench,2015-03-26 15:34:46.038000,22,589,333,10,0,10985,5858.9,63.7,PASS,PASS,781,781,B10L5,10985,1,-11,B11L5,4102362,Training,EXT,48.0,iQPS,-5.91,,,0,0,Pass,3232.0,3.0,01E,02B8,10125,860,,,hagen,1.6.1,1.6.1,,,1.42738048606e+18,RB_RB.A45_1427380486060000000
1146,RB.A45,RB,HWC 2015,2015-03-26,15:34:46.060000,Magnet quench,2015-03-26 15:34:46.038000,22,589,333,10,0,10985,5858.9,63.7,PASS,PASS,781,781,A10L5,6679,2,49364,B10L5,4068262,GHe propagation,EXT,,iQPS,-0.82,0.1,,2.6,2855,Pass,3235.0,3.0,01E,02B8,10927,-,,,hagen,1.6.1,1.6.1,,,1.42738048606e+18,RB_RB.A45_1427380486060000000
1147,RB.A45,RB,HWC 2015,2015-03-26,15:34:46.060000,Magnet quench,2015-03-26 15:34:46.038000,22,589,333,10,0,10985,5858.9,63.7,PASS,PASS,781,781,A11L5,661,3,257564,B10L5,4068262,GHe propagation,EXT,,iQPS,0,0.35,0.049999999999999996,,,Pass,3237.0,3.0,01E,02B8,12225,-,,,hagen,1.6.1,1.6.1,,,1.42738048606e+18,RB_RB.A45_1427380486060000000
1148,RB.A45,RB,HWC 2015,2015-03-26,22:18:30.640000,Magnet quench,2015-03-26 22:18:30.617000,23,592,335,10,0,11041.9,5887,62.2,PASS,PASS,788,789,C15L5,11041,1,-11,B15L5,2661883,Training,INT,49.0,iQPS,8.03,,,0,0,Pass,3223.0,3.0,01E,02G,8166,2875,,,hagen,1.6.1,1.6.1,,,1.42740471064e+18,RB_RB.A45_1427404710640000000
1149,RB.A45,RB,HWC 2015,2015-03-26,22:18:30.640000,Magnet quench,2015-03-26 22:18:30.617000,23,592,335,10,0,11041.9,5887,62.2,PASS,PASS,788,789,B15L5,6460,2,52839,B14L5,2627883,GHe propagation,INT,,iQPS,0.89,,,2.8,3572,Pass,1196.0,1.0,01E,02B5,11270,-,,,hagen,1.6.1,1.6.1,,,1.42740471064e+18,RB_RB.A45_1427404710640000000
