Circuit,Magnet,Position,B1_aperture,Diode_type,Correctors,EE place,#Electric_EE,#Electric_circuit,Cryostat,Cryostat2,QPS Crate&Board,Bus Bar Segment Name,1st Magnet,2nd Magnet,Num of splices,Dcum1,Dcum2,QPS Crate,QPS Board,#Segment,phys_pos,Name,R_1,R_2,RRR_1,RRR_2
RB.A78,MB.C25L8,22152.6731,EXT,R,A,EVEN,53,130,LBARA.25L8,LBARA_25L8,B25L8_0,DCBQ.25L8.L,MB.B26L8,MB.C25L8,3,22107.0531,22144.8431,B25L8,0,131,105,C25L8,3.32,3.32,66.69622311711481,66.69622311711481
RB.A78,MB.B25L8,22168.3331,EXT,R,B,ODD,25,25,LBBRA.25L8,LBBRA_25L8,B24L8_1,DCBB.25L8.R,MB.C24L8,MB.B25L8,3,22198.2931,22160.5031,B24L8,1,25,106,B25L8,3.11,3.0900000000000003,70.2908110941323,70.87720413274648
RB.A78,MB.A25L8,22183.9931,EXT,R,A,EVEN,54,131,LBARB.25L8,LBARB_25L8,B25L8_1,DCBB.25L8.L,MB.C25L8,MB.A25L8,2,22144.8431,22176.1631,B25L8,1,132,107,A25L8,2.400000000000003,2.430000000000001,80.40070272144557,79.91564766114065
RB.A78,MB.C24L8,22206.1231,EXT,R,B,ODD,24,24,LBBRA.24L8,LBBRA_24L8,B24L8_0,DCBB.B24L8.R,MB.A24L8,MB.C24L8,2,22229.6131,22198.2931,B24L8,0,24,108,C24L8,1.74,3.21,97.96870463516548,68.07622572204467
RB.A78,MB.B24L8,22221.7831,EXT,R,A,EVEN,55,132,LBARA.24L8,LBARA_24L8,B25L8_2,DCBB.B24L8.L,MB.A25L8,MB.B24L8,3,22176.1631,22213.9531,B25L8,2,133,109,B24L8,3.2400000000000007,2.4799999999999818,67.59410659048159,79.08549669352671
RB.A78,MB.A24L8,22237.4431,EXT,R,B,ODD,23,23,LBBRD.24L8,LBBRD_24L8,B22L8_2,DCBB.A24L8.R,MB.B23L8,MB.A24L8,3,22267.4031,22229.6131,B22L8,2,23,110,A24L8,3.11,3.0900000000000003,70.2908110941323,70.87720413274648
RB.A78,MB.C23L8,22259.5731,EXT,R,A,EVEN,56,133,LBARA.23L8,LBARA_23L8,B23L8_0,DCBQ.23L8.L,MB.B24L8,MB.C23L8,3,22213.9531,22251.7431,B23L8,0,134,111,C23L8,2.400000000000003,2.430000000000001,80.40070272144557,79.91564766114065
RB.A78,MB.B23L8,22275.2331,EXT,R,B,ODD,22,22,LBBRA.23L8,LBBRA_23L8,B22L8_1,DCBB.23L8.R,MB.C22L8,MB.B23L8,3,22305.1931,22267.4031,B22L8,1,22,112,B23L8,3.2400000000000007,1.74,67.59410659048159,97.96870463516548
RB.A78,MB.A23L8,22290.8931,EXT,R,A,EVEN,57,134,LBARB.23L8,LBARB_23L8,B23L8_1,DCBB.23L8.L,MB.C23L8,MB.A23L8,2,22251.7431,22283.0631,B23L8,1,135,113,A23L8,3.32,3.27,66.69622311711481,66.66732040398628
RB.A78,MB.C22L8,22313.0231,EXT,R,B,ODD,21,21,LBBRA.22L8,LBBRA_22L8,B22L8_0,DCBB.B22L8.R,MB.A22L8,MB.C22L8,2,22336.5131,22305.1931,B22L8,0,21,114,C22L8,3.3000000000097947,3.289999999999999,67.44303788811109,68.13512170581375
RB.A78,MB.B22L8,22328.6831,EXT,R,A,EVEN,58,135,LBARA.22L8,LBARA_22L8,B23L8_2,DCBB.B22L8.L,MB.A23L8,MB.B22L8,3,22283.0631,22320.8531,B23L8,2,136,115,B22L8,2.400000000000003,2.430000000000001,80.40070272144557,79.91564766114065
RB.A78,MB.A22L8,22344.3431,EXT,R,B,ODD,20,20,LBBRD.22L8,LBBRD_22L8,B20L8_2,DCBB.A22L8.R,MB.B21L8,MB.A22L8,3,22374.3031,22336.5131,B20L8,2,20,116,A22L8,3.2400000000000007,2.4799999999999818,67.59410659048159,79.08549669352671
RB.A78,MB.C21L8,22366.4731,EXT,R,A,EVEN,59,136,LBARA.21L8,LBARA_21L8,B21L8_0,DCBQ.21L8.L,MB.B22L8,MB.C21L8,3,22320.8531,22358.6431,B21L8,0,137,117,C21L8,3.32,3.0800000000000005,66.69622311711481,70.76365748864274
RB.A78,MB.B21L8,22382.1331,EXT,R,B,ODD,19,19,LBBRA.21L8,LBBRA_21L8,B20L8_1,DCBB.21L8.R,MB.C20L8,MB.B21L8,3,22412.0931,22374.3031,B20L8,1,19,118,B21L8,3.2799999999999474,3.2799999999999474,68.32892020652831,68.32892020652831
RB.A78,MB.A21L8,22397.7931,EXT,R,A,EVEN,60,137,LBARB.21L8,LBARB_21L8,B21L8_1,DCBB.21L8.L,MB.C21L8,MB.A21L8,2,22358.6431,22389.9631,B21L8,1,138,119,A21L8,3.32,3.21,67.66559710105976,68.07622572204467
RB.A78,MB.C20L8,22419.9231,EXT,R,B,ODD,18,18,LBBRA.20L8,LBBRA_20L8,B20L8_0,DCBB.B20L8.R,MB.A20L8,MB.C20L8,2,22443.4131,22412.0931,B20L8,0,18,120,C20L8,1.83,3.21,94.71508838982798,68.07622572204467
RB.A78,MB.B20L8,22435.5831,EXT,R,A,EVEN,61,138,LBARA.20L8,LBARA_20L8,B21L8_2,DCBB.B20L8.L,MB.A21L8,MB.B20L8,3,22389.9631,22427.7531,B21L8,2,139,121,B20L8,3.32,3.0800000000000005,67.66559710105976,70.76365748864274
RB.A78,MB.A20L8,22451.2431,EXT,R,B,ODD,17,17,LBBRD.20L8,LBBRD_20L8,B18L8_2,DCBB.A20L8.R,MB.B19L8,MB.A20L8,3,22481.2031,22443.4131,B18L8,2,17,122,A20L8,3.2400000000000007,3.3000000000097947,66.94333085452014,67.44303788811109
RB.A78,MB.C19L8,22473.3731,EXT,R,A,EVEN,62,139,LBARA.19L8,LBARA_19L8,B19L8_0,DCBQ.19L8.L,MB.B20L8,MB.C19L8,3,22427.7531,22465.5431,B19L8,0,140,123,C19L8,3.03,3.32,71.53341464630975,66.69622311711481
RB.A78,MB.B19L8,22489.0331,EXT,R,B,ODD,16,16,LBBRA.19L8,LBBRA_19L8,B18L8_1,DCBB.19L8.R,MB.C18L8,MB.B19L8,3,22518.9931,22481.2031,B18L8,1,16,124,B19L8,3.32,3.03,67.66559710105976,71.53341464630975
RB.A78,MB.A19L8,22504.6931,EXT,R,A,EVEN,63,140,LBARB.19L8,LBARB_19L8,B19L8_1,DCBB.19L8.L,MB.C19L8,MB.A19L8,2,22465.5431,22496.8631,B19L8,1,141,125,A19L8,3.32,3.3000000000097947,67.66559710105976,67.44303788811109
RB.A78,MB.C18L8,22526.8231,EXT,R,B,ODD,15,15,LBBRA.18L8,LBBRA_18L8,B18L8_0,DCBB.B18L8.R,MB.A18L8,MB.C18L8,2,22550.3131,22518.9931,B18L8,0,15,126,C18L8,3.2400000000000007,3.1799999999742785,67.59410659048159,69.74655266092758
RB.A78,MB.B18L8,22542.4831,EXT,R,A,EVEN,64,141,LBARA.18L8,LBARA_18L8,B19L8_2,DCBB.B18L8.L,MB.A19L8,MB.B18L8,3,22496.8631,22534.6531,B19L8,2,142,127,B18L8,3.32,3.21,66.69622311711481,68.07622572204467
RB.A78,MB.A18L8,22558.1431,EXT,R,B,ODD,14,14,LBBRD.18L8,LBBRD_18L8,B16L8_2,DCBB.A18L8.R,MB.B17L8,MB.A18L8,3,22588.1031,22550.3131,B16L8,2,14,128,A18L8,3.2400000000000007,3.3000000000097947,66.94333085452014,67.44303788811109
RB.A78,MB.C17L8,22580.2731,EXT,R,A,EVEN,65,142,LBARA.17L8,LBARA_17L8,B17L8_0,DCBQ.17L8.L,MB.B18L8,MB.C17L8,3,22534.6531,22572.4431,B17L8,0,143,129,C17L8,3.25,3.21,68.22162291037226,68.07622572204467
RB.A78,MB.B17L8,22595.9331,EXT,R,B,ODD,13,13,LBBRA.17L8,LBBRA_17L8,B16L8_1,DCBB.17L8.R,MB.C16L8,MB.B17L8,3,22625.8931,22588.1031,B16L8,1,13,130,B17L8,3.25,3.3100000000000125,68.22162291037226,66.6210185838169
RB.A78,MB.A17L8,22611.5931,EXT,R,A,EVEN,66,143,LBARB.17L8,LBARB_17L8,B17L8_1,DCBB.17L8.L,MB.C17L8,MB.A17L8,2,22572.4431,22603.7631,B17L8,1,144,131,A17L8,2.430000000000001,2.4799999999999818,79.91564766114065,79.08549669352671
RB.A78,MB.C16L8,22633.7231,EXT,R,B,ODD,12,12,LBBRA.16L8,LBBRA_16L8,B16L8_0,DCBB.B16L8.R,MB.A16L8,MB.C16L8,2,22657.2131,22625.8931,B16L8,0,12,132,C16L8,2.979999999999998,3.3100000000000125,71.9167377486337,66.6210185838169
RB.A78,MB.B16L8,22649.3831,EXT,R,A,EVEN,67,144,LBARA.16L8,LBARA_16L8,B17L8_2,DCBB.B16L8.L,MB.A17L8,MB.B16L8,3,22603.7631,22641.5531,B17L8,2,145,133,B16L8,2.4000000000000004,2.430000000000001,80.39860414416525,79.91564766114065
RB.A78,MB.A16L8,22665.0431,EXT,R,B,ODD,11,11,LBBRD.16L8,LBBRD_16L8,B14L8_2,DCBB.A16L8.R,MB.B15L8,MB.A16L8,3,22695.0031,22657.2131,B14L8,2,11,134,A16L8,2.4000000000000004,2.4300000000000006,80.39860414416525,79.89986949478443
RB.A78,MB.C15L8,22687.1731,EXT,R,A,EVEN,68,145,LBARA.15L8,LBARA_15L8,B15L8_0,DCBQ.15L8.L,MB.B16L8,MB.C15L8,3,22641.5531,22679.3431,B15L8,0,146,135,C15L8,3.27,3.3100000000000125,66.66732040398628,66.6210185838169
RB.A78,MB.B15L8,22702.8331,EXT,R,B,ODD,10,10,LBBRA.15L8,LBBRA_15L8,B14L8_1,DCBB.15L8.R,MB.C14L8,MB.B15L8,3,22732.7931,22695.0031,B14L8,1,10,136,B15L8,3.27,3.1799999999742785,66.66732040398628,69.74655266092758
RB.A78,MB.A15L8,22718.4931,EXT,R,A,EVEN,69,146,LBARB.15L8,LBARB_15L8,B15L8_1,DCBB.15L8.L,MB.C15L8,MB.A15L8,2,22679.3431,22710.6631,B15L8,1,147,137,A15L8,3.289999999999999,1.74,68.13512170581375,97.96870463516548
RB.A78,MB.C14L8,22740.6231,EXT,R,B,ODD,9,9,LBBRA.14L8,LBBRA_14L8,B14L8_0,DCBB.B14L8.R,MB.A14L8,MB.C14L8,2,22764.1131,22732.7931,B14L8,0,9,138,C14L8,3.32,3.3000000000097947,66.69622311711481,67.44303788811109
RB.A78,MB.B14L8,22756.2831,EXT,R,A,EVEN,70,147,LBARA.14L8,LBARA_14L8,B15L8_2,DCBB.B14L8.L,MB.A15L8,MB.B14L8,3,22710.6631,22748.4531,B15L8,2,148,139,B14L8,3.11,3.21,70.2908110941323,68.07622572204467
RB.A78,MB.A14L8,22771.9431,EXT,R,B,ODD,8,8,LBBRD.14L8,LBBRD_14L8,B12L8_2,DCBB.A14L8.R,MB.B13L8,MB.A14L8,3,22801.9031,22764.1131,B12L8,2,8,140,A14L8,3.3000000000097947,3.27,67.44303788811109,66.66732040398628
RB.A78,MB.C13L8,22794.0731,EXT,R,A,EVEN,71,148,LBARA.13L8,LBARA_13L8,B13L8_0,DCBQ.13L8.L,MB.B14L8,MB.C13L8,3,22748.4531,22786.2431,B13L8,0,149,141,C13L8,1.83,2.430000000000001,94.71508838982798,79.91564766114065
RB.A78,MB.B13L8,22809.7331,EXT,R,B,ODD,7,7,LBBRA.13L8,LBBRA_13L8,B12L8_1,DCBB.13L8.R,MB.C12L8,MB.B13L8,3,22839.6931,22801.9031,B12L8,1,7,142,B13L8,3.2400000000000007,3.21,67.59410659048159,68.07622572204467
RB.A78,MB.A13L8,22825.3931,EXT,R,A,EVEN,72,149,LBARB.13L8,LBARB_13L8,B13L8_1,DCBB.13L8.L,MB.C13L8,MB.A13L8,2,22786.2431,22817.5631,B13L8,1,150,143,A13L8,3.289999999999999,3.3000000000097947,68.13512170581375,67.44303788811109
RB.A78,MB.C12L8,22847.5231,EXT,R,B,ODD,6,6,LBBRA.12L8,LBBRA_12L8,B12L8_0,DCBB.B12L8.R,MB.A12L8,MB.C12L8,2,22871.0131,22839.6931,B12L8,0,6,144,C12L8,3.2400000000000007,2.430000000000001,67.59410659048159,79.91564766114065
RB.A78,MB.B12L8,22863.1831,EXT,R,A,EVEN,73,150,LBARA.12L8,LBARA_12L8,B13L8_2,DCBB.B12L8.L,MB.A13L8,MB.B12L8,3,22817.5631,22855.3531,B13L8,2,151,145,B12L8,1.93,3.32,91.3891490310092,66.69622311711481
RB.A78,MB.A12L8,22878.8431,EXT,R,B,ODD,5,5,LBBRD.12L8,LBBRD_12L8,B10L8_2,DCBB.A12L8.R,MB.A11L8,MB.A12L8,4,22922.8528,22871.0131,B10L8,2,5,146,A12L8,3.320000000000004,3.010000000000012,66.96853432549321,71.77217049437834
RB.A78,MB.B11L8,22915.0228,EXT,R,A,EVEN,74,151,LBARA.11L8,LBARA_11L8,B11L8_0,DCBE.11L8.L,MB.B12L8,MB.B11L8,4,22855.3531,22907.1928,B11L8,0,152,147,B11L8,3.1799999999742785,3.08,69.74655266092758,70.92620638880226
RB.A78,MB.A11L8,22930.6828,EXT,R,B,ODD,4,4,LBBRP.11L8,LBBRP_11L8,B10L8_1,DCBB.11L8.R,MB.A10L8,MB.A11L8,3,22961.9178,22922.8528,B10L8,1,4,148,A11L8,3.2400000000000007,3.21,66.94333085452014,68.07622572204467
RB.A78,MB.B10L8,22954.0878,EXT,R,A,EVEN,75,152,LBARE.10L8,LBARE_10L8,B11L8_1,DCBQ.10L8.L,MB.B11L8,MB.B10L8,3,22907.1928,22946.2578,B11L8,1,153,149,B10L8,1.74,3.21,97.96870463516548,68.07622572204467
RB.A78,MB.A10L8,22969.7478,EXT,R,B,ODD,3,3,LBBRG.10L8,LBBRG_10L8,B10L8_0,DCBB.10L8.R,MB.A9L8,MB.A10L8,3,23002.3828,22961.9178,B10L8,0,3,150,A10L8,2.400000000000003,2.4799999999999818,80.40070272144557,79.08549669352671
RB.A78,MB.B9L8,22994.5528,EXT,R,A,EVEN,76,153,LBARE.9L8,LBARE_09L8,B11L8_2,DCBQ.9L8.L,MB.B10L8,MB.B9L8,3,22946.2578,22986.7228,B11L8,2,154,151,B9L8,3.11,3.21,70.2908110941323,68.07622572204467
RB.A78,MB.A9L8,23010.2128,EXT,R,B,ODD,2,2,LBBRF.9L8,LBBRF_09L8,B8L8_1,DCBB.9L8.R,MB.A8L8,MB.A9L8,3,23041.4478,23002.3828,B8L8,1,2,152,A9L8,2.430000000000001,2.430000000000001,79.91564766114065,79.91564766114065
RB.A78,MB.B8L8,23033.6178,EXT,R,A,EVEN,77,154,LBARE.8L8,LBARE_08L8,B9L8_0,DCBQ.8L8.L,MB.B9L8,MB.B8L8,3,22986.7228,23025.7878,B9L8,0,155,153,B8L8,3.3000000000097947,3.3000000000097947,67.44303788811109,67.44303788811109
RB.A78,MB.A8L8,23049.2778,EXT,R,B,ODD,1,1,LBBRQ.8L8,LBBRQ_08L8,B8L8_0,DCBB.8L8.R,DFLAS.7L8.5,MB.A8L8,4,23075.7728,23041.4478,B8L8,0,1,154,A8L8,2.430000000000001,2.4799999999999818,79.91564766114065,79.08549669352671
RB.A81,MB.A8R8,23603.7678,INT,L,A,EVEN,77,154,LBALE.8R8,LBALE_08R8,B8R8_0,DCBA.8R8.L,MB.A9R8,MB.A8R8,3,23635.0028,23595.9378,B8R8,0,155,1,A8R8,2.979999999999998,3.220000000000001,71.9167377486337,69.30246088141651
RB.A81,MB.B8R8,23619.4278,INT,L,B,ODD,1,1,LBBLF.8R8,LBBLF_08R8,B9R8_0,DCBA.8R8.R,DFLAS.7R8.5,MB.B8R8,5,23576.7728,23611.5978,B9R8,0,1,2,B8R8,3.0200000000000027,3.1,71.68679046426837,70.752888773442
RB.A81,MB.A9R8,23642.8328,INT,L,A,EVEN,76,153,LBALE.9R8,LBALE_09R8,B10R8_2,DCBA.9R8.L,MB.A10R8,MB.A9R8,3,23675.4678,23635.0028,B10R8,2,154,3,A9R8,2.400000000000003,3.3100000000000125,80.40070272144557,66.6210185838169
RB.A81,MB.B9R8,23658.4928,INT,L,B,ODD,2,2,LBBLG.9R8,LBBLG_09R8,B9R8_1,DCBA.9R8.R,MB.B8R8,MB.B9R8,3,23611.5978,23650.6628,B9R8,1,2,4,B9R8,3.2099999999999995,2.5,68.37476174248951,78.792057073657
RB.A81,MB.A10R8,23683.2978,INT,L,A,EVEN,75,152,LBALE.10R8,LBALE_10R8,B10R8_1,DCBA.10R8.L,MB.A11R8,MB.A10R8,3,23714.5328,23675.4678,B10R8,1,153,5,A10R8,3.3100000000000125,3.310000141193014,66.6210185838169,67.19212096326802
RB.A81,MB.B10R8,23698.9578,INT,L,B,ODD,3,3,LBBLF.10R8,LBBLF_10R8,B11R8_0,DCBA.10R8.R,MB.B9R8,MB.B10R8,3,23650.6628,23691.1278,B11R8,0,3,6,B10R8,3.1,1.83,70.752888773442,94.32351566615596
RB.A81,MB.A11R8,23722.3628,INT,L,A,EVEN,74,151,LBALA.11R8,LBALA_11R8,B10R8_0,DCBA.11R8.L,MB.A12R8,MB.A11R8,4,23766.3725,23714.5328,B10R8,0,152,7,A11R8,3.2600000000000016,3.0200000000000027,67.7519122227926,71.68679046426837
RB.A81,MB.B11R8,23738.0228,INT,L,B,ODD,4,4,LBBLA.11R8,LBBLA_11R8,B11R8_1,DCBA.11R8.R,MB.B10R8,MB.B11R8,3,23691.1278,23730.1928,B11R8,1,4,8,B11R8,1.74,3.220000000000001,97.96870463516548,69.30246088141651
RB.A81,MB.A12R8,23774.2025,INT,L,A,EVEN,73,150,LBALA.12R8,LBALA_12R8,B12R8_2,DCBA.A12R8.L,MB.C12R8,MB.A12R8,2,23797.6925,23766.3725,B12R8,2,151,9,A12R8,2.4300000000000006,3.15,79.89986949478443,69.97010621488656
RB.A81,MB.B12R8,23789.8625,INT,L,B,ODD,5,5,LBBLA.12R8,LBBLA_12R8,B11R8_2,DCBA.A12R8.R,MB.B11R8,MB.B12R8,4,23730.1928,23782.0325,B11R8,2,5,10,B12R8,1.75,1.81,97.93687798968394,95.8748204483924
RB.A81,MB.C12R8,23805.5225,INT,L,A,EVEN,72,149,LBALB.12R8,LBALB_12R8,B12R8_1,DCBA.B12R8.L,MB.B13R8,MB.C12R8,3,23835.4825,23797.6925,B12R8,1,150,11,C12R8,3.2799999999999474,3.310000141193014,68.32892020652831,67.19212096326802
RB.A81,MB.A13R8,23827.6525,INT,L,B,ODD,6,6,LBBLA.13R8,LBBLA_13R8,B13R8_0,DCBQ.12R8.R,MB.B12R8,MB.A13R8,3,23782.0325,23819.8225,B13R8,0,6,12,A13R8,3.11,2.450000000000002,70.2908110941323,79.59764615112702
RB.A81,MB.B13R8,23843.3125,INT,L,A,EVEN,71,148,LBALA.13R8,LBALA_13R8,B12R8_0,DCBA.13R8.L,MB.A14R8,MB.B13R8,3,23873.2725,23835.4825,B12R8,0,149,13,B13R8,2.400000000000003,3.6000000000000005,80.40070272144557,60.43712854708486
RB.A81,MB.C13R8,23858.9725,INT,L,B,ODD,7,7,LBBLD.13R8,LBBLD_13R8,B13R8_1,DCBA.13R8.R,MB.A13R8,MB.C13R8,2,23819.8225,23851.1425,B13R8,1,7,14,C13R8,2.400000000000003,3.3100000000000125,80.40070272144557,66.6210185838169
RB.A81,MB.A14R8,23881.1025,INT,L,A,EVEN,70,147,LBALA.14R8,LBALA_14R8,B14R8_2,DCBA.A14R8.L,MB.C14R8,MB.A14R8,2,23904.5925,23873.2725,B14R8,2,148,15,A14R8,1.71,2.450000000000002,99.29508583041604,79.59764615112702
RB.A81,MB.B14R8,23896.7625,INT,L,B,ODD,8,8,LBBLA.14R8,LBBLA_14R8,B13R8_2,DCBA.A14R8.R,MB.C13R8,MB.B14R8,3,23851.1425,23888.9325,B13R8,2,8,16,B14R8,1.74,3.220000000000001,97.96870463516548,69.30246088141651
RB.A81,MB.C14R8,23912.4225,INT,L,A,EVEN,69,146,LBALB.14R8,LBALB_14R8,B14R8_1,DCBA.B14R8.L,MB.B15R8,MB.C14R8,3,23942.3825,23904.5925,B14R8,1,147,17,C14R8,2.529999999999997,3.16,78.31400167043277,69.84073116587685
RB.A81,MB.A15R8,23934.5525,INT,L,B,ODD,9,9,LBBLA.15R8,LBBLA_15R8,B15R8_0,DCBQ.14R8.R,MB.B14R8,MB.A15R8,3,23888.9325,23926.7225,B15R8,0,9,18,A15R8,2.979999999999998,3.1600000000000006,71.9167377486337,69.74295839809092
RB.A81,MB.B15R8,23950.2125,INT,L,A,EVEN,68,145,LBALA.15R8,LBALA_15R8,B14R8_0,DCBA.15R8.L,MB.A16R8,MB.B15R8,3,23980.1725,23942.3825,B14R8,0,146,19,B15R8,3.19,3.16,69.08204078566787,69.84073116587685
RB.A81,MB.C15R8,23965.8725,INT,L,B,ODD,10,10,LBBLD.15R8,LBBLD_15R8,B15R8_1,DCBA.15R8.R,MB.A15R8,MB.C15R8,2,23926.7225,23958.0425,B15R8,1,10,20,C15R8,1.92,1.74,92.00434744749462,97.96870463516548
RB.A81,MB.A16R8,23988.0025,INT,L,A,EVEN,67,144,LBALA.16R8,LBALA_16R8,B16R8_2,DCBA.A16R8.L,MB.C16R8,MB.A16R8,2,24011.4925,23980.1725,B16R8,2,145,21,A16R8,3.140000000000001,3.15,70.26040277030548,69.97010621488656
RB.A81,MB.B16R8,24003.6625,INT,L,B,ODD,11,11,LBBLA.16R8,LBBLA_16R8,B15R8_2,DCBA.A16R8.R,MB.C15R8,MB.B16R8,3,23958.0425,23995.8325,B15R8,2,11,22,B16R8,2.400000000000003,3.19,80.40070272144557,69.08204078566787
RB.A81,MB.C16R8,24019.3225,INT,L,A,EVEN,66,143,LBALB.16R8,LBALB_16R8,B16R8_1,DCBA.B16R8.L,MB.B17R8,MB.C16R8,3,24049.2825,24011.4925,B16R8,1,144,23,C16R8,3.2799999999999474,2.99,68.32892020652831,71.7970833568226
RB.A81,MB.A17R8,24041.4525,INT,L,B,ODD,12,12,LBBLA.17R8,LBBLA_17R8,B17R8_0,DCBQ.16R8.R,MB.B16R8,MB.A17R8,3,23995.8325,24033.6225,B17R8,0,12,24,A17R8,2.430000000000001,1.81,79.91564766114065,95.8748204483924
RB.A81,MB.B17R8,24057.1125,INT,L,A,EVEN,65,142,LBALA.17R8,LBALA_17R8,B16R8_0,DCBA.17R8.L,MB.A18R8,MB.B17R8,3,24087.0725,24049.2825,B16R8,0,143,25,B17R8,2.400000000000003,3.16,80.40070272144557,69.84073116587685
RB.A81,MB.C17R8,24072.7725,INT,L,B,ODD,13,13,LBBLD.17R8,LBBLD_17R8,B17R8_1,DCBA.17R8.R,MB.A17R8,MB.C17R8,2,24033.6225,24064.9425,B17R8,1,13,26,C17R8,3.25,1.75,68.09926754352253,97.93687798968394
RB.A81,MB.A18R8,24094.9025,INT,L,A,EVEN,64,141,LBALA.18R8,LBALA_18R8,B18R8_2,DCBA.A18R8.L,MB.C18R8,MB.A18R8,2,24118.3925,24087.0725,B18R8,2,142,27,A18R8,1.82,2.480000000000015,94.98000661467276,79.11108700795295
RB.A81,MB.B18R8,24110.5625,INT,L,B,ODD,14,14,LBBLA.18R8,LBBLA_18R8,B17R8_2,DCBA.A18R8.R,MB.C17R8,MB.B18R8,3,24064.9425,24102.7325,B17R8,2,14,28,B18R8,2.430000000000001,1.81,79.91564766114065,95.8748204483924
RB.A81,MB.C18R8,24126.2225,INT,L,A,EVEN,63,140,LBALB.18R8,LBALB_18R8,B18R8_1,DCBA.B18R8.L,MB.B19R8,MB.C18R8,3,24156.1825,24118.3925,B18R8,1,141,29,C18R8,1.8,1.85,95.65008800371686,94.10394295985525
RB.A81,MB.A19R8,24148.3525,INT,L,B,ODD,15,15,LBBLA.19R8,LBBLA_19R8,B19R8_0,DCBQ.18R8.R,MB.B18R8,MB.A19R8,3,24102.7325,24140.5225,B19R8,0,15,30,A19R8,1.74,2.99,97.96870463516548,71.7970833568226
RB.A81,MB.B19R8,24164.0125,INT,L,A,EVEN,62,139,LBALA.19R8,LBALA_19R8,B18R8_0,DCBA.19R8.L,MB.A20R8,MB.B19R8,3,24193.9725,24156.1825,B18R8,0,140,31,B19R8,3.2799999999999474,2.99,68.32892020652831,71.7970833568226
RB.A81,MB.C19R8,24179.6725,INT,L,B,ODD,16,16,LBBLD.19R8,LBBLD_19R8,B19R8_1,DCBA.19R8.R,MB.A19R8,MB.C19R8,2,24140.5225,24171.8425,B19R8,1,16,32,C19R8,1.75,2.99,96.83501939690876,71.7970833568226
RB.A81,MB.A20R8,24201.8025,INT,L,A,EVEN,61,138,LBALA.20R8,LBALA_20R8,B20R8_2,DCBA.A20R8.L,MB.C20R8,MB.A20R8,2,24225.2925,24193.9725,B20R8,2,139,33,A20R8,1.74,2.99,97.96870463516548,71.7970833568226
RB.A81,MB.B20R8,24217.4625,INT,L,B,ODD,17,17,LBBLA.20R8,LBBLA_20R8,B19R8_2,DCBA.A20R8.R,MB.C19R8,MB.B20R8,3,24171.8425,24209.6325,B19R8,2,17,34,B20R8,1.75,2.4300000000000006,97.93687798968394,79.89986949478443
RB.A81,MB.C20R8,24233.1225,INT,L,A,EVEN,60,137,LBALB.20R8,LBALB_20R8,B20R8_1,DCBA.B20R8.L,MB.B21R8,MB.C20R8,3,24263.0825,24225.2925,B20R8,1,138,35,C20R8,2.4300000000000006,3.19,79.89986949478443,69.08204078566787
RB.A81,MB.A21R8,24255.2525,INT,L,B,ODD,18,18,LBBLA.21R8,LBBLA_21R8,B21R8_0,DCBQ.20R8.R,MB.B20R8,MB.A21R8,3,24209.6325,24247.4225,B21R8,0,18,36,A21R8,2.430000000000001,2.480000000000015,79.91564766114065,79.11108700795295
RB.A81,MB.B21R8,24270.9125,INT,L,A,EVEN,59,136,LBALA.21R8,LBALA_21R8,B20R8_0,DCBA.21R8.L,MB.A22R8,MB.B21R8,3,24300.8725,24263.0825,B20R8,0,137,37,B21R8,1.82,2.480000000000015,94.98000661467276,79.11108700795295
RB.A81,MB.C21R8,24286.5725,INT,L,B,ODD,19,19,LBBLD.21R8,LBBLD_21R8,B21R8_1,DCBA.21R8.R,MB.A21R8,MB.C21R8,2,24247.4225,24278.7425,B21R8,1,19,38,C21R8,2.4799999999999818,2.480000000000015,79.08549669352671,79.11108700795295
RB.A81,MB.A22R8,24308.7025,INT,L,A,EVEN,58,135,LBALA.22R8,LBALA_22R8,B22R8_2,DCBA.A22R8.L,MB.C22R8,MB.A22R8,2,24332.1925,24300.8725,B22R8,2,136,39,A22R8,2.979999999999998,2.99,71.9167377486337,71.7970833568226
RB.A81,MB.B22R8,24324.3625,INT,L,B,ODD,20,20,LBBLA.22R8,LBBLA_22R8,B21R8_2,DCBA.A22R8.R,MB.C21R8,MB.B22R8,3,24278.7425,24316.5325,B21R8,2,20,40,B22R8,1.75,2.480000000000015,97.93687798968394,79.11108700795295
RB.A81,MB.C22R8,24340.0225,INT,L,A,EVEN,57,134,LBALB.22R8,LBALB_22R8,B22R8_1,DCBA.B22R8.L,MB.B23R8,MB.C22R8,3,24369.9825,24332.1925,B22R8,1,135,41,C22R8,2.979999999999998,1.81,71.9167377486337,95.8748204483924
RB.A81,MB.A23R8,24362.1525,INT,L,B,ODD,21,21,LBBLA.23R8,LBBLA_23R8,B23R8_0,DCBQ.22R8.R,MB.B22R8,MB.A23R8,3,24316.5325,24354.3225,B23R8,0,21,42,A23R8,2.979999999999998,1.81,71.9167377486337,95.8748204483924
RB.A81,MB.B23R8,24377.8125,INT,L,A,EVEN,56,133,LBALA.23R8,LBALA_23R8,B22R8_0,DCBA.23R8.L,MB.A24R8,MB.B23R8,3,24407.7725,24369.9825,B22R8,0,134,43,B23R8,2.01,1.75,90.1826216302873,97.93687798968394
