,Unnamed: 0,Circuit Name,Circuit Family,Period,Date (FGC),Time (FGC),FPA Reason,Timestamp_PIC,Delta_t(FGC-PIC),Delta_t(EE_even-PIC),Delta_t(EE_odd-PIC),Ramp rate,Plateau duration,I_Q_circ,MIITS_circ,I_Earth_max,EE analysis,V feeler analysis,U_EE_max_ODD,U_EE_max_EVEN,Position,I_Q_M,Nr in Q event,Delta_t(iQPS-PIC),nQPS crate name,Delta_t(nQPS-PIC),Type of Quench,Quench origin,Quench count,QDS trigger origin,dU_iQPS/dt,V_symm_max,dV_symm/dt,R_DL_max,I at R_DL_max,QH analysis,Short magnet ID,Manufacturer,Inner cable type,Outer cable type,I_Q_SM18,dI_Q_Acc,dI_Q_LHC,Comment,Analysis performed by,lhcsmapi version,lhcsm notebook version,Unnamed: 46,Unnamed: 47,timestamp_fgc
2134,2144,RB.A78,RB,HWC 2021,2021-04-21 00:00:00,20:23:10.460000,Magnet quench,2021-04-21 20:23:10.433000,27,589.0,93,10.0,0.0,11563.1,6421.309,62.245079,PASS,PASS,818.090723613467,809.082875401,B15R7,2654.0,5,136521.0,B14R7,-3.0,GHe propagation,EXT,,iQPS,0.202352659574468,,,20.2,1147.88,Pass,3010.0,3.0,01E,02K,11952,-,,,zinur,1.5.11,1.5.58,,,1.61902939046e+18
2135,2145,RB.A34,RB,HWC 2021,2021-04-21 00:00:00,21:20:27.780000,Magnet quench,2021-04-21 21:20:27.757000,23,594.0,95,10.0,0.0,11784.6,6620.98,63.558714,PASS,PASS,833.4538594817,818.5405299982,B23L4,11784.0,1,-10.0,B22L4,8.0,Training,INT,50.0,iQPS,7.80355684615384,,,17,11655.54,Pass,1643.0,1.0,01B,02C8,11266,518,74.0,,zinur,1.5.11,1.5.58,,,1.61903282778e+18
2136,2146,RB.A34,RB,HWC 2021,2021-04-21 00:00:00,21:20:27.780000,Magnet quench,2021-04-21 21:20:27.757000,23,594.0,95,10.0,0.0,11784.6,6620.98,63.558714,PASS,PASS,833.4538594817,818.5405299982,A23L4,11780.0,2,131.0,B23L4,86.0,EM disturbance,EXT,,nQPS,-4.48612864999999,,,8.13,996.71,Pass,1250.0,1.0,01B,02B8,12473,-,,,zinur,1.5.11,1.5.58,,,1.61903282778e+18
2137,2147,RB.A34,RB,HWC 2021,2021-04-21 00:00:00,21:20:27.780000,Magnet quench,2021-04-21 21:20:27.757000,23,594.0,95,10.0,0.0,11784.6,6620.98,63.558714,PASS,PASS,833.4538594817,818.5405299982,C23L4,7348.0,3,46390.0,B23L4,86.0,GHe propagation,INT,,iQPS,2.3208215625,,,23.09,4726.0,Pass,2170.0,2.0,01B,02C0,11565,-,,,zinur,1.5.11,1.5.58,,,1.61903282778e+18
2138,2148,RB.A34,RB,HWC 2021,2021-04-21 00:00:00,21:20:27.780000,Magnet quench,2021-04-21 21:20:27.757000,23,594.0,95,10.0,0.0,11784.6,6620.98,63.558714,PASS,PASS,833.4538594817,818.5405299982,C22L4,6833.0,4,53169.0,B22L4,8.0,GHe propagation,INT,,iQPS,1.20613266438356,,,13.98,995.22,Pass,2105.0,2.0,01B,02B5,10720,-,,,zinur,1.5.11,1.5.58,,,1.61903282778e+18
2139,2149,RB.A34,RB,HWC 2021,2021-04-21 00:00:00,21:20:27.780000,Magnet quench,2021-04-21 21:20:27.757000,23,594.0,95,10.0,0.0,11784.6,6620.98,63.558714,PASS,PASS,833.4538594817,818.5405299982,B22L4,5022.0,5,81072.0,B23L4,86.0,GHe propagation,INT,,iQPS,0.736669184210526,,,56.38,3193.03,Pass,2087.0,2.0,01B,02K,11490,-,,,zinur,1.5.11,1.5.58,,,1.61903282778e+18
2140,2150,RB.A34,RB,HWC 2021,2021-04-21 00:00:00,21:20:27.780000,Magnet quench,2021-04-21 21:20:27.757000,23,594.0,95,10.0,0.0,11784.6,6620.98,63.558714,PASS,PASS,833.4538594817,818.5405299982,A22L4,2811.0,6,132051.0,B22L4,8.0,GHe propagation,INT,,iQPS,0.26627317204301,,,17.92,1977.73,Pass,1165.0,1.0,01B,02B5,11750,-,,,zinur,1.5.11,1.5.58,,,1.61903282778e+18
2141,2151,RB.A78,RB,HWC 2021,2021-04-22 00:00:00,07:25:54.340000,Magnet quench,2021-04-22 07:25:54.321000,19,590.0,92,10.0,0.0,11537.0,6452.084,62.218541,PASS,PASS,812.489916579296,806.394113901,A14R7,11537.0,1,-11.0,B14R7,-6.0,Training,EXT,77.0,iQPS,10.6035687545454,,,24.97,8262.7,Pass,3030.0,3.0,01B,02K,12576,-1039,,OK,slenaour,1.5.11,1.5.58,,,1.61906915434e+18
2142,2152,RB.A78,RB,HWC 2021,2021-04-22 00:00:00,07:25:54.340000,Magnet quench,2021-04-22 07:25:54.321000,19,590.0,92,10.0,0.0,11537.0,6452.084,62.218541,PASS,PASS,812.489916579296,806.394113901,B14R7,6488.0,2,56793.0,B15R7,3579.0,GHe propagation,INT,,iQPS,-1.05491921590909,,,11.06,3599.29,Pass,1004.0,1.0,01B,02B5,11771,-,,OK,slenaour,1.5.11,1.5.58,,,1.61906915434e+18
2143,2153,RB.A78,RB,HWC 2021,2021-04-22 00:00:00,07:25:54.340000,Magnet quench,2021-04-22 07:25:54.321000,19,590.0,92,10.0,0.0,11537.0,6452.084,62.218541,PASS,PASS,812.489916579296,806.394113901,C14R7,4139.0,3,98158.0,B14R7,-6.0,GHe propagation,INT,,iQPS,-0.590594526315789,,,3.51,3666.5,Pass,2015.0,2.0,01B,02K,10896,-,,OK,slenaour,1.5.11,1.5.58,,,1.61906915434e+18
2144,2154,RB.A78,RB,HWC 2021,2021-04-22 00:00:00,07:25:54.340000,Magnet quench,2021-04-22 07:25:54.321000,19,590.0,92,10.0,0.0,11537.0,6452.084,62.218541,PASS,PASS,812.489916579296,806.394113901,C13R7,3798.0,4,105905.0,B13R7,3880.0,GHe propagation,EXT,,iQPS,0.479779131578947,,,12.88,3433.13,Pass,3019.0,3.0,01B,02K,12709,-,,OK,slenaour,1.5.11,1.5.58,,,1.61906915434e+18
2145,2155,RB.A45,RB,HWC 2021,2021-04-22 00:00:00,07:58:43.600000,Magnet quench,2021-04-22 07:58:43.562000,38,589.0,94,10.0,0.0,11019.5,5869.186,63.611791,PASS,PASS,777.3901519766,782.5565284734,B12R4,11019.0,1,-11.0,B13R4,-6.0,Training,EXT,2.0,iQPS,-11.1156204374999,,,35.42,7581.27,Pass,3198.0,3.0,01E,02G,12636,-1617,,OK,slenaour,1.5.11,1.5.58,,,1.6190711236e+18
2146,2156,RB.A45,RB,HWC 2021,2021-04-22 00:00:00,07:58:43.600000,Magnet quench,2021-04-22 07:58:43.562000,38,589.0,94,10.0,0.0,11019.5,5869.186,63.611791,PASS,PASS,777.3901519766,782.5565284734,C12R4,7368.0,2,40224.0,B12R4,4080.0,GHe propagation,INT,,iQPS,1.69222085454545,,,74.27,2391.14,Pass,3181.0,3.0,01E,02G,12085,-,,OK,slenaour,1.5.11,1.5.58,,,1.6190711236e+18
2147,2157,RB.A45,RB,HWC 2021,2021-04-22 00:00:00,07:58:43.600000,Magnet quench,2021-04-22 07:58:43.562000,38,589.0,94,10.0,0.0,11019.5,5869.186,63.611791,PASS,PASS,777.3901519766,782.5565284734,A12R4,5099.0,3,74658.0,B12R4,4080.0,GHe propagation,INT,,iQPS,1.24156552702702,,,13.49,3843.94,Pass,2131.0,2.0,01E,02B8,10676,-,,OK,slenaour,1.5.11,1.5.58,,,1.6190711236e+18
2148,2158,RB.A45,RB,HWC 2021,2021-04-22 00:00:00,07:58:43.600000,Magnet quench,2021-04-22 07:58:43.562000,38,589.0,94,10.0,0.0,11019.5,5869.186,63.611791,PASS,PASS,777.3901519766,782.5565284734,A13R4,3386.0,4,111754.0,B13R4,-6.0,GHe propagation,INT,,iQPS,0.446703510638297,,,5.24,2529.99,Pass,3236.0,3.0,01E,02B8,9849,-,,OK,slenaour,1.5.11,1.5.58,,,1.6190711236e+18
2149,2159,RB.A34,RB,HWC 2021,2021-04-22 00:00:00,08:49:08.740000,Magnet quench,2021-04-22 08:49:08.720000,20,594.0,94,10.0,0.0,11809.3,6580.254,63.558714,PASS,PASS,846.8683349811,829.045413499599,C19R3,11809.0,1,-9.0,B19R3,-4.0,Training,INT,51.0,iQPS,13.637819935,,,57.48,1423.09,Pass,3099.0,3.0,01B,02G,12055,-246,,2 training quenches?,slenaour,1.5.11,1.5.58,,,1.61907414874e+18
2150,2160,RB.A34,RB,HWC 2021,2021-04-22 00:00:00,08:49:08.740000,Magnet quench,2021-04-22 08:49:08.720000,20,594.0,94,10.0,0.0,11809.3,6580.254,63.558714,PASS,PASS,846.8683349811,829.045413499599,A19R3,11787.0,2,415.0,B19R3,-4.0,Training,INT,52.0,iQPS,13.6378181032249,,,54.26,1170.71,Pass,3115.0,3.0,01B,02G,10691,1096,,2 training quenches?,slenaour,1.5.11,1.5.58,,,1.61907414874e+18
2151,2161,RB.A34,RB,HWC 2021,2021-04-22 00:00:00,08:49:08.740000,Magnet quench,2021-04-22 08:49:08.720000,20,594.0,94,10.0,0.0,11809.3,6580.254,63.558714,PASS,PASS,846.8683349811,829.045413499599,B19R3,8517.0,3,32195.0,B18R3,2956.0,GHe propagation,INT,,iQPS,6.06594534411764,,,41.19,4559.16,Pass,1091.0,1.0,01B,02B5,11956,-,,2 training quenches?,slenaour,1.5.11,1.5.58,,,1.61907414874e+18
2152,2162,RB.A34,RB,HWC 2021,2021-04-22 00:00:00,08:49:08.740000,Magnet quench,2021-04-22 08:49:08.720000,20,594.0,94,10.0,0.0,11809.3,6580.254,63.558714,PASS,PASS,846.8683349811,829.045413499599,C18R3,7087.0,4,49311.0,B18R3,2956.0,GHe propagation,INT,,iQPS,4.60315402173912,,,75.12,2432.32,Pass,2083.0,2.0,01B,02K,11847,-,,2 training quenches?,slenaour,1.5.11,1.5.58,,,1.61907414874e+18
2153,2163,RB.A34,RB,HWC 2021,2021-04-22 00:00:00,08:49:08.740000,Magnet quench,2021-04-22 08:49:08.720000,20,594.0,94,10.0,0.0,11809.3,6580.254,63.558714,PASS,PASS,846.8683349811,829.045413499599,B18R3,3840.0,5,104016.0,B19R3,-4.0,GHe propagation,INT,,iQPS,0.453334736842105,,,8.27,2871.88,Pass,1147.0,1.0,01B,02B5,12060,-,,2 training quenches?,slenaour,1.5.11,1.5.58,,,1.61907414874e+18
2154,2164,RB.A34,RB,HWC 2021,2021-04-22 00:00:00,08:49:08.740000,Magnet quench,2021-04-22 08:49:08.720000,20,594.0,94,10.0,0.0,11809.3,6580.254,63.558714,PASS,PASS,846.8683349811,829.045413499599,A18R3,382.0,6,297592.0,B18R3,2956.0,GHe propagation,EXT,,nQPS,0,,,,,Pass,2080.0,2.0,01B,02K,10965,-,,2 training quenches?,slenaour,1.5.11,1.5.58,,,1.61907414874e+18
2155,2165,RB.A45,RB,HWC 2021,2021-04-22 00:00:00,14:44:18.940000,Magnet quench,2021-04-22 14:44:18.910000,30,587.0,92,10.0,0.0,11072.9,5900.43,63.585253,PASS,PASS,785.2233209794,789.6415309744,B32L5,11072.0,1,-10.0,B33L5,-4.0,Training,INT,3.0,iQPS,9.39639166818181,,,33.52,6839.47,Pass,3183.0,3.0,01E,02G,11245,-173,,QH OK,bednarek,1.5.11,1.5.58,,,1.61909545894e+18
2156,2166,RB.A45,RB,HWC 2021,2021-04-22 00:00:00,14:44:18.940000,Magnet quench,2021-04-22 14:44:18.910000,30,587.0,92,10.0,0.0,11072.9,5900.43,63.585253,PASS,PASS,785.2233209794,789.6415309744,A32L5,6598.0,2,50987.0,B32L5,4079.0,GHe propagation,EXT,,iQPS,-0.973239830729166,,,58.78,3018.64,Pass,3212.0,3.0,01E,02G,11268,-,,QH OK,bednarek,1.5.11,1.5.58,,,1.61909545894e+18
2157,2167,RB.A45,RB,HWC 2021,2021-04-22 00:00:00,14:44:18.940000,Magnet quench,2021-04-22 14:44:18.910000,30,587.0,92,10.0,0.0,11072.9,5900.43,63.585253,PASS,PASS,785.2233209794,789.6415309744,C32L5,6543.0,3,51753.0,B32L5,4079.0,GHe propagation,EXT,,iQPS,-5.73027735,,,33.08,4113.14,Pass,3124.0,3.0,01B,02G,12174,-,,QH OK,bednarek,1.5.11,1.5.58,,,1.61909545894e+18
2158,2168,RB.A45,RB,HWC 2021,2021-04-22 00:00:00,14:44:18.940000,Magnet quench,2021-04-22 14:44:18.910000,30,587.0,92,10.0,0.0,11072.9,5900.43,63.585253,PASS,PASS,785.2233209794,789.6415309744,A33L5,2306.0,4,145821.0,B33L5,-4.0,GHe propagation,INT,,iQPS,0.193444042553191,,,5.02,993.8,Pass,1201.0,1.0,01E,02B5,12643,-,,QH OK,bednarek,1.5.11,1.5.58,,,1.61909545894e+18
2159,2169,RB.A45,RB,HWC 2021,2021-04-22 00:00:00,14:44:18.940000,Magnet quench,2021-04-22 14:44:18.910000,30,587.0,92,10.0,0.0,11072.9,5900.43,63.585253,PASS,PASS,785.2233209794,789.6415309744,B33L5,528.0,5,272702.0,B32L5,4079.0,GHe propagation,INT,,iQPS,0.193444361702127,,,,,Pass,2144.0,2.0,01E,02B8,10540,-,,QH OK,bednarek,1.5.11,1.5.58,,,1.61909545894e+18
2160,2170,RB.A78,RB,HWC 2021,2021-04-22 00:00:00,17:04:21.320000,Magnet quench,2021-04-22 17:04:21.297000,23,590.0,94,10.0,0.0,11566.8,6488.488,62.284886,PASS,PASS,815.165847495399,809.553988401,B8R7,11566.0,1,-10.0,B9R7,13.0,Training,INT,78.0,iQPS,-7.01031791666666,,,29.16,990.01,Pass,1031.0,1.0,01B,02B5,12205,-639,,,bednarek,1.5.11,1.5.58,,,1.61910386132e+18
2161,2171,RB.A78,RB,HWC 2021,2021-04-22 00:00:00,17:04:21.320000,Magnet quench,2021-04-22 17:04:21.297000,23,590.0,94,10.0,0.0,11566.8,6488.488,62.284886,PASS,PASS,815.165847495399,809.553988401,A8R7,5185.0,2,77871.0,B8R7,3073.0,GHe propagation,EXT,,iQPS,1.16190609999999,,,43.16,4809.62,Pass,3026.0,3.0,01B,02K,12851,-,,,bednarek,1.5.11,1.5.58,,,1.61910386132e+18
2162,2172,RB.A78,RB,HWC 2021,2021-04-22 00:00:00,17:04:21.320000,Magnet quench,2021-04-22 17:04:21.297000,23,590.0,94,10.0,0.0,11566.8,6488.488,62.284886,PASS,PASS,815.165847495399,809.553988401,A9R7,3956.0,3,102515.0,B10R7,4126.0,GHe propagation,EXT,,iQPS,0.530149710526315,,,2.47,3599.61,Pass,3050.0,3.0,01B,02K,9961,-,,,bednarek,1.5.11,1.5.58,,,1.61910386132e+18
2163,2173,RB.A34,RB,HWC 2021,2021-04-22 00:00:00,17:51:40.800000,Magnet quench,2021-04-22 17:51:40.772000,28,596.0,97,10.0,0.0,11769.7,6577.958,63.571983,PASS,PASS,847.377323477,828.7988324994,C16L4,11769.0,1,-9.0,B16L4,4.0,Training,INT,53.0,iQPS,8.18611056071428,,,36,11640.47,Pass,2107.0,2.0,01B,02B5,10347,1422,,,bednarek,1.5.11,1.5.58,,,1.6191067008e+18
2164,2174,RB.A34,RB,HWC 2021,2021-04-22 00:00:00,17:51:40.800000,Magnet quench,2021-04-22 17:51:40.772000,28,596.0,97,10.0,0.0,11769.7,6577.958,63.571983,PASS,PASS,847.377323477,828.7988324994,B16L4,7914.0,2,39011.0,B17L4,4085.0,GHe propagation,EXT,,iQPS,-1.57676264754098,,,51.16,3032.64,Pass,2097.0,2.0,01B,02B5,11903,-,,,bednarek,1.5.11,1.5.58,,,1.6191067008e+18
2165,2175,RB.A34,RB,HWC 2021,2021-04-22 00:00:00,17:51:40.800000,Magnet quench,2021-04-22 17:51:40.772000,28,596.0,97,10.0,0.0,11769.7,6577.958,63.571983,PASS,PASS,847.377323477,828.7988324994,A17L4,5105.0,3,79250.0,B17L4,4085.0,GHe propagation,INT,,iQPS,1.38378010447761,,,16.6,2748.87,Pass,3158.0,3.0,01B,02G,12645,-,,,bednarek,1.5.11,1.5.58,,,1.6191067008e+18
2166,2176,RB.A34,RB,HWC 2021,2021-04-22 00:00:00,17:51:40.800000,Magnet quench,2021-04-22 17:51:40.772000,28,596.0,97,10.0,0.0,11769.7,6577.958,63.571983,PASS,PASS,847.377323477,828.7988324994,A16L4,4257.0,4,95444.0,B16L4,4.0,GHe propagation,INT,,iQPS,0.54469829787234,,,34.34,3799.52,Pass,1237.0,1.0,01B,02B5,11909,-,,,bednarek,1.5.11,1.5.58,,,1.6191067008e+18
2167,2177,RB.A34,RB,HWC 2021,2021-04-22 00:00:00,17:51:40.800000,Magnet quench,2021-04-22 17:51:40.772000,28,596.0,97,10.0,0.0,11769.7,6577.958,63.571983,PASS,PASS,847.377323477,828.7988324994,B17L4,2776.0,5,132770.0,B16L4,4.0,GHe propagation,INT,,iQPS,0.362667947368421,,,,,Pass,2110.0,2.0,01B,02B5,11449,-,,,bednarek,1.5.11,1.5.58,,,1.6191067008e+18
2168,2178,RB.A45,RB,HWC 2021,2021-04-22 00:00:00,22:12:07.680000,Magnet quench,2021-04-22 22:12:07.653000,27,585.0,93,10.0,0.0,11150.3,5963.058,63.571983,PASS,PASS,790.3384364762,794.9983054738,B20L5,11150.0,1,-12.0,B21L5,-7.0,Training,EXT,4.0,iQPS,-11.819444715,,,,,Pass,3395.0,3.0,01B,02D,12139,-989,,,hagen,1.5.12,1.5.58,,,1.61912232768e+18
2169,2179,RB.A45,RB,HWC 2021,2021-04-22 00:00:00,22:12:07.680000,Magnet quench,2021-04-22 22:12:07.653000,27,585.0,93,10.0,0.0,11150.3,5963.058,63.571983,PASS,PASS,790.3384364762,794.9983054738,C20L5,8044.0,2,32691.0,B20L5,4070.0,GHe propagation,EXT,,iQPS,-3.72561968571428,,,53.82,5658.64,Pass,2162.0,2.0,01E,02C0,11222,-,,,hagen,1.5.12,1.5.58,,,1.61912232768e+18
2170,2180,RB.A45,RB,HWC 2021,2021-04-22 00:00:00,22:12:07.680000,Magnet quench,2021-04-22 22:12:07.653000,27,585.0,93,10.0,0.0,11150.3,5963.058,63.571983,PASS,PASS,790.3384364762,794.9983054738,A20L5,7947.0,3,33858.0,B20L5,4070.0,GHe propagation,EXT,,iQPS,-1.20511485789473,,,30.53,5168.87,Pass,3214.0,3.0,01E,02G,12431,-,,,hagen,1.5.12,1.5.58,,,1.61912232768e+18
2171,2181,RB.A45,RB,HWC 2021,2021-04-22 00:00:00,22:12:07.680000,Magnet quench,2021-04-22 22:12:07.653000,27,585.0,93,10.0,0.0,11150.3,5963.058,63.571983,PASS,PASS,790.3384364762,794.9983054738,A21L5,2927.0,4,124873.0,B21L5,-7.0,GHe propagation,INT,,nQPS,0.392889947368421,,,4.39,1957.06,Pass,3177.0,3.0,01E,02G,11627,-,,,hagen,1.5.12,1.5.58,,,1.61912232768e+18
2172,2182,RB.A45,RB,HWC 2021,2021-04-22 00:00:00,22:12:07.680000,Magnet quench,2021-04-22 22:12:07.653000,27,585.0,93,10.0,0.0,11150.3,5963.058,63.571983,PASS,PASS,790.3384364762,794.9983054738,B21L5,666.0,5,253218.0,B20L5,4070.0,GHe propagation,INT,,nQPS,0.0503703157894736,,,,,Pass,3190.0,3.0,01E,02G,10479,-,,,hagen,1.5.12,1.5.58,,,1.61912232768e+18
2173,2183,RB.A78,RB,HWC 2021,2021-04-23 00:00:00,07:17:54.020000,Magnet quench,2021-04-23 07:17:53.993000,27,591.0,92,10.0,0.0,11573.7,6472.333,62.218541,PASS,PASS,813.711011495,807.1178704025,A30R7,11573.0,1,-11.0,B30R7,-3.0,Training,EXT,79.0,iQPS,11.00596038,,,12.09,7665.62,Pass,2019.0,2.0,01B,02K,10584,989,,,jspasic,1.5.11,1.5.58,,,1.61915507402e+18
2174,2184,RB.A78,RB,HWC 2021,2021-04-23 00:00:00,07:17:54.020000,Magnet quench,2021-04-23 07:17:53.993000,27,591.0,92,10.0,0.0,11573.7,6472.333,62.218541,PASS,PASS,813.711011495,807.1178704025,B30R7,8777.0,2,28137.0,B31R7,4136.0,GHe propagation,INT,,iQPS,-2.53809589189189,,,40.7,5729.69,Pass,2431.0,2.0,01B,02B5,10884,-,,,jspasic,1.5.11,1.5.58,,,1.61915507402e+18
2175,2185,RB.A78,RB,HWC 2021,2021-04-23 00:00:00,07:17:54.020000,Magnet quench,2021-04-23 07:17:53.993000,27,591.0,92,10.0,0.0,11573.7,6472.333,62.218541,PASS,PASS,813.711011495,807.1178704025,C30R7,6420.0,3,57926.0,B30R7,-3.0,GHe propagation,INT,,iQPS,-0.923039884210526,,,34.05,1007.9,Pass,2027.0,2.0,01B,02K,8641,-,,,jspasic,1.5.11,1.5.58,,,1.61915507402e+18
2176,2186,RB.A78,RB,HWC 2021,2021-04-23 00:00:00,07:17:54.020000,Magnet quench,2021-04-23 07:17:53.993000,27,591.0,92,10.0,0.0,11573.7,6472.333,62.218541,PASS,PASS,813.711011495,807.1178704025,C29R7,4951.0,4,81787.0,B29R7,3434.0,GHe propagation,EXT,,iQPS,0.924299278947368,,,13.75,997.82,Pass,3017.0,3.0,01B,02K,12546,-,,,jspasic,1.5.11,1.5.58,,,1.61915507402e+18
2177,2187,RB.A78,RB,HWC 2021,2021-04-23 00:00:00,07:17:54.020000,Magnet quench,2021-04-23 07:17:53.993000,27,591.0,92,10.0,0.0,11573.7,6472.333,62.218541,PASS,PASS,813.711011495,807.1178704025,B29R7,1936.0,5,165094.0,B28R7,2930.0,GHe propagation,INT,,iQPS,-0.218226208791208,,,10.65,993.29,Pass,1013.0,1.0,01B,02B5,12255,-,,,jspasic,1.5.11,1.5.58,,,1.61915507402e+18
2178,2188,RB.A34,RB,HWC 2021,2021-04-23 00:00:00,07:50:53.600000,Magnet quench,2021-04-23 07:50:53.562000,38,596.0,97,10.0,0.0,11817.7,6632.814,63.558714,PASS,PASS,846.6413619814,828.5376454976,B15L4,11817.0,1,-8.0,B14L4,-3.0,Training,EXT,54.0,iQPS,-14.5499983312499,,,29,11689.0,Pass,2053.0,2.0,01B,02K,11838,-21,,,jspasic,1.5.11,1.5.58,,,1.6191570536e+18
2179,2189,RB.A34,RB,HWC 2021,2021-04-23 00:00:00,07:50:53.600000,Magnet quench,2021-04-23 07:50:53.562000,38,596.0,97,10.0,0.0,11817.7,6632.814,63.558714,PASS,PASS,846.6413619814,828.5376454976,A15L4,9024.0,2,26956.0,B15L4,3134.0,GHe propagation,EXT,,iQPS,-5.47639526111111,,,17.05,6486.01,Pass,3396.0,3.0,01B,02D,10003,-,,,jspasic,1.5.11,1.5.58,,,1.6191570536e+18
2180,2190,RB.A34,RB,HWC 2021,2021-04-23 00:00:00,07:50:53.600000,Magnet quench,2021-04-23 07:50:53.562000,38,596.0,97,10.0,0.0,11817.7,6632.814,63.558714,PASS,PASS,846.6413619814,828.5376454976,C15L4,7438.0,3,45247.0,B15L4,3134.0,GHe propagation,INT,,iQPS,3.36559123333333,,,41.15,4345.71,Pass,2072.0,2.0,01B,02K,12525,-,,,jspasic,1.5.11,1.5.58,,,1.6191570536e+18
2181,2191,RB.A34,RB,HWC 2021,2021-04-23 00:00:00,07:50:53.600000,Magnet quench,2021-04-23 07:50:53.562000,38,596.0,97,10.0,0.0,11817.7,6632.814,63.558714,PASS,PASS,846.6413619814,828.5376454976,C14L4,4708.0,4,86742.0,B14L4,-3.0,GHe propagation,INT,,iQPS,0.604446315789473,,,20.74,4341.54,Pass,2199.0,2.0,01B,02C0,11670,-,,,jspasic,1.5.11,1.5.58,,,1.6191570536e+18
2182,2192,RB.A34,RB,HWC 2021,2021-04-23 00:00:00,07:50:53.600000,Magnet quench,2021-04-23 07:50:53.562000,38,596.0,97,10.0,0.0,11817.7,6632.814,63.558714,PASS,PASS,846.6413619814,828.5376454976,B14L4,2445.0,5,144149.0,B15L4,3134.0,GHe propagation,EXT,,iQPS,-2.51483077173913,,,69.64,1964.0,Pass,1079.0,1.0,01B,02B5,12193,-,,,jspasic,1.5.11,1.5.58,,,1.6191570536e+18
2183,2193,RB.A45,RB,HWC 2021,2021-04-23 00:00:00,08:10:47.180000,Magnet quench,2021-04-23 08:10:47.160000,20,588.0,93,10.0,0.0,11245.4,6097.176,63.571983,PASS,PASS,795.205820477,800.1231849744,A33R4,11245.0,1,-10.0,B33R4,-4.0,Training,EXT,5.0,iQPS,-9.77703383636367,,,24.66,10540.48,Pass,3213.0,3.0,01E,02G,10602,643,,,jspasic,1.5.11,1.5.58,,,1.61915824718e+18
2184,2194,RB.A45,RB,HWC 2021,2021-04-23 00:00:00,08:10:47.180000,Magnet quench,2021-04-23 08:10:47.160000,20,588.0,93,10.0,0.0,11245.4,6097.176,63.571983,PASS,PASS,795.205820477,800.1231849744,B33R4,5819.0,2,64190.0,B32R4,2708.0,GHe propagation,INT,,iQPS,0.887780415789473,,,38.95,3394.88,Pass,1223.0,1.0,01E,02B8,11288,-,,,jspasic,1.5.11,1.5.58,,,1.61915824718e+18
2185,2195,RB.A45,RB,HWC 2021,2021-04-23 00:00:00,08:10:47.180000,Magnet quench,2021-04-23 08:10:47.160000,20,588.0,93,10.0,0.0,11245.4,6097.176,63.571983,PASS,PASS,795.205820477,800.1231849744,C33R4,4078.0,3,96657.0,B33R4,-4.0,GHe propagation,EXT,,iQPS,-0.613261078947368,,,12.16,2822.06,Pass,2165.0,2.0,01E,02C0,10250,-,,,jspasic,1.5.11,1.5.58,,,1.61915824718e+18
2186,2196,RB.A45,RB,HWC 2021,2021-04-23 00:00:00,08:10:47.180000,Magnet quench,2021-04-23 08:10:47.160000,20,588.0,93,10.0,0.0,11245.4,6097.176,63.571983,PASS,PASS,795.205820477,800.1231849744,C32R4,1256.0,4,200924.0,B32R4,2708.0,GHe propagation,INT,,iQPS,0.147628670212766,,,3.21,1141.18,Pass,1206.0,1.0,01E,02C9,12096,-,,,jspasic,1.5.11,1.5.58,,,1.61915824718e+18
2187,2197,RB.A34,RB,HWC 2021,2021-04-23 00:00:00,16:24:08.720000,Magnet quench,2021-04-23 16:24:08.694000,26,593.0,96,10.0,0.0,11828.9,6538.759,63.518907,PASS,PASS,851.9919939804,833.1865299982,B31R3,11828.0,1,-9.0,B30R3,-6.0,Training,EXT,55.0,iQPS,-11.675886822000002,,,19.5,11026.84,Pass,3413.0,3.0,01B,02D,12471,-643,,,gwilleri,1.5.11,1.5.58,,,1.61918784872e+18
2188,2198,RB.A34,RB,HWC 2021,2021-04-23 00:00:00,16:24:08.720000,Magnet quench,2021-04-23 16:24:08.694000,26,593.0,96,10.0,0.0,11828.9,6538.759,63.518907,PASS,PASS,851.9919939804,833.1865299982,A27L4,11829.0,2,22.0,B27L4,32.0,Training,INT,56.0,iQPS,11.544294535000002,,,22.72,11068.03,Pass,2208.0,2.0,01B,02C0,10982,847,,,gwilleri,1.5.11,1.5.58,,,1.61918784872e+18
2189,2199,RB.A34,RB,HWC 2021,2021-04-23 00:00:00,16:24:08.720000,Magnet quench,2021-04-23 16:24:08.694000,26,593.0,96,10.0,0.0,11828.9,6538.759,63.518907,PASS,PASS,851.9919939804,833.1865299982,C31R3,8059.0,3,37466.0,B31R3,2881.0,GHe propagation,INT,,iQPS,1.7709513482142842,,,35.23,5604.02,Pass,2429.0,2.0,01B,02B5,10884,-,,,gwilleri,1.5.11,1.5.58,,,1.61918784872e+18
2190,2200,RB.A34,RB,HWC 2021,2021-04-23 00:00:00,16:24:08.720000,Magnet quench,2021-04-23 16:24:08.694000,26,593.0,96,10.0,0.0,11828.9,6538.759,63.518907,PASS,PASS,851.9919939804,833.1865299982,A31R3,8023.0,4,37887.0,B31R3,2881.0,GHe propagation,INT,,iQPS,5.166876945238096,,,30.6,4501.41,Pass,2440.0,2.0,01B,02B5,10884,-,,,gwilleri,1.5.11,1.5.58,,,1.61918784872e+18
