n_components,beta_loss,f_window,weights_corrcoefT_ideal_0,weights_cosine_dist_ideal_1,weights_cosine_dist2_ideal_1,weights_eu_dist_ideal_1,weights_corr_dist_ideal_1,weights_KL_dist_ideal_1,comp_corrcoefT_ideal_0,comp_cosine_dist_ideal_1,comp_cosine_dist2_ideal_1,comp_eu_dist_ideal_1,comp_corr_dist_ideal_1,comp_KL_dist_ideal_1,weights_norm_corrcoefT_ideal_0,weights_norm_cosine_dist_ideal_1,weights_norm_cosine_dist2_ideal_1,weights_norm_eu_dist_ideal_1,weights_norm_corr_dist_ideal_1,weights_norm_KL_dist_ideal_1,comp_norm_corrcoefT_ideal_0,comp_norm_cosine_dist_ideal_1,comp_norm_cosine_dist2_ideal_1,comp_norm_eu_dist_ideal_1,comp_norm_corr_dist_ideal_1,comp_norm_KL_dist_ideal_1
10.0,frobenius,bartlett,0.3035619842091338,0.37395982636618946,0.36564247388656523,0.005841025492998974,0.6607338413747532,inf,0.5552858585839169,0.3615899467066715,0.3615899467066715,0.2884580826194098,0.4447141414160831,0.4465966197484983,0.3035619842091338,0.36013825034795893,0.36932261047871767,0.818515903279456,0.6493731016945442,inf,0.5552858585839169,0.3615899467066715,0.3615899467066715,0.7017699086492937,0.4447141414160831,0.4465966197484983
10.0,frobenius,blackman,0.27840067939556934,0.4033285466768291,0.4123136121895359,0.004310859755288385,0.7813890878134718,inf,0.5508699722579119,0.3663422450681018,0.36634224506810187,0.2941721973689155,0.4491300277420881,0.4338099685728079,0.27840067939556934,0.400375994902242,0.41533158378741236,0.8853743623186189,0.7764855197071371,inf,0.5508699722579119,0.36634224506810187,0.3663422450681017,0.7029899706035715,0.4491300277420881,0.4338099685728079
10.0,frobenius,flattop,0.27885209016978457,0.37860462025563296,0.38189736172168454,0.00639845593380056,0.6590618279990251,inf,0.5286846461670699,0.3802795086277598,0.3802795086277598,0.367543167019065,0.47131535383293005,0.4671798951865809,0.27885209016978457,0.3742875009498121,0.39891795479194975,0.8335196658880322,0.6734050559041385,inf,0.5286846461670699,0.3802795086277598,0.3802795086277598,0.7218570975969765,0.47131535383293005,0.46717989518658076
10.0,frobenius,hamming,0.28943658777791814,0.3700800552904254,0.3815197181620338,0.004599581466754638,0.6783527463607584,inf,0.5806740673099745,0.34014277158193146,0.34014277158193146,0.2779069397757805,0.41932593269002555,0.4355015531950713,0.28943658777791814,0.37483768338730133,0.37895774432425383,0.8238213954391701,0.6847090598230484,inf,0.5806740673099745,0.34014277158193146,0.34014277158193135,0.6738888949711691,0.41932593269002555,0.4355015531950713
10.0,frobenius,tukey,0.3130605660584432,0.34914533179971835,0.3737057438434715,0.006128853014242499,0.690485249390117,inf,0.5574285553776165,0.36202379564459697,0.36202379564459697,0.276981090067261,0.4425714446223835,0.45021029348249186,0.3130605660584432,0.360248551534032,0.3575264879829406,0.8087299567471696,0.6742446215528198,inf,0.5574285553776165,0.36202379564459697,0.36202379564459697,0.6963286719585126,0.4425714446223835,0.450210293482492
11.0,frobenius,ones,0.3546776205142715,0.32160066907081697,0.3121279163256319,0.004786589217505681,0.7173065300607687,inf,0.6196440571990673,0.31232515396358096,0.312325153963581,0.2654861046780897,0.38035594280093266,0.41448849543142513,0.3546776205142715,0.31873907906521637,0.3339971595096535,0.7751558176861129,0.7012006123284529,inf,0.6196440571990673,0.31232515396358096,0.3123251539635809,0.6270290102995257,0.38035594280093266,0.41448849543142513
11.0,frobenius,hanning,0.2683184629392543,0.4246929493221084,0.4319306361522498,0.0065582858631584775,0.8196542034521942,inf,0.5557690244619224,0.36604987351897883,0.36604987351897883,0.2959090528982859,0.4442309755380776,0.44345490387717257,0.2683184629392543,0.4279727858643643,0.44790467189252287,0.91600696757294,0.7892724254734151,inf,0.5557690244619224,0.36604987351897883,0.36604987351897883,0.7052067796124379,0.4442309755380776,0.44345490387717257
11.0,frobenius,bartlett,0.3099651287466793,0.3749098565612946,0.3684315409251496,0.0063311161081453715,0.685633159482264,inf,0.5629500429464881,0.3624193226102557,0.3624193226102557,0.2986657051428905,0.4370499570535119,0.4475384738862871,0.3099651287466793,0.36416271562801183,0.3735220592153267,0.8223197624888345,0.7075860952580735,inf,0.5629500429464881,0.3624193226102557,0.36241932261025567,0.7031706764394418,0.4370499570535119,0.4475384738862872
11.0,frobenius,blackman,0.2861351779657285,0.39140667242813787,0.428010479683645,0.004160002553978424,0.7439025128920036,inf,0.5509830854085866,0.3705168089400814,0.3705168089400814,0.3035235344648389,0.4490169145914133,0.43835861552594474,0.2861351779657285,0.4087810298937429,0.4041671501048345,0.876300985263654,0.7515371278092287,inf,0.5509830854085866,0.3705168089400814,0.3705168089400813,0.7101734497207601,0.4490169145914133,0.43835861552594474
11.0,frobenius,flattop,0.2857895420103165,0.37703075208514253,0.3950827579725116,0.005408893351865449,0.6644932184517515,inf,0.5076533311923076,0.4037105794908981,0.4037105794908981,0.3876428481487591,0.49234666880769246,0.4862788602926538,0.2857895420103165,0.3769583023294523,0.37862704540155884,0.8409344963010138,0.6136865790626382,inf,0.5076533311923076,0.4037105794908981,0.4037105794908981,0.7550755907829997,0.49234666880769246,0.4862788602926538
11.0,frobenius,hamming,0.29791493276921843,0.3720440242546839,0.38872347866080853,0.006265330997558343,0.7460483916279674,inf,0.5884338085969888,0.34037746061212043,0.3403774606121205,0.28838481426941887,0.41156619140301115,0.4376170948658878,0.29791493276921843,0.3606136612933503,0.3795320701415803,0.8466110032323908,0.7186525898397758,inf,0.5884338085969888,0.34037746061212043,0.3403774606121204,0.6743193594520517,0.41156619140301115,0.4376170948658878
11.0,frobenius,tukey,0.31501593556542307,0.3555654902761298,0.3594147493658958,0.0046219611984152625,0.6621651750640212,inf,0.5626133373714493,0.36455807241537014,0.36455807241537014,0.2862094960782745,0.4373866626285508,0.45307602153054277,0.31501593556542307,0.3562067689112262,0.36704201490840616,0.793691812258111,0.675000495450084,inf,0.5626133373714493,0.36455807241537014,0.3645580724153701,0.6990844092719934,0.4373866626285508,0.45307602153054277
12.0,frobenius,ones,0.3491692842848311,0.3347912789011207,0.33168817044186966,0.00524216658700695,0.6320984602475489,inf,0.5904230535758376,0.3368512101213387,0.3368512101213386,0.27709755084696625,0.4095769464241624,0.4274132408435697,0.3491692842848311,0.3197362509830905,0.3408942363319131,0.7832013904585716,0.6782637824115814,inf,0.5904230535758376,0.3368512101213387,0.33685121012133856,0.664065341343716,0.4095769464241624,0.4274132408435697
12.0,frobenius,hanning,0.2640834065197994,0.4235551750301122,0.4443788125735636,0.0046376284135022676,0.7782740060354371,inf,0.5545329745103641,0.36774062629409277,0.3677406262940928,0.3016745875024141,0.44546702548963596,0.4535831968353566,0.2640834065197994,0.428460255578717,0.42548764276690326,0.9070547746780327,0.7858033395341449,inf,0.5545329745103641,0.3677406262940928,0.36774062629409277,0.7074831247874948,0.44546702548963596,0.4535831968353566
12.0,frobenius,bartlett,0.29693632450901813,0.3816245428122693,0.3940400527381284,0.006385412565261926,0.7017867878278825,inf,0.5905404954022393,0.3403026876844459,0.3403026876844459,0.28641170348888123,0.4094595045977607,0.44185325476925985,0.29693632450901813,0.36946741091323343,0.3904225418601607,0.8567880517744781,0.7199538391326977,inf,0.5905404954022393,0.3403026876844459,0.3403026876844458,0.6757720792515808,0.40945950459776065,0.44185325476925985
12.0,frobenius,blackman,0.28720424848659964,0.4120400432953162,0.43696374677262645,0.005530541182129983,0.7328293400142293,inf,0.5394475995524491,0.38341375637779995,0.38341375637779984,0.31024134416358184,0.46055240044755086,0.4576930970522036,0.28720424848659964,0.40102125006289047,0.42602480306366375,0.8678052602799066,0.724373156152874,inf,0.5394475995524491,0.38341375637779984,0.38341375637779984,0.7308932818033388,0.46055240044755086,0.4576930970522036
12.0,frobenius,flattop,0.28908890427802153,0.4000518933708711,0.39183673948447595,0.006763364305991075,0.6433791136730767,inf,0.43852539057371226,0.46355591023524256,0.46355591023524256,0.4148732046471018,0.5614746094262877,0.507038622878723,0.28908890427802153,0.3840755873316153,0.3855154778113562,0.8505252663490298,0.625057559934766,inf,0.43852539057371226,0.46355591023524256,0.46355591023524245,0.8410990772713247,0.5614746094262877,0.5070386228787229
12.0,frobenius,hamming,0.3077161937498529,0.39252852299915447,0.38726707358909707,0.005047613213649147,0.7006971887384587,inf,0.5916038435464704,0.3430260555653415,0.3430260555653416,0.29202249743882147,0.4083961564535296,0.43822319702262635,0.3077161937498529,0.3966485262274471,0.3847265440085127,0.8294137429053767,0.7097532425864972,inf,0.5916038435464704,0.3430260555653416,0.34302605556534144,0.6783450121735005,0.4083961564535296,0.43822319702262635
12.0,frobenius,tukey,0.316655219148637,0.37690741289494784,0.37874615285988117,0.004994879555467496,0.7339511381976004,inf,0.5696817173753417,0.364761707445532,0.364761707445532,0.296802604113763,0.4303182826246584,0.4539671161051544,0.316655219148637,0.3784249160411033,0.3744751604474507,0.8287265387135355,0.7220543454810247,inf,0.5696817173753417,0.364761707445532,0.364761707445532,0.6992989138538428,0.4303182826246585,0.4539671161051544
13.0,frobenius,ones,0.34706109230629145,0.3464796601013209,0.3370862417690929,0.006109614321774944,0.6829284084896908,inf,0.5455827772720403,0.3733826964545164,0.37338269645451644,0.2946967241596079,0.4544172227279597,0.44927404112006625,0.34706109230629145,0.32648655677367056,0.34112835850236417,0.7745800690005223,0.6906995326542392,inf,0.5455827772720403,0.37338269645451644,0.3733826964545164,0.7249276998152027,0.4544172227279597,0.44927404112006625
13.0,frobenius,hanning,0.2638106929491481,0.4218686511846875,0.4487567508166972,0.0054940310154509685,0.7688212899604397,inf,0.5357527245037524,0.38686626478824354,0.38686626478824354,0.31454587499581743,0.46424727549624756,0.46755168136879516,0.2638106929491481,0.4369819191944181,0.4552869245833439,0.917727745141527,0.7808447843287755,inf,0.5357527245037524,0.38686626478824354,0.38686626478824354,0.7401963460323697,0.46424727549624756,0.46755168136879516
13.0,frobenius,bartlett,0.2956796725657389,0.39573226152625857,0.3971114698826008,0.004898132264761707,0.6997387165142508,inf,0.5625277587198891,0.3636051893154379,0.3636051893154379,0.2964887843899951,0.4374722412801109,0.4567645620084939,0.2956796725657389,0.40221902170754953,0.39903181983611846,0.8735661305262223,0.7295616529410123,inf,0.5625277587198891,0.3636051893154379,0.36360518931543784,0.7052481630619696,0.4374722412801109,0.4567645620084939
13.0,frobenius,blackman,0.2884817089586124,0.4238204948952504,0.43183146608982814,0.005370060199168483,0.7102398838086236,inf,0.529436927971842,0.39499297310871745,0.3949929731087174,0.3235355417257188,0.47056307202815784,0.46951177822536716,0.2884817089586124,0.4146946832980125,0.4220020445616903,0.8955754724035023,0.7253807783380386,inf,0.529436927971842,0.39499297310871745,0.3949929731087173,0.7483031152564459,0.47056307202815795,0.46951177822536716
13.0,frobenius,flattop,0.2950142682012722,0.39181388877953605,0.3995981704864553,0.006759630271238156,0.6369983870479043,inf,0.4450328574236677,0.46444331104833203,0.46444331104833203,0.42174555708262557,0.5549671425763323,0.5088298755366015,0.2950142682012722,0.3962642221564991,0.3930020439131298,0.8452974497691303,0.6268154460952123,inf,0.4450328574236677,0.46444331104833203,0.46444331104833203,0.8412713600608775,0.5549671425763323,0.5088298755366015
13.0,frobenius,hamming,0.3060620325512319,0.37746157199937797,0.4063445294374306,0.0058092453617824506,0.7173184200531162,inf,0.5683279160119395,0.36386271372048806,0.36386271372048806,0.30166058306381927,0.43167208398806045,0.4483522460681766,0.3060620325512319,0.4027523859039836,0.4085253215572917,0.8539867968911558,0.7475532256959478,inf,0.5683279160119395,0.36386271372048806,0.363862713720488,0.7050515263271374,0.43167208398806045,0.4483522460681766
13.0,frobenius,tukey,0.31581647869342067,0.3904028884937923,0.3823297663251228,0.004595311988231311,0.735303189137947,inf,0.5425042321069611,0.3878109222528822,0.38781092225288216,0.3108258125029581,0.457495767893039,0.4681899334825669,0.31581647869342067,0.37932819700081666,0.3822684640636573,0.8447598179304511,0.7404157663434967,inf,0.5425042321069611,0.3878109222528822,0.3878109222528821,0.7358749878570868,0.457495767893039,0.4681899334825669
14.0,frobenius,ones,0.3496467445185372,0.31420764068260193,0.34122023770684257,0.005179157019702971,0.7215849215508148,inf,0.5524746141006837,0.3714024706225262,0.3714024706225262,0.301078840308283,0.4475253858993164,0.45201084172218525,0.3496467445185372,0.34109638377449153,0.3427427062745175,0.8041208479932754,0.7004384696611593,inf,0.5524746141006837,0.37140247062252624,0.3714024706225262,0.7220434433760309,0.44752538589931645,0.45201084172218525
14.0,frobenius,hanning,0.2676148228882191,0.443627378375511,0.4491204690148974,0.005825026578624227,0.7930587452375022,inf,0.5450992885199791,0.38413767121483827,0.3841376712148383,0.3137261946619308,0.45490071148002087,0.4692556082942153,0.2676148228882191,0.4433628716546271,0.46196900099029536,0.918760384081759,0.7644023331693026,inf,0.5450992885199791,0.38413767121483827,0.3841376712148382,0.7348443095130276,0.45490071148002087,0.4692556082942153
14.0,frobenius,bartlett,0.2982335958755073,0.38795458180882575,0.4078423898645728,0.004517528388665942,0.6962773373774178,inf,0.5542701834929255,0.3745891079064171,0.3745891079064171,0.30838482628378844,0.44572981650707455,0.469094221553157,0.2982335958755073,0.40884047453309913,0.4067941300709422,0.8629259390434668,0.6883940513285149,inf,0.5542701834929255,0.3745891079064171,0.37458910790641703,0.7211513750606839,0.44572981650707455,0.469094221553157
14.0,frobenius,blackman,0.2873365474124511,0.4225184459560578,0.43251486238278025,0.005745500324740772,0.7180042926261708,inf,0.46200015124908805,0.45157056306249765,0.45157056306249765,0.3420261628401709,0.5379998487509119,0.49054232664566505,0.2873365474124511,0.4081815644012814,0.43339242523593147,0.882375182487122,0.7248996349588552,0.4354086410006847,0.46200015124908805,0.45157056306249765,0.45157056306249754,0.8291233899482707,0.5379998487509119,0.490542326645665
14.0,frobenius,flattop,0.3011785591775045,0.39762092930820725,0.3941577127875923,0.005049270260370921,0.630465884532894,inf,0.41596009961656716,0.49320172092172254,0.49320172092172254,0.4404561342462019,0.5840399003834329,0.5269721517930951,0.3011785591775045,0.4007032255202461,0.40285119926545404,0.8306642379852937,0.6281943773879998,inf,0.41596009961656716,0.49320172092172254,0.4932017209217225,0.8798300153829687,0.5840399003834328,0.5269721517930951
14.0,frobenius,hamming,0.3075430900177472,0.3970341648889965,0.3989216390760808,0.0052614483248622475,0.7081299591757697,inf,0.5596601170054765,0.3742092285010672,0.3742092285010672,0.3122996660499395,0.4403398829945236,0.4620651231416582,0.3075430900177472,0.3957252649876662,0.4051634656394032,0.8706679600244489,0.6867592660979678,inf,0.5596601170054765,0.3742092285010672,0.3742092285010672,0.7191524028219675,0.4403398829945236,0.4620651231416582
14.0,frobenius,tukey,0.31318994196238303,0.3759032632058714,0.38799135937327395,0.00607775926261985,0.702650231749649,inf,0.5040647369928133,0.4214033752051255,0.4214033752051255,0.3239704774641245,0.4959352630071868,0.48158624739368205,0.31318994196238303,0.3899643846953254,0.3700538181084574,0.840398401175225,0.7025967102206545,inf,0.5040647369928133,0.4214033752051255,0.42140337520512544,0.785516443297312,0.4959352630071868,0.48158624739368205
15.0,frobenius,ones,0.3479073753956096,0.3241567439640374,0.34821890008137824,0.0058494902316833354,0.7035062199294606,inf,0.5358821898287183,0.38685046701056197,0.38685046701056197,0.31210279276392694,0.4641178101712817,0.4632091667577124,0.3479073753956096,0.31972171358705886,0.33518934400220735,0.8080355132602883,0.6965902676889959,inf,0.5358821898287183,0.386850467010562,0.3868504670105619,0.7431827390033205,0.4641178101712817,0.4632091667577125
15.0,frobenius,hanning,0.2651016489881838,0.46775098608308,0.44458832003864457,0.004877163396322621,0.7933270792293564,inf,0.4713036397902671,0.4463210878743839,0.4463210878743839,0.3323451476694662,0.5286963602097328,0.4913605844787684,0.2651016489881838,0.4471480334172722,0.4484514165406881,0.9331855849234179,0.7737876249582984,inf,0.4713036397902671,0.446321087874384,0.4463210878743839,0.8228373929357121,0.5286963602097328,0.4913605844787683
15.0,frobenius,bartlett,0.3042188168392479,0.38718072856232505,0.38813861812070977,0.004819719388655667,0.7073702255783036,inf,0.5196499594011157,0.40997303487426134,0.40997303487426134,0.32620811689027146,0.48035004059888436,0.48455366849032383,0.3042188168392479,0.40173718827945115,0.40199058822645056,0.8554237563249592,0.6874480020938103,inf,0.5196499594011157,0.40997303487426134,0.4099730348742613,0.7686555471292852,0.48035004059888436,0.48455366849032383
15.0,frobenius,blackman,0.294965444548054,0.4276749866721991,0.42362987999971263,0.005337722082105464,0.7220597985223756,inf,0.4407543845911122,0.4725823216723872,0.47258232167238706,0.35675096424872205,0.5592456154088878,0.507719512098009,0.294965444548054,0.4254130153904828,0.42656900097133643,0.8999664618825358,0.7207313714392313,inf,0.4407543845911122,0.4725823216723872,0.47258232167238695,0.8539828174114855,0.5592456154088878,0.507719512098009
15.0,frobenius,flattop,0.30240022475789413,0.39981820641236754,0.4014273969428774,0.0065579106601725955,0.6190357246261056,inf,0.41722424479941134,0.493672466101532,0.493672466101532,0.44527816183735974,0.5827757552005886,0.5319460437775516,0.30240022475789413,0.3798474002330007,0.4028705020044762,0.8663594566903419,0.6220858837839977,inf,0.41722424479941134,0.493672466101532,0.4936724661015319,0.8810811952529327,0.5827757552005887,0.5319460437775516
15.0,frobenius,hamming,0.3091479168306179,0.3855274814118633,0.40104265483810014,0.005891218099746863,0.7082296880905828,inf,0.5274296947417394,0.403884236916552,0.403884236916552,0.3267795221258802,0.4725703052582607,0.48023220320114407,0.3091479168306179,0.4001152471216935,0.4130619604239227,0.8895819048804956,0.6917847241648334,inf,0.5274296947417394,0.4038842369165521,0.40388423691655195,0.759405172123803,0.4725703052582607,0.48023220320114407
