,Circuit Family,Circuit Name,timestamp_fgc,Position,sec_quench_number,min_time,max_time,min_amplitude,max_amplitude,dstd_max,dU_max,dU_min,dstd_mean,dstd_score_pos_15,dstd_score_elpos_15,dstd_score_pos_15_exp,dstd_score_elpos_15_exp,dstd_score_pos_15_tuk,dstd_score_elpos_15_tuk,wiggle_area_pos,wiggle_area_elpos
1721,RB,RB.A56,1.62237607618e+18,A14R5,2.0,0.0,0.399,0.06266097386678027,0.334237562815348,0.08722281636895315,0.204681396484375,-0.2814369201660156,0.008653851530535365,5.201417605464587,2.5896620474765832,8.535840482655683,2.388378872457148,7.340753274042608,2.9038974064325,15.0,18.0
1722,RB,RB.A56,1.62237607618e+18,B15R5,3.0,0.10099999999999909,1.902000000000001,0.03172276644098737,0.01702520511294381,0.019741247504077873,0.03363990783691406,-0.06775379180908203,0.016131208824862586,0.9832874959528537,1.0217487203486066,0.8427437327949878,1.0209504591629657,0.9479542952751169,1.0114041003450014,11.0,18.0
1723,RB,RB.A56,1.62237607618e+18,A15R5,4.0,0.19499999999999318,1.8970000000000056,0.013045878023714597,0.01633293564255167,0.013733305614787117,0.024637222290039062,-0.04501152038574219,0.011886701598886188,0.9811478984254839,1.0095934156040287,0.9809170783406734,1.0257736137532767,0.9824800887827031,1.0136539807403269,11.0,18.0
1724,RB,RB.A56,1.62237607618e+18,C13R5,5.0,0.8009999999999877,0.0,0.02347101484026226,0.016972872675681594,0.01033386146717744,0.022742271423339844,-0.021795272827148438,0.002981515151037581,0.9136977640243718,0.8655834227746249,0.750550621756821,0.8943574204557502,0.8159077249720064,0.8790344364020115,12.0,14.0
1726,RB,RB.A45,1.62239447136e+18,B33L5,0.0,0.09700000000000131,1.899000000000001,0.02421931216591311,0.030466155001992234,0.020758395486669128,0.03837776184082031,-0.06917476654052734,0.01684052416947916,1.01134051231215,1.0033823100900565,1.0166618877316165,0.9856751418549012,1.0248598480939337,1.0071462523588868,10.0,15.0
1727,RB,RB.A45,1.62239447136e+18,A34L5,1.0,0.10300000000000864,1.902000000000001,0.024772195626568738,0.024330183370223857,0.022310659392464963,0.03837776184082031,-0.0743865966796875,0.015626051493258557,0.9740234551507866,1.0144456422861161,0.9334007312840141,0.8925074060965295,0.9865443967945523,0.9652957123231741,8.0,15.0
1728,RB,RB.A45,1.62239447136e+18,A33L5,2.0,0.10299999999999443,1.9009999999999962,0.027732734680175675,0.01748658498128286,0.02452156936455258,0.056382179260253906,-0.09097003936767578,0.016072723783559322,1.0606529864552285,1.039430414788814,1.1983883769491273,1.030478380330116,1.0477191908499506,1.0382405970031805,10.0,21.0
1729,RB,RB.A45,1.62239447136e+18,B34L5,3.0,0.1980000000000075,1.9010000000000105,0.022390475144257405,0.022643340600503326,0.023818673260770116,0.04216766357421875,-0.059699058532714844,0.019437751191718585,1.0028981971761097,0.9734683759643898,1.0414582549106364,0.9985832026153224,1.0116517745803173,0.9888522835382515,13.0,41.0
1730,RB,RB.A45,1.62239447136e+18,B32L5,4.0,0.0,1.8979999999999961,0.022390475144257405,0.01628201716655031,0.014576124723576778,0.04216766357421875,-0.02132129669189453,0.006022460133037111,0.9620217729996583,0.8126559756419974,0.9502071220394511,0.7156392385989622,0.9091768445718866,0.7598041753547077,13.0,44.0
1732,RB,RB.A12,1.62240122058e+18,C34L2,0.0,0.29600000000000004,0.09500000000000003,0.367824140347933,0.17554631358698813,1.3236039712461285,0.22695064544677734,-5.742929458618164,1.2459713176490783,0.9980164912769005,0.9953122725600252,0.9966947877402531,0.9873687511050199,0.9981671553606607,0.9916538120663957,11.0,49.0
1733,RB,RB.A12,1.62240122058e+18,A34L2,1.0,0.0,1.9060000000000024,0.06613082759427691,0.03459622212593061,0.014726612297731412,0.04216766357421875,-0.042168617248535156,0.007288273496321748,1.2525529740694674,1.295063354241128,1.2561137030148133,1.3156748451381284,1.2182373947500456,1.2785452110481519,16.0,10.0
1734,RB,RB.A12,1.62240122058e+18,C34R1,2.0,0.10299999999999443,1.899000000000001,0.015518468221028314,0.02815306345621771,0.02201199321929788,0.028428077697753906,-0.07912445068359375,0.014233663605222222,0.9792176591985795,0.9792176591985796,0.9530595297454396,0.9585989442948756,0.9849751811090788,0.9794029405601709,15.0,9.0
1735,RB,RB.A12,1.62240122058e+18,A34R1,3.0,0.0,1.7000000000000028,0.031363777212194854,0.025806330345772288,0.013507302645914375,0.055908203125,-0.017057418823242188,0.007215390919010155,1.0289895075624487,0.8110432971060646,1.0739108874207561,0.8031206746123882,1.053941872098868,0.7732665084323361,13.0,1.0
1736,RB,RB.A12,1.62240122058e+18,C33L2,4.0,0.0,1.7000000000000028,0.031363777212194854,0.025806330345772288,0.013145405773229878,0.055908203125,-0.017057418823242188,0.007041370825705738,0.979360347778179,1.1880725267832573,0.8813025189883076,1.1288799271799186,0.9091738408826191,1.2065128990512841,13.0,7.0
1737,RB,RB.A12,1.62240122058e+18,B33L2,5.0,0.19499999999999318,1.3959999999999866,0.02392838925731411,0.025410691086126924,0.010441397365442215,0.027480125427246094,-0.02084636688232422,0.005818529705397032,1.0590999980385696,0.9745857410139428,0.9635715851391125,0.942442049497135,1.0250736104462488,0.9836518026246335,20.0,15.0
1739,RB,RB.A56,1.62243799468e+18,C23L6,0.0,0.402,0.10199999999999998,0.25233624483409756,0.2756516556990771,1.2547199738197328,0.2411651611328125,-5.443962097167969,1.1987707982559443,0.9736775531689238,1.0063788631915018,0.9770068619959796,1.0061933382642805,0.978592493285585,1.0050196356689152,7.0,29.0
1740,RB,RB.A56,1.62243799468e+18,A23L6,1.0,0.0,1.8999999999999986,0.06265772257419577,0.01790685211585874,0.01880230458894663,0.06775283813476562,-0.06254196166992188,0.008522912698430214,1.38887561237053,1.136027560203544,1.0548914008382138,0.9025071351833369,1.3284335922438781,1.139502875504736,16.0,16.0
1741,RB,RB.A56,1.62243799468e+18,C22L6,2.0,0.20400000000000773,1.9010000000000105,0.013057460784912323,0.016690292358398473,0.015456712344495705,0.024637222290039062,-0.055434226989746094,0.011029184146269334,1.0051780108329431,0.9996536640635381,1.020856580210837,0.9507227603954861,1.0278802380952787,1.001706498532253,16.0,14.0
1743,RB,RB.A45,1.62243987524e+18,C17R4,0.0,0.8,0.0,0.27064870533190266,1.7035444535707172,1.8291874310543588,0.6813240051269531,-6.170296669006348,1.6135566310949543,1.07023442845026,1.0764977413244048,1.0968756551036638,1.0647884619584518,1.0697748401993847,1.0667835403075228,28.0,71.0
1744,RB,RB.A45,1.62243987524e+18,B17R4,1.0,0.2959999999999994,0.695999999999998,0.08300932195802346,0.18491097633412323,0.05723959879909799,0.17151641845703125,-0.08860111236572266,0.018243675316594526,1.3695187893982952,1.0345153684142703,2.3580582751936405,1.1833353622449059,1.5434004577818563,1.0982915631424734,14.0,14.0
1745,RB,RB.A45,1.62243987524e+18,B18R4,2.0,0.1960000000000015,1.7970000000000006,0.053779093424479285,0.032635135650634695,0.03271392124934304,0.06348896026611328,-0.11513328552246094,0.019858498446786343,0.962099635061904,1.1375730821430765,0.8743765987368673,0.9613425610728181,1.0096826993908976,1.0613341002854275,10.0,14.0
1746,RB,RB.A45,1.62243987524e+18,C18R4,3.0,1.0949999999999989,0.7959999999999994,0.07254081594532913,0.028280646225502082,0.05470247282491144,0.08575820922851562,-0.18099117279052734,0.04118803790217639,1.069690674708427,1.0194692597225683,1.0264842226798028,0.9277259923506055,1.0780619859482088,1.002660778351025,14.0,19.0
1747,RB,RB.A45,1.62243987524e+18,A17R4,4.0,0.19500000000000028,0.0,0.07254081594532913,0.024970804411789338,0.05453229447833515,0.08575820922851562,-0.18099117279052734,0.036363385283604825,1.1274967938109832,0.9312510160739501,0.9509400884342163,1.011519200589026,0.9892892174390633,0.968653332663828,14.0,14.0
1748,RB,RB.A45,1.62243987524e+18,B16R4,5.0,0.09499999999999886,0.0,0.07254081594532913,0.0685540561018323,0.05458469731247034,0.08575820922851562,-0.18099117279052734,0.03174530375266937,1.1940308083576727,1.0323515647386001,0.9436330532546587,0.9521175350293634,1.1160607007208763,0.9982200063585389,14.0,14.0
1749,RB,RB.A45,1.62243987524e+18,C16R4,6.0,0.20199999999999818,1.9039999999999964,0.056294283373602205,0.028846523679535885,0.0279310981908749,0.036956787109375,-0.1108694076538086,0.0224746257977195,1.0242337146598322,0.9877153321538928,0.9993526782455164,0.9632506128162653,1.0454142900817827,0.9601474725510873,14.0,23.0
1750,RB,RB.A45,1.62243987524e+18,A16R4,7.0,0.0,1.8979999999999961,0.056294283373602205,0.028359025100181512,0.023722520339754843,0.036956787109375,-0.08101940155029297,0.011217247382689633,1.1149186941264937,0.8460382518634532,1.2486660188656193,0.6190173915985959,1.0552619417585056,0.7262783929402366,16.0,14.0
1751,RB,RB.A45,1.62243987524e+18,A19R4,8.0,0.5010000000000332,1.9010000000000105,0.02029748095406425,0.018945203887091755,0.01154705393736297,0.024164199829101562,-0.027007102966308594,0.002249055191794716,1.0040075473893824,0.630367414508906,0.77823338115575,0.7008424267585904,0.8969067814762229,0.6843639986516638,18.0,15.0
1753,RB,RB.A12,1.6224436884e+18,A15R1,0.0,0.498,0.0,0.5677087746168432,0.487740159034729,1.3867775506943032,0.48754024505615234,-5.996886253356934,1.2624455745705017,0.9372178669086108,1.0194463719807052,0.9651178803534631,1.062053018246265,0.9447626127902609,1.0218393279478424,7.0,8.0
1754,RB,RB.A12,1.6224436884e+18,C15R1,1.0,0.0,1.904,0.03546971201107141,0.03486649721663504,0.014412055084730842,0.03885173797607422,-0.022269248962402344,0.0055028482198893084,1.2308145064850708,1.021463288743817,0.9585281299491157,1.0520649311839023,1.2886260330891748,1.0615521512110624,12.0,13.0
1755,RB,RB.A12,1.6224436884e+18,C14R1,2.0,0.09499999999999886,1.8999999999999986,0.032956841786702995,0.031817614237468206,0.02087941583347389,0.036482810974121094,-0.06727981567382812,0.016009312366043815,0.9961496384871259,1.0291000060377722,0.9758138764233588,1.1020880577130523,1.0039710211419137,1.043123422979292,11.0,20.0
1756,RB,RB.A12,1.6224436884e+18,B14R1,3.0,0.09999999999999432,1.8969999999999914,0.0164843437655664,0.025470644035594958,0.02050947564617173,0.028901100158691406,-0.07296562194824219,0.017677944051917013,1.0040611670497537,1.0508347300078864,1.0577970398914713,1.060264454707884,1.0201808935850687,1.0551559068213239,11.0,18.0
1757,RB,RB.A12,1.6224436884e+18,A14R1,4.0,0.39799999999999613,1.7959999999999923,0.023235591682227774,0.024931637016502695,0.011854526344127654,0.027480125427246094,-0.024164199829101562,0.007400949014944984,0.9804955956778934,0.9882721918235777,1.009574141946688,0.9797132769692991,0.9895885317358385,0.9961121496104803,13.0,14.0
1759,RB,RB.A56,1.6224815233e+18,A28R5,0.0,0.20400000000000001,0.10400000000000004,0.2571731994026578,0.19359383457585366,1.2514193066228705,0.2421121597290039,-5.4330644607543945,1.1938488515399295,1.0191760422775697,1.0130519065379182,1.0115195635122383,1.0160806627715921,1.0158601964761667,1.0128866322627508,20.0,20.0
1760,RB,RB.A56,1.6224815233e+18,C28R5,1.0,0.10100000000000264,1.902000000000001,0.03580812113174581,0.01685906088115452,0.022954816624338452,0.03790473937988281,-0.0833883285522461,0.016626288778119423,1.0238629628109794,1.0406359770199214,1.0370692527758423,1.0265002262691576,1.0198148749756015,1.0466168602656987,12.0,16.0
1761,RB,RB.A56,1.6224815233e+18,A29R5,2.0,0.10000000000000853,1.9040000000000106,0.02434428532918309,0.01767885843912742,0.016977968841640094,0.02937602996826172,-0.059699058532714844,0.01216248574864555,0.9483034958787633,0.9122828126659516,0.8950419395561995,0.8815093623184262,0.9660678036628154,0.8886952238108209,12.0,14.0
1762,RB,RB.A56,1.6224815233e+18,B29R5,3.0,0.39999999999997726,1.5960000000000036,0.024796556306365347,0.019091503732156456,0.010464711923736967,0.022742271423339844,-0.022268295288085938,0.002073939510048614,0.6826910359923957,1.131477665772096,0.39124884574874663,0.6751961462766147,0.5270180835060834,1.2041971240634943,16.0,13.0
1764,RB,RB.A45,1.62249319352e+18,A33L5,0.0,0.496,0.0,0.8078882443277458,0.7814521726809049,1.40483801186008,0.6979074478149414,-6.076010704040527,1.181535871388892,1.12255450427016,1.0809415933147517,1.1635244108650862,1.1068414585516184,1.1359876347937796,1.088055603923261,10.0,35.0
1765,RB,RB.A45,1.62249319352e+18,B33L5,1.0,0.0,1.9050000000000011,0.058349565164931505,0.029617448516239264,0.01921148659349535,0.038852691650390625,-0.053066253662109375,0.010093383705533582,0.8810505997210492,0.8682770144797082,0.7963002522509364,1.0438880190057391,0.8988666028233352,0.9596124025172857,7.0,9.0
1766,RB,RB.A45,1.62249319352e+18,A30L5,2.0,0.3030000000000044,1.899000000000001,0.031131302750351253,0.021865102268705527,0.03205313347604459,0.06633186340332031,-0.11276435852050781,0.02262953020501803,0.99118407440017,0.9601867034825199,1.091075801895785,1.1851468408425816,0.980639112313202,0.9984160723722327,10.0,9.0
1767,RB,RB.A45,1.62249319352e+18,C30L5,3.0,0.0,1.8989999999999938,0.031131302750351253,0.030666248910378613,0.013781150938106392,0.04974937438964844,-0.020847320556640625,0.007227645576164312,0.9353169164347489,0.9524185272224596,1.075972971246071,0.8937393818153562,0.9720090362930041,0.9555036157404222,18.0,17.0
1768,RB,RB.A45,1.62249319352e+18,C33L5,4.0,0.0,1.804000000000002,0.03528209634729329,0.02671550415657631,0.01630144851753444,0.055908203125,-0.02037334442138672,0.006645263541151819,1.0624015904234032,1.134712525670902,1.1881793704459693,1.3421821999127135,1.0597260989676636,1.1089796000869487,10.0,30.0
1769,RB,RB.A45,1.62249319352e+18,C32L5,5.0,0.10200000000000387,1.8049999999999926,0.02280310546459763,0.02377995341813488,0.018644485194729096,0.04169464111328125,-0.05448722839355469,0.013279170215351072,0.9878311625394851,0.9909385236723449,0.9887560088547918,1.0187468393691161,0.9765444710236064,0.9900395609908867,61.0,4.0
1770,RB,RB.A45,1.62249319352e+18,A31L5,6.0,0.39999999999997726,1.899000000000001,0.019944661284146292,0.019877009195824247,0.014184532408956375,0.028902053833007812,-0.03363990783691406,0.006581540041511046,0.9348731417783792,1.0221895210756715,0.9404898843168378,1.06075679928116,0.9330528098781571,0.9864910048790009,17.0,8.0
1772,RB,RB.A12,1.622524776e+18,A23R1,0.0,0.6950000000000003,1.894999999999996,0.03319997976947242,0.03218132928507167,0.023395225508105875,0.036956787109375,-0.07249164581298828,0.020509537892069777,1.0011919748811702,0.9998875382910327,1.0093906145449207,0.9834517013713241,1.0170979323767344,1.0081137642167404,11.0,9.0
1773,RB,RB.A12,1.622524776e+18,C23R1,1.0,0.09600000000000364,1.8999999999999986,0.03319997976947242,0.03281408272042263,0.017565612022868788,0.036956787109375,-0.056382179260253906,0.012663486886705811,0.9587419562081045,1.0061214785697976,1.0595689269284865,1.1724904989751068,0.9561474476803079,1.0502698352942852,12.0,16.0
1774,RB,RB.A12,1.622524776e+18,C22R1,2.0,0.30299999999999727,1.899000000000001,0.01493732452392571,0.02643807729085279,0.016083168367981817,0.028902053833007812,-0.04832744598388672,0.007558059764879085,1.0237557709225351,1.050077317072902,0.9642014758113615,1.0267593011142895,0.9999956329127236,1.0539054948183064,26.0,15.0
1776,RB,RB.A45,1.62256585542e+18,A19R4,0.0,0.4,0.30400000000000005,1.057794848814705,0.5689839748357306,1.5328726102276158,0.9897689819335938,-6.5483903884887695,1.2774393228844696,0.9008939586063526,1.0197178793073152,0.962391254322717,1.0691710580143652,0.9211341249899033,1.0385371907642968,8.0,12.0
1777,RB,RB.A45,1.62256585542e+18,C19R4,1.0,0.0,0.0,1.057794848814705,1.076675137147209,0.23716935533233702,0.9897689819335938,-1.0262508392333984,0.11898384602163162,1.380854437983626,1.0292693571187863,1.407672912750025,0.9901740243953879,1.3585331062342734,1.026943544370932,10.0,7.0
1778,RB,RB.A45,1.62256585542e+18,C18R4,2.0,0.10199999999999676,1.902000000000001,0.022865193684895146,0.028055712381998887,0.020567341225874836,0.037903785705566406,-0.07201766967773438,0.017148260691010466,0.9873909995579548,1.0517536227570108,0.9593151135581879,0.9566738441337821,1.0067093690002935,1.0270370438046041,10.0,39.0
1779,RB,RB.A45,1.62256585542e+18,B18R4,3.0,0.09900000000000375,1.9030000000000058,0.0231816848652473,0.02410031005040114,0.021137575819281232,0.032692909240722656,-0.07012176513671875,0.015617886842104066,0.9325743238869757,1.0141502843269747,0.895483635770696,0.9459029122280387,0.9470619989589798,0.9797878671023005,10.0,12.0
1780,RB,RB.A45,1.62256585542e+18,A18R4,4.0,0.2990000000000066,1.899000000000001,0.020770195368174038,0.019845292374894408,0.015216014485945612,0.03127098083496094,-0.0464324951171875,0.008287060801462966,0.9753918400017652,1.0092529658794656,1.0004069274174345,1.0012551071155447,0.981575034232367,1.0104580932034242,12.0,17.0
1783,RB,RB.A12,1.62257843336e+18,C26R1,0.0,0.49900000000000005,0.0,0.2103488176863717,0.406105957283879,1.3522566243340879,0.23642635345458984,-5.8670654296875,1.2686468180875814,1.0239080832970946,1.00511879193094,1.0445983108678596,1.0054576268058968,1.0333341033668841,1.0131790095982818,18.0,8.0
1784,RB,RB.A12,1.62257843336e+18,A27R1,1.0,0.19300000000000006,0.0,0.2103488176863717,0.374920213459343,1.3480598879048133,0.09191703796386719,-5.8670654296875,1.2695637101028772,1.0212963857641646,1.0099928587203195,1.0417798541215197,1.0241861003839634,1.0276621672504898,1.0122703053241242,18.0,16.0
1785,RB,RB.A12,1.62257843336e+18,A26R1,2.0,0.0,1.902000000000001,0.057206967671712405,0.025158373514811316,0.026981322396766705,0.11039543151855469,-0.030796051025390625,0.008378205313338426,1.4115134042585447,1.2974915176279793,2.5585647317069053,1.4737785436715867,1.695305519933878,1.3882350337506124,11.0,22.0
1786,RB,RB.A12,1.62257843336e+18,B27R1,3.0,0.0,1.899000000000001,0.06883798509636208,0.03431377794918511,0.020417047052624315,0.08623123168945312,-0.036955833435058594,0.008257120759423475,0.7691333319236522,1.2507594478199262,1.7089170778965972,1.6296860957704709,0.9181973629453788,1.2163036114540988,10.0,12.0
1787,RB,RB.A12,1.62257843336e+18,C27R1,4.0,0.09499999999999886,1.8999999999999986,0.0326087539260449,0.03040977426477376,0.024709317542684,0.041220664978027344,-0.09049606323242188,0.019657352636013436,1.0477242260893833,0.9015167207652615,1.1183758304778602,0.931237001073164,1.044668029300576,0.9114200055553899,12.0,9.0
1788,RB,RB.A12,1.62257843336e+18,C25R1,5.0,0.09999999999999432,1.9039999999999964,0.024804731615546416,0.027142219802960277,0.016341477154024574,0.03079700469970703,-0.05401325225830078,0.0135538893059287,1.0385205505710062,1.008129941953809,1.0148614819628476,0.9833357213880397,1.036691709170156,1.0057103501838323,34.0,11.0
1790,RB,RB.A12,1.6226521232e+18,B17R1,0.0,0.09799999999999898,1.902000000000001,0.023717585362886595,0.020394933851141772,0.021394600634499945,0.036482810974121094,-0.08291435241699219,0.01716768206198599,1.0035607331124328,0.9184197565258069,0.9951899071987549,0.8687335076049953,0.9965723329091613,0.936805593227032,7.0,8.0
1791,RB,RB.A12,1.6226521232e+18,A18R1,1.0,0.10499999999999687,1.9000000000000057,0.029400351821192494,0.016187794161158564,0.017444462177651776,0.03458690643310547,-0.054961204528808594,0.009954744060121585,0.3873055491614078,0.8634388443229384,0.3447046837431974,1.0576499082678414,0.31263695898322025,0.8565231172681055,8.0,20.0
1792,RB,RB.A12,1.6226521232e+18,A17R1,2.0,0.10299999999999443,1.894999999999996,0.025771770477295064,0.012944374084472798,0.02264179557639521,0.03363990783691406,-0.0848093032836914,0.017543722602588588,0.9915230194668261,1.0971147607699192,0.9802497528245201,1.169823750840507,0.9831993705989576,1.1065516005806295,9.0,22.0
1793,RB,RB.A12,1.6226521232e+18,B16R1,3.0,0.0,1.9050000000000011,0.027201897389179663,0.02831888198852539,0.011218385364822281,0.03269195556640625,-0.01563549041748047,0.005819851166962857,1.3174997074112857,1.1551644356463326,1.084252734949396,1.2546524223528916,1.2788579340151285,1.2175805546141865,30.0,21.0
1794,RB,RB.A12,1.6226521232e+18,B18R1,4.0,0.0,1.9050000000000011,0.027201897389179663,0.02831888198852539,0.011218385364822281,0.03269195556640625,-0.01563549041748047,0.005819851166962857,1.0317341232585298,1.1204797148165107,1.1104948306216609,0.9462173745513333,1.0383262102636563,1.0449645829781105,30.0,21.0
1795,RB,RB.A12,1.6226521232e+18,C18R1,5.0,0.20000000000001705,1.700000000000017,0.0240256380872661,0.024650872159166504,0.015181519244339754,0.03269195556640625,-0.04216766357421875,0.010602582789206607,0.9990002476135236,0.9924041792477328,0.9367199761797145,0.9663688061291225,1.0073794393321562,0.9971013850942438,20.0,22.0
1797,RB,RB.A45,1.62265535882e+18,B21R4,0.0,0.09899999999999665,1.8960000000000008,0.025251099937840138,0.02180704945012124,0.021887927425852927,0.037430763244628906,-0.08149433135986328,0.014778770326332995,0.9444595149570831,0.9301565387403621,0.947620473558713,1.0702998052765376,0.9463457788353659,0.960751715279222,7.0,7.0
1798,RB,RB.A45,1.62265535882e+18,A22R4,1.0,0.10199999999998965,1.899000000000001,0.02070892409773073,0.01795439688575229,0.01885120625119568,0.04027271270751953,-0.07012176513671875,0.014436005854284627,1.0560669084700585,0.9737736351263443,1.0505462901228986,0.861758915965354,1.0639019652584754,0.9678709345364449,26.0,17.0
1799,RB,RB.A45,1.62265535882e+18,A21R4,2.0,0.10299999999999443,1.8979999999999961,0.022799282073974858,0.023358554840087642,0.022862838113686303,0.04074668884277344,-0.07959842681884766,0.01575162949682709,0.9701969027669773,1.0580142002586417,0.9209679423034082,1.0264054245889311,0.9770913728184204,1.0600655868799826,10.0,49.0
1801,RB,RB.A56,1.62265725148e+18,C32R5,0.0,0.10199999999999676,1.8999999999999986,0.024397586521349268,0.016455474652741664,0.020734804620443345,0.02984905242919922,-0.07770347595214844,0.014348413249030556,0.9288723518558966,0.9639009278021171,0.9525636684186557,0.8867809474321627,0.9461374642950781,0.9329515233236813,8.0,16.0
1802,RB,RB.A56,1.62265725148e+18,A32R5,1.0,0.10200000000000387,1.9009999999999962,0.02008801264478688,0.01605940180898502,0.018590473075702073,0.03600883483886719,-0.06822681427001953,0.014110563564838884,0.973257262241083,0.9791691872898297,0.9543504963430606,0.9710353702839202,0.969975761634661,0.9797269981287478,8.0,11.0
1803,RB,RB.A56,1.62265725148e+18,A33R5,2.0,0.1980000000000075,1.899000000000001,0.024615052541097082,0.01760288238525387,0.014177956308765841,0.02937602996826172,-0.03837776184082031,0.010110296112265504,0.9812029089865084,1.0038516507336361,0.9761299588783408,0.9931627876488747,0.9734912367739781,0.9842973865460841,10.0,10.0
1805,RB,RB.A12,1.62269788418e+18,B25L2,0.0,0.10099999999999909,1.9000000000000021,0.026517378656487622,0.033742321164984546,0.024213800080517336,0.04501056671142578,-0.09049606323242188,0.015854291765885813,1.0022804096503102,1.0150163044459797,1.0445363241395507,1.1175886195635352,0.9897124410437829,1.0386587388859148,18.0,18.0
1806,RB,RB.A12,1.62269788418e+18,A25L2,1.0,0.0,1.899000000000008,0.040157286536614656,0.030112702325479468,0.013695719560606726,0.05401325225830078,-0.01610851287841797,0.006623784204407692,0.9051099416519256,1.313469681569705,1.1599333161220169,1.387870920781642,0.8839326225434037,1.3323227426743838,8.0,16.0
1807,RB,RB.A12,1.62269788418e+18,C24L2,2.0,0.6040000000000418,1.900000000000034,0.021295604705810545,0.025234209696451848,0.012030214234929984,0.025585174560546875,-0.026533126831054688,0.0018361514593907343,0.9941676729143573,0.9879891784012802,1.6586207504147978,1.178328175608619,1.2172933931525995,1.1646126997087456,17.0,13.0
1809,RB,RB.A45,1.62270098016e+18,B13L5,0.0,0.09600000000000009,0.5960000000000001,0.026243467079964944,0.21426987648010254,0.05014011152342354,0.13313865661621094,-0.09712886810302734,0.01866513774793118,1.5010000223879376,1.2305318691671845,2.0247832957419942,1.1002841324418626,1.679062709198346,1.2729261379395769,19.0,14.0
1810,RB,RB.A45,1.62270098016e+18,C13L5,1.0,0.09700000000000131,1.899000000000001,0.02341085396065612,0.02722013865085593,0.020898778343440987,0.0369563102722168,-0.06396293640136719,0.01597976077501668,1.0249929868577317,1.0298256314178502,1.0315501140342682,1.0430676140726796,1.0320646681722525,1.0358731809307737,11.0,12.0
1811,RB,RB.A45,1.62270098016e+18,C12L5,2.0,0.09900000000000375,1.8979999999999961,0.017853082021077604,0.024485562642415637,0.020473864832369158,0.03458690643310547,-0.0734395980834961,0.016456369237477734,0.8362548080848486,1.0483038512776448,0.8652306083272666,1.104461805558563,0.8402673933003458,1.0623538986060654,9.0,11.0
1813,RB,RB.A12,1.62273553606e+18,B25L2,0.0,0.0,1.9050000000000047,6.428876851734362,0.16458368301391602,0.020814620607109185,0.04074668884277344,-0.07107067108154297,0.01471583622644671,0.9488289589186872,0.9112768915749777,0.8899769622168592,1.0885539268826736,0.8968489189803456,0.9277346319971216,8.0,8.0
1814,RB,RB.A12,1.62273553606e+18,A25L2,1.0,0.0,1.899000000000001,8.654688102520065,0.2067874251611972,0.02400003443961604,0.03127002716064453,-0.08717918395996094,0.015150279856388048,0.9529939789157725,1.0471724304752787,0.8489630970939226,1.0149454535114644,0.9619523817041116,1.052741754899817,8.0,10.0
1815,RB,RB.A12,1.62273553606e+18,C20R1,2.0,0.0,1.9040000000000106,10.256446520487469,0.2390981229146325,0.01786555220744296,0.0374298095703125,-0.058277130126953125,0.01427457493892037,0.7949798645511195,1.047473626923772,0.33010491552749793,1.0367004161882056,0.6866155667871547,1.03507502276647,6.0,39.0
1816,RB,RB.A12,1.62273553606e+18,C24L2,3.0,0.0,1.6019999999999754,14.971892312069068,0.3327605228296062,0.011731836380792891,0.02511119842529297,-0.025112152099609375,0.001693173431308557,1.0110230929252473,1.0405474805089472,1.8256101163748806,1.2818119639374523,1.2090447124111359,1.2382830039480786,17.0,13.0
1818,RB,RB.A45,1.6227427128e+18,A25R4,0.0,0.804000000000002,1.899000000000001,0.02341631706187286,0.02170349272671146,0.026606856513448057,0.05211830139160156,-0.06633186340332031,0.020334732427283835,1.057368648738743,0.9627687085727825,1.0877915446391915,1.0155893134366658,1.0649635489167986,0.9816229840288098,10.0,8.0
1819,RB,RB.A45,1.6227427128e+18,C25R4,1.0,0.10000000000000142,1.8960000000000008,0.02341631706187286,0.02882345464845404,0.02037758900412946,0.05211830139160156,-0.05922508239746094,0.013845192952883579,1.03557344322611,0.9630297496065859,1.2601683237106316,1.0097907803625192,1.067377533538631,0.9800489444223941,10.0,12.0
1820,RB,RB.A45,1.6227427128e+18,C24R4,2.0,0.8999999999999773,0.0,0.019666188557942665,0.015903555552164717,0.011113180423365945,0.024163246154785156,-0.023690223693847656,0.0026405118248467446,0.8029325958090721,0.9570577696290646,0.9573489904336594,0.7780981500523869,0.8599169489345009,0.9613695254443851,9.0,18.0
1822,RB,RB.A56,1.62275674894e+18,A10R5,0.0,0.10099999999999909,1.8999999999999986,0.030500248858803758,0.019440908181039163,0.02264905866529501,0.035533905029296875,-0.0829153060913086,0.01577513062650923,0.6316641893244465,0.6468229936211651,0.38435990792228863,0.5269597186382187,0.5239868814715531,0.5434880404581359,6.0,5.0
1824,RB,RB.A12,1.6227907995e+18,A10L2,0.0,0.0,1.8999999999999986,0.047770136281064524,0.03483107215479819,0.015359597248614135,0.03837776184082031,-0.021795272827148438,0.006607171411413225,1.0205953806846613,1.0561043888396533,1.1992078745068346,1.2531349270804195,1.0707796220460857,1.1441271555165071,2.0,5.0
1825,RB,RB.A12,1.6227907995e+18,A11L2,1.0,0.6990000000000123,1.9039999999999964,0.021891796036271893,0.025494581816212225,0.011865499252492836,0.025585174560546875,-0.025585174560546875,0.0019540205827530137,1.001153865018551,1.033502198902899,0.9046916757406942,0.6710664047685517,1.2010228067892725,0.7405114501098367,1.0,5.0
