,Circuit Family,Circuit Name,timestamp_fgc,Position,sec_quench_number,dstd_score
1889,RB,RB.A56,1.62343277528e+18,B8R5,2,1.0187350116533496
1710,RB,RB.A56,1.62235430116e+18,B25R5,1,1.0185768650367872
930,RB,RB.A12,1.62011254376e+18,C32R1,2,1.018435534798846
2497,RB,RB.A67,1.62883186594e+18,A27R6,5,1.0184101634216602
1095,RB,RB.A45,1.62071048346e+18,B9R4,1,1.0183815446760123
2489,RB,RB.A81,1.62879411076e+18,A26L1,4,1.0183746825899178
1570,RB,RB.A23,1.62193946054e+18,A17R2,3,1.0182733850909902
1155,RB,RB.A45,1.62083912352e+18,B16L5,0,1.018130274915892
413,RB,RB.A78,1.61850316942e+18,B33R7,4,1.0181197406399962
2037,RB,RB.A56,1.62499832902e+18,B32R5,1,1.0181024554209925
416,RB,RB.A78,1.61850316942e+18,A33R7,7,1.0180295512332693
311,RB,RB.A34,1.61803449038e+18,A14R3,0,1.0179562412671657
2487,RB,RB.A81,1.62879411076e+18,A25L1,2,1.0178926734202725
472,RB,RB.A34,1.61868538488e+18,B22L4,4,1.017870950776244
1235,RB,RB.A23,1.62101829516e+18,A10L3,0,1.0178318931508987
515,RB,RB.A78,1.6188138331e+18,C28L8,5,1.017829303628952
1411,RB,RB.A23,1.62153926176e+18,B31L3,3,1.017553699141567
161,RB,RB.A34,1.61734223114e+18,A15R3,2,1.017545923425495
1151,RB,RB.A12,1.6208315565e+18,C13R1,11,1.0175397369463701
1648,RB,RB.A12,1.62213962138e+18,A8L2,1,1.0175196377088092
558,RB,RB.A34,1.61903282778e+18,B22L4,4,1.0174904395169468
152,RB,RB.A78,1.61729791084e+18,C30L8,0,1.0174316690085807
1698,RB,RB.A56,1.62231576892e+18,B27R5,0,1.0173291670489784
293,RB,RB.A34,1.61794560808e+18,B22L4,0,1.0172940995921638
1887,RB,RB.A56,1.62343277528e+18,A9R5,0,1.0172882398039196
1236,RB,RB.A23,1.62101829516e+18,B10L3,1,1.0172546534898494
2766,RB,RB.A78,1.63656954476e+18,A25L8,2,1.0171947106361503
1996,RB,RB.A56,1.62433958322e+18,A30R5,5,1.017101145119219
2045,RB,RB.A56,1.62507949146e+18,B30R5,1,1.0170652906277227
1959,RB,RB.A56,1.62399388864e+18,A21R5,2,1.01701911505543
2641,RB,RB.A81,1.62991172566e+18,B22L1,0,1.0170042566111006
474,RB,RB.A78,1.61872313086e+18,A23L8,0,1.0169334995786592
2,RB,RB.A78,1.61521074742e+18,C18R7,0,1.0168494528249417
1599,RB,RB.A56,1.62197365604e+18,A34L6,2,1.0168388779080932
575,RB,RB.A45,1.61909545894e+18,A32L5,1,1.0167870164862083
1146,RB,RB.A12,1.6208315565e+18,B17L2,6,1.0166673305067804
2558,RB,RB.A81,1.62926484698e+18,B34L1,0,1.0166667338460986
110,RB,RB.A78,1.61699758034e+18,B27L8,1,1.0166169806345324
2578,RB,RB.A67,1.6293191263e+18,A11R6,2,1.016571023941731
2719,RB,RB.A23,1.6364444896e+18,A20L3,3,1.0165594730115939
76,RB,RB.A78,1.616826883e+18,B20R7,3,1.0165539683409817
1346,RB,RB.A45,1.6213654949e+18,A33R4,3,1.0164472822493424
471,RB,RB.A34,1.61868538488e+18,C22L4,3,1.0164396610931163
2658,RB,RB.A78,1.63574560194e+18,C18R7,0,1.0163506131829325
1756,RB,RB.A12,1.6224436884e+18,B14R1,4,1.0160855561002275
1761,RB,RB.A56,1.6224815233e+18,A29R5,3,1.0160473937869727
1657,RB,RB.A56,1.6221785778e+18,C26L6,1,1.0159726714332773
309,RB,RB.A78,1.61803296204e+18,A27R7,3,1.0159481533220402
1598,RB,RB.A56,1.62197365604e+18,B33L6,1,1.0159205445840909
475,RB,RB.A78,1.61872313086e+18,B12L8,1,1.015914300352467
1909,RB,RB.A56,1.62358574674e+18,B16L6,1,1.0158961955694896
1883,RB,RB.A56,1.62318265332e+18,A16R5,1,1.0158893920216938
278,RB,RB.A78,1.6178593291e+18,C26L8,3,1.015853049152926
526,RB,RB.A78,1.61885937468e+18,B26R7,1,1.0158049502334634
2150,RB,RB.A67,1.62689081644e+18,B20R6,2,1.0157544739183113
290,RB,RB.A34,1.61791165768e+18,B16L4,1,1.0155455529313162
645,RB,RB.A34,1.61926787604e+18,A13R3,0,1.0152135705411296
1514,RB,RB.A56,1.6218339706e+18,A14L6,2,1.0152094467109223
476,RB,RB.A78,1.61872313086e+18,C22L8,2,1.0151528765304019
121,RB,RB.A34,1.6170812529e+18,B28L4,4,1.0149841034192315
2717,RB,RB.A23,1.6364444896e+18,C15L3,1,1.014978755346648
1228,RB,RB.A45,1.62100142284e+18,B28R4,7,1.0149075637204839
226,RB,RB.A34,1.6176024239e+18,B34R3,1,1.0149017996661156
1021,RB,RB.A45,1.62045103434e+18,B19L5,1,1.014896146467277
295,RB,RB.A34,1.61794560808e+18,A22L4,2,1.0148306432165162
2643,RB,RB.A81,1.62991172566e+18,C22L1,2,1.0148206589194502
80,RB,RB.A78,1.616826883e+18,A19R7,7,1.014697175044842
2762,RB,RB.A78,1.63652782126e+18,C27L8,4,1.0146571663910104
629,RB,RB.A45,1.61924188182e+18,A23R4,1,1.0146143420443205
813,RB,RB.A12,1.61973014052e+18,A27L2,2,1.0145549187873522
179,RB,RB.A78,1.6174310013e+18,B21R7,0,1.0145480946551375
1435,RB,RB.A12,1.6216117764e+18,B32L2,1,1.0145078971344377
2660,RB,RB.A78,1.63574560194e+18,A18R7,2,1.0143162769733183
466,RB,RB.A78,1.61867458034e+18,A20R7,8,1.0142718970782325
378,RB,RB.A34,1.61837857228e+18,B32L4,5,1.01416336782028
1487,RB,RB.A45,1.62175349364e+18,A23L5,0,1.0141253531929941
301,RB,RB.A34,1.61798392018e+18,A13R3,3,1.014020730040286
2100,RB,RB.A67,1.62620020494e+18,B15L7,1,1.0140025567940596
939,RB,RB.A12,1.62015257278e+18,A21L2,2,1.0139232619129783
465,RB,RB.A78,1.61867458034e+18,B21R7,7,1.0139067435322144
2092,RB,RB.A67,1.6261084018e+18,B30L7,1,1.0138849033747748
1408,RB,RB.A23,1.62153926176e+18,A25R2,0,1.0136725084166893
2726,RB,RB.A23,1.6364444896e+18,B31R2,10,1.0136480706153903
869,RB,RB.A45,1.61988595236e+18,B30R4,8,1.0136412405296908
156,RB,RB.A78,1.61733985074e+18,A24R7,0,1.0135730932188165
1233,RB,RB.A12,1.62101481992e+18,B10L2,2,1.0135380313221272
554,RB,RB.A34,1.61903282778e+18,B23L4,0,1.0134332792684606
1906,RB,RB.A56,1.62356187888e+18,B18R5,2,1.0134262148326842
940,RB,RB.A12,1.62015257278e+18,C20L2,3,1.0133586964292884
537,RB,RB.A78,1.61889829676e+18,C22R7,2,1.0133462907848003
45,RB,RB.A78,1.61562238908e+18,C13R7,5,1.0130830964621844
2793,RB,RB.A78,1.63695651414e+18,B14L8,3,1.0130233457694844
2402,RB,RB.A81,1.62839925374e+18,B17R8,3,1.0129785731307568
1419,RB,RB.A56,1.62157425466e+18,A14R5,0,1.01292521133599
970,RB,RB.A12,1.62027873182e+18,C16L2,0,1.0128973768366425
2003,RB,RB.A56,1.62442603806e+18,B34R5,1,1.0127691331735873
941,RB,RB.A12,1.62015257278e+18,A22L2,4,1.0127647011757095
249,RB,RB.A34,1.61768618562e+18,B14L4,7,1.0127596686356055
1904,RB,RB.A56,1.62356187888e+18,C18R5,0,1.0127128081598695
2488,RB,RB.A81,1.62879411076e+18,C24L1,3,1.0126989404493274
1470,RB,RB.A12,1.62169311732e+18,A18R1,3,1.0126692100130443
1541,RB,RB.A45,1.62187335206e+18,B19L5,0,1.012623889888682
23,RB,RB.A78,1.6154439887e+18,C26L8,2,1.0125969097533076
1759,RB,RB.A56,1.6224815233e+18,A28R5,1,1.0125520195265612
1328,RB,RB.A45,1.6213146745e+18,B32R4,0,1.01255200303531
2472,RB,RB.A81,1.628746686e+18,A22L1,0,1.0124352550351974
1387,RB,RB.A12,1.6214922372e+18,C21L2,2,1.0124012075989377
1140,RB,RB.A12,1.6208315565e+18,C12R1,0,1.012227281431556
344,RB,RB.A78,1.6181559716e+18,A23R7,0,1.0122065117584393
2422,RB,RB.A67,1.6284876573e+18,C14R6,2,1.0121584301405733
1600,RB,RB.A56,1.62197365604e+18,A33L6,3,1.012153115202054
2291,RB,RB.A81,1.62792132294e+18,A32L1,2,1.0121039804122933
1485,RB,RB.A12,1.62175033342e+18,A12R1,4,1.0120736321338588
2311,RB,RB.A81,1.6280546851e+18,C32R8,1,1.011997718471411
2651,RB,RB.A81,1.62995619544e+18,C34L1,2,1.0119062606936342
422,RB,RB.A34,1.61851575466e+18,C25L4,2,1.011858413095492
246,RB,RB.A34,1.61768618562e+18,B15L4,4,1.011772645951101
2682,RB,RB.A78,1.63604547316e+18,B31L8,1,1.0115087892497945
146,RB,RB.A78,1.61725416238e+18,A26L8,2,1.0114534208011154
2788,RB,RB.A78,1.63687560628e+18,A19R7,3,1.0114372110956151
2202,RB,RB.A81,1.62727903668e+18,B28L1,3,1.0114093735794722
468,RB,RB.A34,1.61868538488e+18,B23L4,0,1.011257409416598
1363,RB,RB.A45,1.62144428152e+18,C30L5,0,1.0111188760978336
895,RB,RB.A12,1.61997161708e+18,B21R1,6,1.0110711165809858
877,RB,RB.A12,1.61989761654e+18,A22L2,4,1.010926978134167
2215,RB,RB.A81,1.62736279874e+18,B33R8,3,1.010859526743873
595,RB,RB.A78,1.61915507402e+18,C29R7,3,1.0108382627255168
1740,RB,RB.A56,1.62243799468e+18,A23L6,2,1.010747578691879
2287,RB,RB.A81,1.62788125018e+18,A15L1,2,1.0107375838784887
2089,RB,RB.A56,1.62559596318e+18,A32L6,4,1.0107225523493486
759,RB,RB.A12,1.61958689268e+18,A34R1,3,1.0107163473029919
2566,RB,RB.A67,1.62926498296e+18,C31L7,2,1.0106893959693708
1389,RB,RB.A12,1.6214922372e+18,C22L2,4,1.010673363825292
2019,RB,RB.A56,1.62468562142e+18,C31R5,3,1.0105499574558416
1204,RB,RB.A45,1.62092997424e+18,B13R4,3,1.0104960406856398
280,RB,RB.A78,1.61790752976e+18,A20L8,0,1.0102514136703757
988,RB,RB.A45,1.62032671274e+18,B8L5,2,1.0102504486034607
2505,RB,RB.A81,1.62883805956e+18,A25L1,2,1.010060369116065
1629,RB,RB.A12,1.62209236754e+18,B28R1,0,1.0100210623774053
949,RB,RB.A12,1.62019663854e+18,A29L2,2,1.0097288167790568
2675,RB,RB.A78,1.6359597728e+18,A30R7,2,1.0096074339382586
2378,RB,RB.A81,1.62833467726e+18,B33L1,3,1.0095957571850656
322,RB,RB.A78,1.61807149828e+18,C17R7,2,1.0094852677262607
154,RB,RB.A78,1.61729791084e+18,A30L8,2,1.0093326095353652
693,RB,RB.A34,1.61941563796e+18,A9R3,1,1.0092516904607867
1841,RB,RB.A12,1.6228215645e+18,B9L2,2,1.0091738575291511
622,RB,RB.A12,1.6191961606e+18,C27R1,2,1.0091595028119673
51,RB,RB.A78,1.61565760048e+18,C23R7,3,1.0090109846915651
50,RB,RB.A78,1.61565760048e+18,C22R7,2,1.009009733985076
351,RB,RB.A78,1.61820686202e+18,C21L8,2,1.0089790328697779
2004,RB,RB.A56,1.62442603806e+18,C34L6,2,1.0089585559847145
482,RB,RB.A78,1.61872313086e+18,A13L8,8,1.0089386651097958
164,RB,RB.A78,1.61737928928e+18,B16R7,1,1.0089167121311446
2193,RB,RB.A67,1.62715337692e+18,C15L7,2,1.0088627529587948
2156,RB,RB.A67,1.62693260872e+18,C34R6,2,1.0087944016287376
1020,RB,RB.A45,1.62045103434e+18,C19L5,0,1.008753557842157
412,RB,RB.A78,1.61850316942e+18,A28R7,3,1.0086069380752927
2781,RB,RB.A78,1.63680666104e+18,A10R7,0,1.0085961060630693
690,RB,RB.A12,1.61937454108e+18,B26L2,4,1.0085066115281551
248,RB,RB.A34,1.61768618562e+18,B9R3,6,1.008441773658917
2093,RB,RB.A67,1.6261084018e+18,A30L7,2,1.0084042638114732
2607,RB,RB.A67,1.62943661416e+18,A22L7,2,1.0083066904244877
236,RB,RB.A78,1.6176344745e+18,C19L8,4,1.0082392019537656
2275,RB,RB.A81,1.6277954287e+18,A28R8,4,1.0082383828758534
931,RB,RB.A12,1.62011254376e+18,A33R1,3,1.008204758053404
1276,RB,RB.A23,1.62115198686e+18,C30L3,0,1.0081096552212907
2292,RB,RB.A81,1.62792132294e+18,A33L1,3,1.008031256828037
1468,RB,RB.A12,1.62169311732e+18,B18R1,1,1.0078537267108414
901,RB,RB.A45,1.6200192407e+18,B18L5,0,1.0077734055227423
2113,RB,RB.A67,1.62632822258e+18,C13L7,2,1.0077571355278745
2331,RB,RB.A67,1.62814352642e+18,A12R6,0,1.0076704517320694
2179,RB,RB.A67,1.62706916344e+18,C24R6,1,1.0075633233011108
1184,RB,RB.A23,1.6209235938e+18,A22L3,1,1.0075180816194131
191,RB,RB.A78,1.61746538778e+18,B30R7,4,1.0074111983142484
2145,RB,RB.A67,1.62684457204e+18,B20R6,1,1.0073839336775956
990,RB,RB.A45,1.62032671274e+18,A23R4,4,1.007377255624016
25,RB,RB.A78,1.6154439887e+18,C27L8,4,1.0072981068049287
320,RB,RB.A78,1.61807149828e+18,B17R7,0,1.0071842043799295
821,RB,RB.A34,1.61976296876e+18,B8R3,1,1.0071343207219492
365,RB,RB.A34,1.61832775692e+18,B25R3,8,1.0071234362761228
1415,RB,RB.A23,1.62153926176e+18,B30L3,7,1.007111144009456
2172,RB,RB.A81,1.62705163528e+18,A10R8,0,1.0070766551040575
166,RB,RB.A34,1.61738980716e+18,C27L4,0,1.0070720424110624
2176,RB,RB.A81,1.62706595008e+18,C12R8,2,1.006986230836567
2550,RB,RB.A81,1.62921374652e+18,A16L1,1,1.006957719996993
2783,RB,RB.A78,1.63680666104e+18,B9R7,2,1.0069469353315845
2033,RB,RB.A56,1.62497267192e+18,C22R5,6,1.0069126653802138
1431,RB,RB.A12,1.62157975686e+18,A31L2,2,1.0068613986085226
2323,RB,RB.A81,1.62809199758e+18,B10L1,3,1.0068579105598983
2460,RB,RB.A67,1.62870249818e+18,A23L7,3,1.0068389486337002
8,RB,RB.A78,1.6152719737e+18,A30R7,2,1.0068102393683143
1782,RB,RB.A12,1.62257843336e+18,B26R1,0,1.0067695334175046
1673,RB,RB.A56,1.62222893468e+18,C18L6,7,1.0067251249238542
502,RB,RB.A78,1.6187811107e+18,A22L8,1,1.006696658748482
1152,RB,RB.A12,1.6208315565e+18,A12R1,12,1.0066229813835932
2146,RB,RB.A67,1.62684457204e+18,A21R6,2,1.0064371000663694
2465,RB,RB.A81,1.62869798968e+18,A34L1,3,1.0063410426358466
711,RB,RB.A45,1.6194583526e+18,C29R4,2,1.0063270072208588
2562,RB,RB.A81,1.62926484698e+18,C34R8,4,1.0062673889105966
2305,RB,RB.A81,1.62800780888e+18,A16L1,0,1.0062244540806613
2010,RB,RB.A56,1.62464014688e+18,B19R5,0,1.0061673269806837
308,RB,RB.A78,1.61803296204e+18,C26R7,2,1.006135981738004
784,RB,RB.A45,1.61962427786e+18,B25L5,1,1.0060691260540602
2317,RB,RB.A67,1.62805642274e+18,C34R6,2,1.0059298720120198
1165,RB,RB.A23,1.62088616918e+18,C33R2,0,1.0058762133233068
1953,RB,RB.A56,1.62395201684e+18,A33L6,3,1.0058597125677395
1779,RB,RB.A45,1.62256585542e+18,B18R4,4,1.0058328799173128
79,RB,RB.A78,1.616826883e+18,B19R7,6,1.0058079969173983
2743,RB,RB.A23,1.63648812412e+18,C34R2,1,1.0057163455805127
2510,RB,RB.A67,1.62886539528e+18,B24L7,1,1.0056633567560735
124,RB,RB.A78,1.61708323274e+18,B25R7,0,1.0056429774758848
1783,RB,RB.A12,1.62257843336e+18,C26R1,1,1.0055340801262644
661,RB,RB.A78,1.61933014344e+18,C28L8,1,1.0055286636171872
369,RB,RB.A78,1.61833364622e+18,A21R7,0,1.0055268789056886
200,RB,RB.A78,1.61751507894e+18,C28R7,1,1.0055202480677075
844,RB,RB.A45,1.61984690148e+18,C16R4,6,1.0054766184270125
2126,RB,RB.A67,1.62645936052e+18,A34L7,2,1.0054003255563924
594,RB,RB.A78,1.61915507402e+18,C30R7,2,1.0053625134827284
814,RB,RB.A12,1.61973014052e+18,C26L2,3,1.0053564649582232
1705,RB,RB.A12,1.62235257364e+18,B15L2,2,1.00533325641818
1356,RB,RB.A45,1.62140431536e+18,B27R4,1,1.0053205618566987
2407,RB,RB.A81,1.62841741142e+18,C24R8,2,1.0051716184770363
2072,RB,RB.A56,1.62523806712e+18,B14L6,4,1.00512326098231
2369,RB,RB.A67,1.62831405222e+18,A24L7,4,1.0050964087855845
971,RB,RB.A12,1.62027873182e+18,B16L2,1,1.0050163328118118
1469,RB,RB.A12,1.62169311732e+18,A19R1,2,1.0049929254788363
2522,RB,RB.A67,1.62889151688e+18,A33L7,3,1.0049704514133906
1153,RB,RB.A12,1.6208315565e+18,C33L2,13,1.0049392998275943
1891,RB,RB.A56,1.62348014216e+18,B13R5,0,1.0047956560809472
1284,RB,RB.A12,1.62115850238e+18,B12L2,4,1.0047525829903068
2261,RB,RB.A81,1.62765975034e+18,A19R8,2,1.0046913829783222
1809,RB,RB.A45,1.62270098016e+18,B13L5,1,1.004688679030925
55,RB,RB.A78,1.6157091362e+18,A28R7,2,1.0046727263328799
530,RB,RB.A34,1.61889651096e+18,B28R3,0,1.0046647965651903
2403,RB,RB.A81,1.62839925374e+18,C17R8,4,1.0045181715222755
449,RB,RB.A34,1.61863655522e+18,B10R3,0,1.00444592735289
2616,RB,RB.A67,1.62947022766e+18,B22L7,4,1.0043816185520302
576,RB,RB.A45,1.61909545894e+18,C32L5,2,1.0043456660225785
1689,RB,RB.A45,1.62230322696e+18,A28R4,3,1.0042821204645975
176,RB,RB.A34,1.61742629114e+18,A25L4,6,1.0042665281227372
1677,RB,RB.A12,1.62223388466e+18,A31L2,2,1.0042617386644226
2206,RB,RB.A67,1.62732689738e+18,B33L7,1,1.004223072876399
527,RB,RB.A78,1.61885937468e+18,C26R7,2,1.004212094495128
2021,RB,RB.A56,1.62489817014e+18,B19L6,0,1.0041126610458488
2207,RB,RB.A67,1.62732689738e+18,A34L7,2,1.0040568297211716
2433,RB,RB.A81,1.62857272282e+18,C22L1,0,1.004009443798941
1791,RB,RB.A12,1.6226521232e+18,A18R1,2,1.003994013953177
776,RB,RB.A34,1.61959158688e+18,B14R3,7,1.0038693923263067
540,RB,RB.A78,1.61893651224e+18,A26L8,1,1.0038677804308052
2373,RB,RB.A81,1.62831614488e+18,C17R8,2,1.003858292699161
2700,RB,RB.A23,1.6361886423e+18,C17L3,2,1.0037957215422189
1249,RB,RB.A45,1.62106058546e+18,A14L5,0,1.0037847630182832
616,RB,RB.A45,1.61919083702e+18,C34R4,0,1.003748151964145
1422,RB,RB.A56,1.62157425466e+18,C13R5,3,1.0036234217203475
1289,RB,RB.A23,1.62117575734e+18,A28L3,2,1.0035661933929987
2751,RB,RB.A23,1.63648812412e+18,C34L3,9,1.0035590897808189
2729,RB,RB.A23,1.6364444896e+18,A20R2,13,1.0035177828937514
909,RB,RB.A12,1.62002687264e+18,B25R1,4,1.0034064881429015
2413,RB,RB.A67,1.62843213446e+18,B29L7,4,1.0032140672342569
1771,RB,RB.A12,1.622524776e+18,B23R1,0,1.003194926309294
2221,RB,RB.A67,1.6274010189e+18,A23R6,4,1.0031773494328626
2282,RB,RB.A81,1.62782247472e+18,C12L1,5,1.0030688228758793
1694,RB,RB.A12,1.6223076562e+18,C20L2,3,1.0030407168480653
2454,RB,RB.A81,1.6286637716e+18,C32R8,2,1.003038937520684
69,RB,RB.A78,1.61677706968e+18,C14L8,2,1.0029441997765336
2603,RB,RB.A81,1.62940104852e+18,C33R8,8,1.0028954441961335
851,RB,RB.A12,1.61985987722e+18,A13L2,0,1.0028768518732518
2577,RB,RB.A67,1.6293191263e+18,A10R6,1,1.002855809448335
2732,RB,RB.A23,1.6364444896e+18,C14L3,16,1.002825207217147
1893,RB,RB.A56,1.62348014216e+18,C13R5,2,1.0028211538169658
1382,RB,RB.A45,1.62148952506e+18,B26R4,1,1.0027713648750267
1302,RB,RB.A12,1.62122799686e+18,B9L2,0,1.0027061335119118
2008,RB,RB.A56,1.62446626748e+18,A24R5,2,1.002666782648677
557,RB,RB.A34,1.61903282778e+18,C22L4,3,1.0026297002217217
89,RB,RB.A34,1.61691728918e+18,C17L4,0,1.0025517618143587
2587,RB,RB.A81,1.62936859086e+18,C29L1,2,1.0025249255268815
522,RB,RB.A34,1.61884893692e+18,C33L4,3,1.0025247875020988
618,RB,RB.A45,1.61919083702e+18,C34L5,2,1.0024805784396786
267,RB,RB.A78,1.61777556238e+18,C17L8,2,1.0024569548088005
568,RB,RB.A34,1.61907414874e+18,C19R3,0,1.0023792487650303
2645,RB,RB.A81,1.62991172566e+18,B21L1,4,1.0023596639577204
2306,RB,RB.A81,1.62800780888e+18,B16L1,1,1.002348326529176
1642,RB,RB.A56,1.62213053454e+18,A33R5,3,1.0022408981281998
1493,RB,RB.A23,1.621774006e+18,C28L3,2,1.0021693339742044
1347,RB,RB.A45,1.6213654949e+18,B34R4,4,1.0021313695277483
2014,RB,RB.A56,1.62464014688e+18,B18R5,4,1.0020917361339199
92,RB,RB.A34,1.61691728918e+18,B20R3,3,1.0020876517263744
1758,RB,RB.A56,1.6224815233e+18,B28R5,0,1.0020629365052587
2409,RB,RB.A67,1.62843213446e+18,C28L7,0,1.0019753839942296
160,RB,RB.A34,1.61734223114e+18,B14R3,1,1.001916970369343
945,RB,RB.A45,1.62015606092e+18,C25L5,2,1.0019149503085691
2703,RB,RB.A78,1.63619043922e+18,B34R7,1,1.0018073348437948
1731,RB,RB.A12,1.62240122058e+18,B34L2,0,1.001772298027154
1212,RB,RB.A23,1.62097253728e+18,C27L3,0,1.0017516175654133
2787,RB,RB.A78,1.63687560628e+18,C18R7,2,1.0016252932255987
338,RB,RB.A34,1.61814863604e+18,A31L4,0,1.001618787297694
2030,RB,RB.A56,1.62497267192e+18,C29R5,3,1.0015934523724919
374,RB,RB.A34,1.61837857228e+18,B33L4,1,1.0015336518339948
2687,RB,RB.A78,1.63609411936e+18,A21R7,3,1.001509170093553
1006,RB,RB.A45,1.62040451794e+18,C17L5,2,1.0012956740413181
1473,RB,RB.A56,1.62170398598e+18,C32R5,0,1.0012952356605824
211,RB,RB.A78,1.61755859088e+18,C28R7,0,1.001209269396571
1589,RB,RB.A12,1.62196404196e+18,A21R1,9,1.001191629737157
1714,RB,RB.A45,1.62235682242e+18,C34L5,1,1.0011837327118196
1059,RB,RB.A45,1.62058396564e+18,C27R4,2,1.0011149033085172
126,RB,RB.A78,1.61708323274e+18,C25R7,2,1.0010631270815276
2646,RB,RB.A81,1.62991172566e+18,A21L1,5,1.001035748882391
87,RB,RB.A34,1.61686556272e+18,B10R3,1,1.0009896992167864
2477,RB,RB.A81,1.62876974674e+18,B9L1,0,1.0009884170421146
2185,RB,RB.A81,1.62710651044e+18,B21R8,0,1.0009565797587896
2389,RB,RB.A81,1.62835793616e+18,A34R8,0,1.0009450337027543
462,RB,RB.A78,1.61867458034e+18,C27L8,4,1.0008496405298937
1802,RB,RB.A56,1.62265725148e+18,A32R5,2,1.0007826267097628
2537,RB,RB.A81,1.62913772642e+18,B10L1,2,1.0007736326244618
2197,RB,RB.A67,1.62727639672e+18,C32L7,2,1.000765693166839
2606,RB,RB.A67,1.62943661416e+18,C22L7,1,1.000735818355482
2704,RB,RB.A78,1.63619043922e+18,C34L8,2,1.0007306763388875
447,RB,RB.A78,1.61859966952e+18,C34R7,4,1.0007237229884212
389,RB,RB.A34,1.61843156658e+18,A20L4,0,1.0007016577244847
698,RB,RB.A12,1.61941717104e+18,C23L2,0,1.0006986986276363
238,RB,RB.A34,1.61763714008e+18,A20L4,0,1.0006587357665047
396,RB,RB.A78,1.61846389218e+18,A14L8,0,1.0006525675942755
717,RB,RB.A12,1.61946208882e+18,A33L2,3,1.0006186026403312
2533,RB,RB.A67,1.62913441914e+18,A11R6,1,1.0005821783090647
1547,RB,RB.A12,1.62187703004e+18,B25R1,1,1.0005560219815166
1207,RB,RB.A12,1.62097012742e+18,B31L2,1,1.000470200880783
556,RB,RB.A34,1.61903282778e+18,C23L4,2,1.0004605832290898
2455,RB,RB.A81,1.6286637716e+18,A33R8,3,1.0003834410286165
2561,RB,RB.A81,1.62926484698e+18,C33L1,3,1.0003819941197452
1590,RB,RB.A12,1.62196404196e+18,A9R1,10,1.0003585989295505
2354,RB,RB.A81,1.62824863306e+18,C28R8,2,1.0002882030446658
2397,RB,RB.A81,1.62835793616e+18,A34L1,8,1.000281152344935
870,RB,RB.A45,1.61988595236e+18,B18R4,9,1.0002448874907168
1463,RB,RB.A45,1.6216861687e+18,B20L5,2,1.0002209231827566
1968,RB,RB.A56,1.62417411978e+18,B18L6,0,1.0002084995238611
2134,RB,RB.A67,1.6267184332e+18,B11R6,1,1.0001975042767923
763,RB,RB.A45,1.61958950678e+18,C13L5,0,1.0001476619727485
1499,RB,RB.A45,1.62177989002e+18,B22L5,4,1.0001208219970483
647,RB,RB.A34,1.61926787604e+18,C13R3,2,1.0001084863763294
2203,RB,RB.A81,1.62727903668e+18,C29L1,4,1.0000503693777885
2329,RB,RB.A67,1.62809901618e+18,B8R6,2,1.000025076600119
2245,RB,RB.A81,1.627622264e+18,B9R8,1,1.0000243625843566
2328,RB,RB.A67,1.62809901618e+18,A10R6,1,1.000020061119113
1585,RB,RB.A12,1.62196404196e+18,B8R1,5,1.0
184,RB,RB.A78,1.6174310013e+18,A13L8,5,1.0
2431,RB,RB.A67,1.62857468704e+18,A9R6,1,1.0
2797,RB,RB.A78,1.63700254984e+18,A9L8,1,1.0
1616,RB,RB.A12,1.622055292e+18,C22R1,1,0.9999743859828201
157,RB,RB.A78,1.61733985074e+18,B24R7,1,0.9999568633403187
2059,RB,RB.A56,1.62517324804e+18,A27R5,2,0.9998812977400067
207,RB,RB.A34,1.61751821092e+18,C17R3,2,0.9998467535087802
83,RB,RB.A34,1.61683237444e+18,B26L4,0,0.9998266082294829
871,RB,RB.A45,1.61988595236e+18,A30R4,10,0.999813771833661
2754,RB,RB.A23,1.63648812412e+18,B34R2,12,0.9998042912025371
528,RB,RB.A78,1.61885937468e+18,A27R7,3,0.9997672849388534
1955,RB,RB.A56,1.62395201684e+18,C29L6,5,0.9997551369405945
1192,RB,RB.A23,1.6209235938e+18,B21L3,9,0.9997497120214616
1818,RB,RB.A45,1.6227427128e+18,A25R4,1,0.999707251551246
1385,RB,RB.A12,1.6214922372e+18,A22L2,0,0.9996744821036484
2160,RB,RB.A67,1.62697709468e+18,B13R6,1,0.9996298331372062
1172,RB,RB.A23,1.62088616918e+18,A33R2,7,0.9996236695510139
859,RB,RB.A34,1.61989128898e+18,A27L4,2,0.9995882700881753
1229,RB,RB.A45,1.62100142284e+18,C28R4,8,0.9995255042890252
1285,RB,RB.A12,1.62115850238e+18,A14L2,5,0.9994720402056441
43,RB,RB.A78,1.61562238908e+18,B13R7,3,0.9994490577243692
935,RB,RB.A34,1.6201493703e+18,A26R3,2,0.9994169769800367
1539,RB,RB.A56,1.62186975046e+18,A19L6,5,0.9993753215581195
1326,RB,RB.A45,1.62127792778e+18,A28L5,4,0.9993087885899843
843,RB,RB.A45,1.61984690148e+18,B16R4,5,0.9992451330085065
2466,RB,RB.A81,1.62869798968e+18,B32L1,4,0.9992067302883267
569,RB,RB.A34,1.61907414874e+18,A19R3,1,0.9992012595655837
1281,RB,RB.A12,1.62115850238e+18,C13L2,1,0.9991118893386757
2635,RB,RB.A67,1.62982224942e+18,A25L7,3,0.9990698824934374
